ISO_639	L1_st	L1_log10_scaled	All_Users_scaled	All_Users_log10_scaled
adx	-0.016892813098195205	1.4706080117964162	-0.035010877927379135	1.4532706811321157
amh; amh	1.2204242364263926	2.326392216700849	1.3952179710288637	2.477894130837186
amy	-0.09093857341420145	-1.7955583488767757	-0.08166676165699083	-1.7999336801615977
ami	-0.08649698786482052	0.6329036772990667	-0.07886813958757513	0.6188908322441591
ajz	-0.08579765513962392	0.6764298662176406	-0.07842749334158025	0.662244284574497
ano	-0.09092458675969751	-1.0564666242951588	-0.08165794873207093	-1.0637750904596843
aty	-0.09090278403355903	-0.7922677188401798	-0.08164421093734285	-0.8006246760092665
anz	-0.09090566363889807	-0.8163487870228056	-0.08164602536306166	-0.8246101768642146
myo	-0.09091923892121072	-0.9670198392422642	-0.08165457908430744	-0.9746832809482416
njm	-0.084645813004006	0.736612903656539	-0.07770172305405927	0.7221884816091433
agm	-0.0908369644829523	-0.48827759468432175	-0.08160273834948452	-0.4978409569674038
tnd	-0.09093775066981886	-1.6473244998663652	-0.0816662432496426	-1.6522881070828808
aoi	-0.09087892444646409	-0.6442931761406783	-0.08162917712424421	-0.6532373801670421
xmv	-0.08452240134661838	0.7423946971303949	-0.07762396195182489	0.7279473296493791
anu; anu	-0.08182379977174212	0.8469114584054972	-0.0758688938743947	0.8348598074032539
cko; cko; cko	-0.0836502923010791	0.7803353051117946	-0.07707445016270187	0.7657373677936042
aud	-0.09092870048161043	-1.1499864596273586	-0.08166054076881207	-1.1569237860783224
anl	-0.09077525865425848	-0.3483763431779698	-0.08156385779836732	-0.3584949129229399
njo	-0.08024413055718041	0.894494784234868	-0.0749282437410327	0.8794437973980211
aou	-0.09093775066981886	-1.6473244998663652	-0.0816662432496426	-1.6522881070828808
apt	-0.08909686011378666	0.3709061244792637	-0.08050630680797961	0.3579330342139361
apn	-0.0908781017020815	-0.640299086267308	-0.08162865871689598	-0.6492591411061361
app	-0.09052843533948321	-0.07559091098129814	-0.08140833559389854	-0.08679204793577663
kbx	-0.09052843533948321	-0.07559091098129814	-0.08140833559389854	-0.08679204793577663
apu	-0.0908575330925169	-0.554689926276937	-0.08161569853319024	-0.5639897267858064
ard	-0.09093919047248838	-1.9924930111920984	-0.081667150462502	-1.9960867941144536
akr	-0.09093947843302229	-2.163810524955144	-0.08166733190507387	-2.1667244228802653
stk	-0.09090895461642841	-0.8464887752038645	-0.08164809899245458	-0.8546305524888512
aro	-0.09093528243667111	-1.415759126332373	-0.08166468802759791	-1.4216417162021289
arp	-0.09089579070630706	-0.7408029182790977	-0.08163980447488291	-0.7493641169470161
awt	-0.0909258208762714	-1.0815731969712266	-0.08165872634309328	-1.0887820260249892
arw; arw; arw; arw	-0.090836553110761	-0.4870894249698392	-0.0816024791458104	-0.4966575025838019
arv	-0.09064320818085371	-0.1729798359752009	-0.08140004107632687	-0.07745130460469067
aqc	-0.09089990442821999	-0.7699893340911634	-0.08164239651162405	-0.7784347045183038
alu	-0.09020345130836244	0.0977535231466462	-0.08120356469134797	0.08586445722606956
mwc	-0.09086987425825566	-0.6030544814144083	-0.08162347464341368	-0.6121623439555032
agj	-0.08914211105482879	0.3635040929694418	-0.08045083722171908	0.37177144970012066
arh	-0.09061070977774163	-0.14202556163848457	-0.08146017632872146	-0.15296304824405163
aqg	-0.08896522101257319	0.3914486493896807	-0.08042336163226294	0.3783940347420229
rup; rup; rup; rup; rup; rup	-0.08308259867709598	0.8026651334145558	-0.07671674909242367	0.7879785786811323
aps	-0.0908781017020815	-0.640299086267308	-0.08162865871689598	-0.6492591411061361
apr	-0.09075469004469387	-0.3133141320299065	-0.08155089761466158	-0.3235718485019437
aia	-0.09066213130165314	-0.19260694681977358	-0.0814925767879858	-0.203343697819455
atz	-0.0909393550213649	-2.0781517680736212	-0.08166725414397165	-2.0814056084973593
cni	-0.08949177741742709	0.2991007444306801	-0.08075514233512966	0.28641261861261386
prq	-0.090927466365036555	-1.1187247390467787	-0.08165976315778974	-1.1257861297241232
asv	-0.08989080844298043	0.2031174090815308	-0.08100656989902086	0.1908101995414032
asb	-0.09093363694790593	-1.3241251535122138	-0.08166365121290145	-1.3303713989241783
asr	-0.09065184699687084	-0.18177987647492921	-0.08148609669613292	-0.19255959542651327
asa	-0.0691370813922934	1.1065538888179978	-0.0679297445399376	1.0906613312592441
atd	-0.09046261578887647	-0.031402228536347054	-0.0813668630060402	-0.04277873122887491
tay	-0.09052843533948321	-0.07559091098129814	-0.08140833559389854	-0.08679204793577663
aph	-0.09071231870899078	-0.25195605933108356	-0.08152419963622778	-0.2624572794132934
atk	-0.0908781017020815	-0.640299086267308	-0.08162865871689598	-0.6492591411061361
aot; aot	-0.09052843533948321	-0.07559091098129814	-0.08140833559389854	-0.08679204793577663
aul	-0.09090895461642841	-0.8464887752038645	-0.08164809899245458	-0.8546305524888512
avt	-0.09061070977774163	-0.14202556163848457	-0.08146017632872146	-0.15296304824405163
auu	-0.0909254095040801	-1.0729669638956008	-0.08165846713941916	-1.0802099473602131
avn	-0.08982087517046078	0.22233334250604	-0.08096250527442136	0.20994987325050918
avu; avu	-0.08686722283698342	0.606995861002666	-0.0791014228942783	0.5930858328473508
kwi; kwi	-0.09035977274105345	0.026705961850691035	-0.08130206208751153	0.015098852923034308
awa; awa	0.08808937011955172	1.7334805154497153	0.03231468438715578	1.7181777789059902
bcu	-0.09088015856303797	-0.6503866002922286	-0.08162995473526655	-0.6593066221578114
awb	-0.09085547623156044	-0.5473412083768967	-0.08161440251481968	-0.5566701727636404
awx	-0.09086576053634274	-0.5860450065890898	-0.08162088260667254	-0.5952203723672473
aya	-0.09090278403355903	-0.7922677188401798	-0.08164421093734285	-0.8006246760092665
awe	-0.09093281420352335	-1.2870892870991721	-0.08166313280555322	-1.2934825118209612
auj	-0.0908369644829523	-0.48827759468432175	-0.08160273834948452	-0.4978409569674038
kmn	-0.09091101147738487	-0.8670034246860203	-0.08164939501082515	-0.875063788214176
ahb	-0.09090072717260257	-0.776186330618326	-0.08164291491897228	-0.7846071078507942
yix	-0.08682608561785421	0.6099883680289231	-0.07907550252686683	0.5960664639095773
quy	-0.05391631031448526	1.2642201832865587	-0.05833920859769615	1.2477019165062317
nfl	-0.09059425489008995	-0.1274998215955222	-0.08144980818175687	-0.1384949545707569
aza	-0.08875953491692713	0.4209528695007976	-0.08029375979520562	0.4077811653847718
bbw	-0.08993194566210964	0.19120609983981574	-0.08103249026643232	0.17894616112607925
bbk	-0.08933545598473608	0.32962443523682516	-0.0806566449389661	0.31681517411283805
mbf; mbf	-0.09044616090122479	-0.021308729754315407	-0.0813564948590756	-0.03272528917099693
baa	-0.0906489673915318	-0.17881753744793497	-0.08148428227041413	-0.1896090126398294
bcr	-0.09092211852654976	-1.0118313647708321	-0.08165639351002624	-1.0193169689443773
bfq	-0.08542742016746102	0.6971314345195728	-0.07819421003487709	0.6828636973197758
bwt	-0.09059425489008995	-0.1274998215955222	-0.08144980818175687	-0.1384949545707569
ksf	-0.08847157438302265	0.45788950246060683	-0.08011231722332537	0.44457121284934425
bfd	-0.08682608561785421	0.6099883680289231	-0.07907550252686683	0.5960664639095773
bsp	-0.08929431876560687	0.3371627466524369	-0.08063072457155464	0.32432356923604416
bmi	-0.08909686011378666	0.3709061244792637	-0.08050630680797961	0.3579330342139361
kva	-0.09088015856303797	-0.6503866002922286	-0.08162995473526655	-0.6593066221578114
abv; abv	-0.05433179622769029	1.2608598241539215	-0.05860100430855193	1.2443548931832815
bah	-0.07744679965639406	0.9636725397127742	-0.07316565875705319	0.9483470163322979
bhj	-0.09045850206696356	-0.028846595858842326	-0.08127225366498836	0.038350007228506296
bdq	-0.08156052156931518	0.8553890021640274	-0.07575769549819952	0.8404932092355618
bkx	-0.08757889672791877	0.5498079436288361	-0.07954984525049662	0.5361248695437234
bqh	-0.09052843533948321	-0.07559091098129814	-0.08140833559389854	-0.08679204793577663
bkc; bkc	-0.0891626796643934	0.36007772509491376	-0.08054777939583796	0.34714760805587086
bdh; bdh	-0.08837695877902546	0.4690899260346968	-0.08005270037827901	0.45572718679430163
bki	-0.0909254095040801	-1.0729669638956008	-0.08165846713941916	-1.0802099473602131
sse; sse	-0.08744314390479237	0.5615980801288613	-0.07946430803803879	0.5478682160994771
blz	-0.0901376317577557	0.12324407575599594	-0.08113617173607818	0.12608486122833454
ban	0.044813015595621564	1.651087863605495	0.0038696731898158984	1.6330342865933891
biz	-0.0901170631481911	0.13078219631755741	-0.0811491319197839	0.1187620539012146
blq	-0.0908369644829523	-0.48827759468432175	-0.08160273834948452	-0.4978409569674038
myf	-0.09084519192677813	-0.5130945278901481	-0.0816079224229668	-0.5225594025160527
baw	-0.09042559229166018	-0.009154771850865776	-0.08134353467536988	-0.020619565061361235
bam; bam; bam	0.07731964615152423	1.7150073150427076	0.2835556216329878	2.063527246458381
ptu	-0.08920793060543553	0.3523979852123374	-0.08057629179999057	0.3394983457340186
bax	-0.07366217549650662	1.0372895994697173	-0.07078098495519856	1.0216719218700383
bmg	-0.0901170631481911	0.13078219631755741	-0.0811491319197839	0.1187620539012146
bjx	-0.09079582726382308	-0.3881253430976451	-0.08157681798207304	-0.3980861662812345
bqj	-0.09029395319044671	0.058708271568696124	-0.0812605894996532	0.04697415933719631
liy	-0.08341169643012968	0.7899250792018512	-0.07692411203171538	0.7752890842245956
bni; bni	-0.08448537784940209	0.744107566852015	-0.07760063362115457	0.7296534017330908
dba	-0.0908575330925169	-0.554689926276937	-0.08161569853319024	-0.5639897267858064
bwi; bwi	-0.09067570658396579	-0.20752946339765718	-0.08150113050923158	-0.2182069933934878
abb	-0.09044616090122479	-0.021308729754315407	-0.0813564948590756	-0.03272528917099693
bcm	-0.09075469004469387	-0.3133141320299065	-0.08155089761466158	-0.3235718485019437
bap; bap	-0.0848761814311296	0.7255103089412419	-0.07710814664033677	0.7635535965350435
bno	-0.08785451609608448	0.5243306036522721	-0.07972351171215342	0.5107486380927212
brd	-0.09093322557571465	-1.305031758773348	-0.08166196638901971	-1.2241985903197845
brm	-0.08988669472106751	0.2042827463106409	-0.08100397786227971	0.19197091205187602
bhr	-0.06115646088122643	1.1994277860676517	-0.0629011932621137	1.1831666522437652
kys	-0.0907690880713891	-0.33741749088750955	-0.08155996974325559	-0.34757955156983644
bsn	-0.09086205818662112	-0.5715253672565918	-0.0816185497736055	-0.5807583551933401
bcj	-0.09093857341420145	-1.7955583488767757	-0.08166676165699083	-1.7999336801615977
bae	-0.09093972525633706	-2.4909277559318777	-0.08166748742727835	-2.492543467274714
bva	-0.09077114493234556	-0.3410258110433592	-0.08156126576162617	-0.3511735518661149
mlp	-0.09077525865425848	-0.3483763431779698	-0.08156385779836732	-0.3584949129229399
bch	-0.09088221542399443	-0.6608278852327916	-0.08163125075363713	-0.6697064701616187
bjk	-0.09082709155036128	-0.4609936651930344	-0.08159651746130576	-0.470665305572846
bzw	-0.07822840681984906	0.9459048643280128	-0.073658145737871	0.9306498531541665
bak	-0.043632005532182466	1.337206533007282	-0.05185911674483031	1.320398615022662
eus; eus; eus	-0.0688137428499378	1.1109372193561904	-0.06772601045208348	1.0950272662573932
bnm; bnm	-0.09037417076774866	0.019222139248983153	-0.08131113421610554	0.007644730371234313
bbc	-0.008665369272352967	1.5019796087816297	-0.029826804445086463	1.4845177778390972
btx	-0.06625747605324861	1.1434911116581312	-0.06611531882113515	1.1274519662631615
bbl	-0.0909151251992978	-0.9128317659055508	-0.0816519870475663	-0.9207102566002823
brg	-0.09093705133709366	-1.5616657429848424	-0.0816658026033966	-1.5669692926999745
bvz	-0.0908781017020815	-0.640299086267308	-0.08162865871689598	-0.6492591411061361
bgr; bgr; bgr	-0.09031699003315906	0.047894375500592466	-0.08127510490540361	0.036203178937998015
bvy	-0.09052843533948321	-0.07559091098129814	-0.08140833559389854	-0.08679204793577663
bda; bda	-0.08977397874065347	0.23455790425745443	-0.0809329560555723	0.22212592101202272
beb	-0.08995251427167425	0.18506685849452714	-0.08104545045013804	0.17283128377016554
bxq	-0.09093487106447981	-1.3900746830975137	-0.0816644288239238	-1.396059203395946
beq	-0.08682608561785421	0.6099883680289231	-0.07907550252686683	0.5960664639095773
bej; bej; bej	0.011820965853994198	1.5681833735140374	-0.01691846147417771	1.550458808508809
bei	-0.09077525865425848	-0.3483763431779698	-0.08156385779836732	-0.3584949129229399
bkv	-0.08682608561785421	0.6099883680289231	-0.07907550252686683	0.5960664639095773
bkw; bkw; bkw	-0.09012940431392986	0.12628226277420018	-0.08115690803000734	0.11427997864471592
bel; bel; bel; bel	0.004498952221185901	1.5461736606971819	0.011646042616929019	1.658840351952642
bxb	-0.08987023983341583	0.2088990154378374	-0.08099360971531512	0.19656886120667838
beg	-0.09089332247315932	-0.7245724737188587	-0.08163824925283822	-0.7331980839901944
byw	-0.0909151251992978	-0.9128317659055508	-0.08165167600315736	-0.9148470025382318
blm	-0.0882658882873766	0.481722231977446	-0.07998271538626806	0.4683093605870897
bzj	-0.08559196904397787	0.6881079355104227	-0.07829789150452293	0.6738760086692056
blc	-0.09093910819805012	-1.9574225310260156	-0.08166709862176717	-1.961155493491588
bem; bem	0.07813416309028261	1.71644522088384	0.024865170793101216	1.6981322688335587
bez	-0.0665865738062823	1.139494347813241	-0.06632268176042687	1.1234710638425702
bcq	-0.07662405527380983	0.9812962661148316	-0.07206145110532484	0.9845613876559031
bng; bng	-0.09071355282556466	-0.25357547015035126	-0.08152497724725012	-0.2640702634925496
dbt	-0.09081639587338769	-0.4340102943831886	-0.08158977816577878	-0.4437890200725254
bve	-0.09047907067652816	-0.04184992554502481	-0.08137723115300478	-0.05318496585407642
wti; wti	-0.0754310759190627	1.0051293115460906	-0.07146787469160235	1.0023432085514914
bew	0.11474628811528056	1.7748096070775379	0.0479342977893036	1.7562650320619553
kap; kap	-0.09066007444069668	-0.19040980775247635	-0.08149128076961522	-0.20115527824531337
bho; bho; bho	2.0583153430939918	2.4734990780686656	1.2767152352971354	2.453088555819799
bif	-0.08869782908823332	0.42926269428057	-0.08025487924408842	0.41605801206981646
bhw	-0.08806020219173054	0.503787919235927	-0.07985311354921074	0.49028747869171624
big	-0.09068352265560034	-0.2164731388862916	-0.08150605537903975	-0.2271151753085156
byk	-0.08764883000043842	0.5435470187146582	-0.0795939098750961	0.5298887915282918
bje	-0.08917090710821925	0.3586960612373925	-0.08055296346932024	0.3457714274236622
bmt	-0.0901170631481911	0.13078219631755741	-0.0811491319197839	0.1187620539012146
bth; bth	-0.08796229561020301	0.513743148961273	-0.07979142307477145	0.5002032004228963
bjg	-0.08945886764212371	0.3057919602005079	-0.0807344060412005	0.2930772798456916
bnk	-0.09090689775547195	-0.8272968929181976	-0.081646802974084	-0.8355148344700365
nmb	-0.09080199784669246	-0.40116398205585324	-0.08158070603718477	-0.4110730605297669
ibh	-0.09093939615858403	-2.1040598350030626	-0.08166728006433906	-2.1072108575325545
bip	-0.08929431876560687	0.3371627466524369	-0.08063072457155464	0.32432356923604416
brz	-0.0908883860068638	-0.694546558056062	-0.08163513880874884	-0.7032913281794113
byn	-0.08616789011178683	0.6541807463635231	-0.07866077664828341	0.6400834618387429
blb	-0.09056957255861242	-0.10695921646945523	-0.08143425596131	-0.11803586620822774
bhl	-0.09084724878773459	-0.5196359802439253	-0.08160921844133738	-0.5290748946792005
bhg	-0.09065184699687084	-0.18177987647492921	-0.08148609669613292	-0.19255959542651327
bon	-0.09085547623156044	-0.5473412083768967	-0.08161440251481968	-0.5566701727636404
bin	-0.01154497461139775	1.4913714462058245	-0.031641230163888895	1.4739517144650904
bkd	-0.08592106679701156	0.6691966556867635	-0.07850525444381463	0.655039779522784
bxe	-0.09093939615858403	-2.1040598350030626	-0.08166728006433906	-2.1072108575325545
bvq	-0.09093158008694947	-1.238959776918128	-0.08166235519453088	-1.2455440068160812
bis; bis	-0.09042271268632114	-0.007492128293829516	-0.08134172024965107	-0.018963519816344254
bzi	-0.09091101147738487	-0.8670034246860203	-0.08164939501082515	-0.875063788214176
bgk; bgk	-0.09083408487761324	-0.4800582851532089	-0.08160092392376571	-0.4896542663152081
bwm	-0.09081475038462251	-0.43006776825905685	-0.08158874135108232	-0.4398621401266747
blp	-0.09086699465291662	-0.5910466068677986	-0.08162166021769487	-0.6002021234611477
blr; blr; blr	-0.08866903303484286	0.4330626484037536	-0.0802367349869004	0.4198428858212285
bgb	-0.09085547623156044	-0.5473412083768967	-0.08161440251481968	-0.5566701727636404
gbj	-0.09061070977774163	-0.14202556163848457	-0.08146017632872146	-0.15296304824405163
brx; brx	-0.030287914391048946	1.4111913182292066	-0.04345106796389983	1.3940897866823125
boy	-0.09093919047248838	-1.9924930111920984	-0.081667150462502	-1.9960867941144536
bhn	-0.09090278403355903	-0.7922677188401798	-0.08164421093734285	-0.8006246760092665
bnp	-0.09037622762870513	0.018137499643146683	-0.08131243023447612	0.006564395230126614
bvo	-0.09086576053634274	-0.5860450065890898	-0.08162088260667254	-0.5952203723672473
smk	-0.0888335819113597	0.41066492488406	-0.08021081461948892	0.42516740856032487
bkt	-0.09076703121043263	-0.333852374837191	-0.08155867372488503	-0.3440285839207103
ply	-0.09091923892121072	-0.9670198392422642	-0.08165457908430744	-0.9746832809482416
bws	-0.08999365149080346	0.17239506264329021	-0.08107137081754952	0.1602097767872295
peh	-0.09052843533948321	-0.07559091098129814	-0.08140833559389854	-0.08679204793577663
bfw	-0.09056957255861242	-0.10695921646945523	-0.08143425596131	-0.11803586620822774
bou	-0.08592106679701156	0.6691966556867635	-0.07850525444381463	0.655039779522784
bui	-0.09046261578887647	-0.031402228536347054	-0.0813668630060402	-0.04277873122887491
bot	-0.09007592592906188	0.1453089995893615	-0.08112321155237244	0.13323120658385637
boa; boa	-0.09088427228495088	-0.6716486593832262	-0.0816325467720077	-0.6804843013470188
gax; gax; gax	0.2566121020042782	1.9310007557082776	0.13732327684447612	1.9118363256859174
kvn; kvn	-0.09079582726382308	-0.3881253430976451	-0.08157681798207304	-0.3980861662812345
adi; adi	-0.0847243850925428	0.7328724605971556	-0.07775123095581517	0.7184628827478994
bwo	-0.08946298136403665	0.3049637353185277	-0.0806778996402435	0.3105132063977267
bor; bor	-0.09088254452174746	-0.6625330004742841	-0.08163145811657642	-0.6714048185393752
sbl	-0.08958639302142428	0.27898101502644335	-0.08081475918017603	0.26637273569849873
nku; nku	-0.0897098046788119	0.25051232985267274	-0.08089252028241041	0.23801703040352432
mux	-0.08970569095689898	0.25150647098967305	-0.08088992824566928	0.23900722622501464
pcc; pcc; pcc	0.018667844605860105	1.5873895993071936	-0.012604275522213751	1.5695888131119453
kxr	-0.09086864014168179	-0.5978488429621842	-0.08162269703239133	-0.606977364427209
brh; brh; brh	0.02684427827998212	1.6088118610602347	-0.007452343295511294	1.5909260591882306
bre	-0.08246554039015781	0.8251761090825607	-0.07632794358125172	0.8104002180384846
bzd	-0.09065184699687084	-0.18177987647492921	-0.08148609669613292	-0.19255959542651327
bvb	-0.08884180935518556	0.40949956485030403	-0.08034560053002854	0.3963733139388548
buw	-0.09077525865425848	-0.3483763431779698	-0.08156385779836732	-0.3584949129229399
bdk	-0.09093158008694947	-1.238959776918128	-0.08166235519453088	-1.2455440068160812
bdm; bdm; bdm	-0.08868548792249455	0.43089718779233416	-0.08024710313386497	0.4176860189848964
bja	-0.0816427960075736	0.8527656052496717	-0.07580953623302245	0.8378802234471014
bbh	-0.09082873703912644	-0.4653708838286086	-0.08159755427600222	-0.47502515292387043
buk	-0.09044616090122479	-0.021308729754315407	-0.0813564948590756	-0.03272528917099693
bgt	-0.09077320179330202	-0.34467839530747235	-0.08156256177999674	-0.3548116406055864
bug; bug	0.06899347299977189	1.6998961297145432	0.032065848860005734	1.7175296197462713
sab	-0.09019933758644952	0.09941223689719668	-0.08120097265460682	0.08751658826030029
bgg	-0.09090278403355903	-0.7922677188401798	-0.08164421093734285	-0.8006246760092665
bxh	-0.0908781017020815	-0.640299086267308	-0.08162865871689598	-0.6492591411061361
byh	-0.09079171354191017	-0.37973968791673046	-0.08153301256114767	-0.2812725624359408
sdo	-0.08891997007153105	0.39819504885910767	-0.08039484922811031	0.38511366067450165
ape	-0.0902733845808821	0.06804246125570194	-0.08124762931594746	0.056271305668913266
bxk; bxk	-0.04046032593732029	1.3565283465203857	-0.04986065641740649	1.339643748628158
buy	-0.09066830188452253	-0.1992973481692416	-0.08149646484309751	-0.21000754786425452
sti; sti	-0.08881959525685577	0.4126356291252208	-0.08033160353162636	0.39949693253321017
bum	-0.05564407351791213	1.2499902934609721	-0.03869157009980693	1.4288999025716593
kjz	-0.0901170631481911	0.13078219631755741	-0.0811491319197839	0.1187620539012146
bdd	-0.09077525865425848	-0.3483763431779698	-0.08156385779836732	-0.3584949129229399
bfn; bfn	-0.08694949727524183	0.6009190807620083	-0.07915326362910123	0.5870331687150019
bns	0.1406627361666836	1.8101446340715528	0.06426412925852551	1.7914598296409947
bnn	-0.08937659320386529	0.32189030687142384	-0.08068256530637756	0.3091117391524881
blf	-0.08722923036532047	0.5792780215255996	-0.07932952212749918	0.5654779934677773
bvr	-0.09089661345068965	-0.7464158071109253	-0.08164032288223114	-0.7549547306545784
bwr	-0.07111166791049553	1.0782872074982393	-0.06917392217568784	1.0625068281524934
bvh	-0.09093898478639274	-1.9115234053213443	-0.08166702086066494	-1.9154385215332985
bji; bji	-0.08751307717731203	0.5555826958067597	-0.07942931554203331	0.5525414291979309
bzu	-0.09092952322599301	-1.172814104290038	-0.0816610591761603	-1.1796608377082907
bsk; bsk	-0.08574417675475594	0.6795105012212111	-0.07839379686394535	0.6653126938722721
mhs	-0.08908863266996082	0.37223239974100547	-0.08050112273449732	0.3592540460637076
bds	-0.0897879653951574	0.23096421191696265	-0.0809417689804922	0.21854649047963978
bqp	-0.09032274924383715	0.04512840172882354	-0.08127873375684122	0.03344818211790706
buf	-0.0845635385657476	0.7404798801099376	-0.07764988231923635	0.7260401117081757
bhs	-0.09052843533948321	-0.07559091098129814	-0.08140833559389854	-0.08679204793577663
bwd	-0.09062551917662814	-0.15573361800199814	-0.08146950766098959	-0.16661670327020003
bwa	-0.09093363694790593	-1.3241251535122138	-0.08166365121290145	-1.3303713989241783
bee; bee	-0.09080364333545764	-0.4047395871412297	-0.08157992842616242	-0.40842978746189174
msq	-0.09089167698439414	-0.7142237366890716	-0.08163721243814176	-0.7228904166145969
cjp	-0.09048318439844108	-0.044520151810446065	-0.08137982318974593	-0.055844595148194495
cbv	-0.09093075734256689	-1.2107154007602903	-0.08166183678718265	-1.217411720351726
chl	-0.09093956070746055	-2.2386406362980784	-0.0816673837458087	-2.2412575659277474
cky	-0.09073412143512927	-0.2819491338825217	-0.08153793743095586	-0.29233132444486215
qud	-0.08991137705254504	0.19722131259541675	-0.08101953008272658	0.18493750210804855
rab	-0.08778046910165191	0.5313922234545227	-0.07951096469937942	0.5415204642940424
sro	-0.07037119796616974	1.0892040675552181	-0.0687073555622815	1.0733803639210993
kbh	-0.09077525865425848	-0.3483763431779698	-0.08156385779836732	-0.3584949129229399
ram; xra	-0.09074728534525062	-0.3016385154803775	-0.08154623194852752	-0.31194256741661286
cov	-0.0883234803941575	0.47523907653509406	-0.0800190039006441	0.46185193398018004
kaq	-0.0909356938088624	-1.443870075827582	-0.08166494723127202	-1.4496411055164784
jvn; jvn	-0.08771588366761904	0.5374176816721667	-0.07963616007397678	0.5237837791692881
caq	-0.0894177304229945	0.31394991645467224	-0.08070848567378902	0.3012028607055167
cal	-0.09084025546048263	-0.49795759987261945	-0.08160481197887742	-0.5074825464084955
cbr	-0.09082544606159611	-0.45667986376700637	-0.0815954806466093	-0.46636862375593546
dgc	-0.0909147138271065	-0.9079182066269548	-0.08165172784389217	-0.915816197109905
cav	-0.0909151251992978	-0.9128317659055508	-0.0816519870475663	-0.9207102566002823
ceb	0.5631419766236824	2.1192766522008357	0.3304663025742542	2.0993650367065744
cam	-0.09083285076103938	-0.4766040128241185	-0.08160014631274337	-0.4862137024965982
ckb; ckb	0.12531855343148784	1.789733858488211	0.054595832214049685	1.7711300555839777
khm; khm	0.5902925412489618	2.131386654259797	0.3734941124772833	2.128816089495803
ncb	-0.09052432161757029	-0.07262844563903025	-0.08140574355715739	-0.0838413393351097
cmo; cmo	-0.08806020219173054	0.503787919235927	-0.07985311354921074	0.49028747869171624
bca	-0.05803003222740638	1.229149744475279	-0.060931245338842484	1.2127706570740502
knc; knc; knc; knc; knc	0.23509322267778784	1.91196965072673	0.13672451635727134	1.9110243302467653
mwo	-0.09088221542399443	-0.6608278852327916	-0.08163125075363713	-0.6697064701616187
agt	-0.09090772049985453	-0.834825863837056	-0.08164732138143223	-0.8430139261648745
bcl	0.01190324029225262	1.5684216726993787	-0.016866620739354785	1.550696161987915
tgt	-0.0908575330925169	-0.554689926276937	-0.08161569853319024	-0.5639897267858064
plc	-0.09044616090122479	-0.021308729754315407	-0.0813564948590756	-0.03272528917099693
dtp	-0.08007958168066356	0.8990407320603652	-0.07482456227138684	0.8839717043259073
ryu	-0.050748744441536	1.2886634222296427	-0.056343340307013476	1.2720481508227823
esu	-0.09052843533948321	-0.07559091098129814	-0.08140833559389854	-0.08679204793577663
tar	-0.08971803212263775	0.24851403413829098	-0.0808977043558927	0.2360266650591695
csm	-0.09093931388414576	-2.054318656825803	-0.08166722822360423	-2.0576670805435597
ayr; ayr; ayr	-0.030879467602127002	1.4082729863651369	-0.043823802847276674	1.3911830364131874
tuf	-0.0908369644829523	-0.48827759468432175	-0.08160273834948452	-0.4978409569674038
lbk	-0.09013351803584278	0.12476704432274546	-0.08115950006674849	0.11277077343890113
cbi	-0.09069833205448685	-0.2341930878645025	-0.08151538671130788	-0.2447648014855289
cao	-0.09088221542399443	-0.6608278852327916	-0.08163125075363713	-0.6697064701616187
shu; shu; shu; shu	-0.011668386268785384	1.4909082548534953	-0.029904565547320853	1.4840725841704214
ckh; ckh	-0.09077525865425848	-0.3483763431779698	-0.08156385779836732	-0.3584949129229399
cli	-0.09069298421600006	-0.22767191387337715	-0.08151201706354438	-0.23826950720899623
cld; syn	-0.08740776589634125	0.5645954863029191	-0.07944201652206492	0.550853726866909
cji	-0.09091923892121072	-0.9670198392422642	-0.08165457908430744	-0.9746832809482416
cha; cha; cha	-0.08829468434076704	0.47849829899917073	-0.08000085964345607	0.46509822200219475
ceg	-0.0908575330925169	-0.554689926276937	-0.08161569853319024	-0.5639897267858064
nbc	-0.08818772757103109	0.49030092692899335	-0.07993346668818627	0.4768540104146723
cra	-0.09040090996018266	0.00480395631180594	-0.08131061580875731	0.008075764928598872
che; che; che	-0.03478338969748914	1.3882612636236007	-0.046283645714624545	1.371250731530117
mrn	-0.09049552556417984	-0.05267758653381067	-0.08138759929996936	-0.0639696565469497
cde	-0.08987023983341583	0.2088990154378374	-0.08099360971531512	0.19656886120667838
cdm	-0.08894465240300858	0.3945341564239211	-0.08038085222970813	0.3883574913664877
chr	-0.09087727895769893	-0.6363578647895257	-0.08162814030954775	-0.6453335606290587
chy	-0.09092417538750622	-1.0485471432257518	-0.08165768952839682	-1.055887038379916
ctn	-0.09078718844780595	-0.3707803022339919	-0.08154519513383106	-0.30941906123206886
cic	-0.09093672223934063	-1.5285477611943834	-0.08166559524045731	-1.533982741832504
cgg	0.007378146188039391	1.5550234903978548	-0.019717861154615754	1.537351151267842
clc	-0.09090442952232419	-0.805788994717238	-0.08164524775203931	-0.8140922917997968
qug	-0.05803003222740638	1.229149744475279	-0.060931245338842484	1.2127706570740502
cbg	-0.0909254095040801	-1.0729669638956008	-0.08165846713941916	-1.0802099473602131
ciw	-0.09073412143512927	-0.2819491338825217	-0.08153793743095586	-0.29233132444486215
chp	-0.09049963928609277	-0.05544716222082731	-0.08139019133671051	-0.0667282409878471
