Language_ID	L1_log10_st	Vehicularity	Education	Official	neighboring_languages_st	ISO_639
ghot1243	NA	NA	0	0	0.5579993779054964	aaa
alum1246	NA	NA	0	0	-0.346890771420204	aab
arii1243	NA	NA	0	0	0.10555430324264616	aac
amal1242	NA	NA	0	0	-1.0255583834144792	aad
arbe1236	NA	NA	0	0	-0.5731133087516291	aae
aran1261	NA	NA	0	0	-1.0255583834144792	aaf
ambr1239	NA	NA	0	0	-0.12066823408877893	aag
arif1239	NA	NA	0	0	-0.346890771420204	aai
anka1246	NA	NA	0	0	-0.12066823408877893	aak
afad1236	-0.2819491338825217	0	0	0	0.7842219152369214	aal
anam1249	NA	NA	0	0	-0.7993358460830542	aan
para1310	NA	NA	0	0	-0.7993358460830542	aap
east2544	NA	NA	0	0	-0.5731133087516291	aaq
afar1241	1.5732652421117903	1	1	1	1.0104444525683465	aar
aasa1238	NA	NA	0	0	-1.0255583834144792	aas
arva1236	NA	NA	0	0	-0.346890771420204	aat
abau1245	-0.16123974385610915	0	0	0	1.2366669898997715	aau
solo1258	NA	NA	0	0	-0.5731133087516291	aaw
mand1444	NA	NA	0	0	0.7842219152369214	aax
amar1273	NA	NA	0	0	-0.5731133087516291	aaz
abee1242	0.9035183174290412	0	0	0	0.7842219152369214	aba
bank1256	-0.0213087297543154	0	0	0	-0.12066823408877893	abb
amba1267	NA	NA	0	0	-0.7993358460830542	abc
cama1250	NA	NA	0	0	-0.7993358460830542	abd
west2630	NA	NA	0	0	-0.12066823408877893	abe
abai1240	NA	NA	0	0	-0.5731133087516291	abf
abag1245	NA	NA	0	0	-1.0255583834144792	abg
abid1235	NA	NA	0	0	0.10555430324264616	abi
akab1249	NA	NA	0	0	-0.7993358460830542	abj
abkh1244	0.7810066768887072	1	0	0	-0.12066823408877893	abk
lamp1242	NA	NA	0	0	-0.5731133087516291	abl
aban1242	NA	NA	0	0	0.10555430324264616	abm
abua1244	NA	NA	0	0	0.7842219152369214	abn
abon1238	NA	NA	0	0	-0.12066823408877893	abo
aben1249	-0.4340102943831886	0	0	0	-0.5731133087516291	abp
abaz1241	NA	NA	0	0	-0.12066823408877893	abq
abro1238	NA	NA	0	0	0.5579993779054964	abr
ambu1247	0.27988464515563366	0	0	0	1.0104444525683465	abt
abur1243	NA	NA	0	0	0.5579993779054964	abu
pall1244	NA	NA	0	0	0.33177684057407125	abw
inab1237	NA	NA	0	0	-1.0255583834144792	abx
anem1248	NA	NA	0	0	-0.12066823408877893	aby
abui1241	0.06434382435167346	0	0	0	0.33177684057407125	abz
acha1250	-1.172814104290038	0	0	0	-0.5731133087516291	aca
giky1238	NA	NA	0	0	-0.346890771420204	acd
achi1257	1.6686079077293026	0	0	0	0.33177684057407125	ace
acol1236	1.4511265710380887	0	0	0	1.2366669898997715	ach
akac1240	NA	NA	0	0	-0.7993358460830542	aci
akak1251	NA	NA	0	0	-0.7993358460830542	ack
akar1243	NA	NA	0	0	-0.5731133087516291	acl
acha1249	0.4709955336355426	0	0	0	0.10555430324264616	acn
east2403	NA	NA	0	0	-0.12066823408877893	acp
achi1256	0.6740382666631188	0	0	0	0.10555430324264616	acr
acro1239	NA	NA	0	0	0.10555430324264616	acs
achu1248	-0.14426685890045726	0	0	0	0.33177684057407125	acu
achu1247	-2.1040598350030626	0	0	0	-0.7993358460830542	acv
ache1245	0.1307821963175574	0	0	0	-0.12066823408877893	acz
adan1247	NA	NA	0	1	0.33177684057407125	ada
dzod1238	NA	NA	0	0	0.33177684057407125	add
adel1244	NA	NA	0	0	0.5579993779054964	ade
ande1247	NA	NA	0	0	-0.5731133087516291	adg
adho1243	NA	NA	0	0	0.10555430324264616	adh
bori1243	0.7328724605971556	0	0	0	1.6891120645626216	adi
adio1239	NA	NA	0	0	1.0104444525683465	adj
galo1242	0.24345882230359403	0	0	0	-0.5731133087516291	adl
adan1251	-0.4340102943831886	0	0	0	-0.5731133087516291	adn
abuu1241	NA	NA	0	0	0.5579993779054964	ado
adan1248	NA	NA	0	0	-0.346890771420204	adq
adon1237	0.6039729729835897	0	0	0	-0.5731133087516291	adr
adny1235	-1.3445273057330298	0	0	0	-0.7993358460830542	adt
amun1246	NA	NA	0	0	-0.5731133087516291	adw
amdo1237	1.4706080117964162	0	0	0	2.3677796765568973	adx
adyg1241	NA	NA	0	0	0.10555430324264616	ady
adze1240	0.25150647098967305	0	0	0	1.4628895272311966	adz
areb1238	NA	NA	0	0	-0.12066823408877893	aea
nort2666	NA	NA	0	0	-0.12066823408877893	aee
haek1239	NA	NA	0	0	-0.346890771420204	aek
ambe1247	NA	NA	0	0	0.5579993779054964	ael
arem1240	NA	NA	0	0	-0.12066823408877893	aem
aerr1238	NA	NA	0	0	-1.0255583834144792	aeq
east2379	-0.568392724628002	0	0	0	-0.7993358460830542	aer
akeu1235	NA	NA	0	0	0.7842219152369214	aeu
amba1269	NA	NA	0	0	-0.12066823408877893	aew
amel1241	NA	NA	0	0	0.10555430324264616	aey
aeka1244	NA	NA	0	0	-0.5731133087516291	aez
anda1283	NA	NA	0	0	-0.7993358460830542	afd
putu1241	NA	NA	0	0	0.7842219152369214	afe
akru1241	NA	NA	0	0	-0.12066823408877893	afi
nanu1240	NA	NA	0	0	-0.12066823408877893	afk
defa1248	-1.238959776918128	0	0	0	-0.7993358460830542	afn
eloy1241	NA	NA	0	0	-0.12066823408877893	afo
tape1242	NA	NA	0	0	-0.346890771420204	afp
afri1274	NA	NA	1	1	5.7611177365282735	afr
afit1238	NA	NA	0	0	-0.5731133087516291	aft
awut1241	NA	NA	0	0	-0.346890771420204	afu
obok1239	-1.3900746830975137	0	0	0	0.33177684057407125	afz
legb1242	NA	NA	0	0	0.33177684057407125	agb
agat1236	NA	NA	0	0	0.7842219152369214	agc
agar1252	NA	NA	0	0	-0.346890771420204	agd
anga1293	NA	NA	0	0	0.33177684057407125	age
argu1237	NA	NA	0	0	-1.0255583834144792	agf
ango1254	NA	NA	0	0	-0.12066823408877893	agg
ngel1238	NA	NA	0	0	1.2366669898997715	agh
argo1244	0.3635040929694418	0	0	0	-0.346890771420204	agj
isar1235	NA	NA	0	0	-0.7993358460830542	agk
femb1238	NA	NA	0	0	0.10555430324264616	agl
anga1290	-0.48827759468432175	0	0	0	0.5579993779054964	agm
agut1237	0.04512840172882354	0	0	0	-0.346890771420204	agn
tain1253	-0.7609291543097203	0	0	0	-0.12066823408877893	ago
aghe1239	0.33038691276121734	0	0	0	0.5579993779054964	agq
agua1253	0.42319159687833496	0	0	0	0.10555430324264616	agr
esim1238	0.2956978910711882	0	0	0	1.0104444525683465	ags
cent2084	-0.834825863837056	0	0	0	-0.346890771420204	agt
agua1252	NA	NA	0	0	-0.5731133087516291	agu
remo1247	-0.4847272155526618	0	0	0	-0.5731133087516291	agv
kahu1241	NA	NA	0	0	-0.5731133087516291	agw
aghu1253	NA	NA	0	0	-0.346890771420204	agx
sout2905	NA	NA	0	0	-0.7993358460830542	agy
mtir1235	NA	NA	0	0	0.10555430324264616	agz
ahan1243	NA	NA	0	0	-0.346890771420204	aha
axam1237	-0.776186330618326	0	0	0	-0.346890771420204	ahb
qima1242	-0.6119380441196768	0	0	0	-0.7993358460830542	ahg
aghu1255	-0.4340102943831886	0	0	0	0.10555430324264616	ahh
tiag1235	NA	NA	0	0	-0.12066823408877893	ahi
akha1245	1.1516170866229043	1	0	0	5.082450124533998	ahk
igoo1238	NA	NA	0	0	0.5579993779054964	ahl
mobu1235	NA	NA	0	0	-0.7993358460830542	ahm
ahan1244	NA	NA	0	0	-0.12066823408877893	ahn
ahom1240	NA	NA	0	0	-1.0255583834144792	aho
apro1235	NA	NA	0	0	-0.346890771420204	ahp
ashe1269	NA	NA	0	0	0.33177684057407125	ahs
ahte1237	NA	NA	0	0	-1.0255583834144792	aht
aros1241	-0.1926069468197736	0	0	0	-0.7993358460830542	aia
ainu1251	NA	NA	0	0	-1.0255583834144792	aib
ainb1238	NA	NA	0	0	-0.5731133087516291	aic
alng1239	NA	NA	0	0	-0.12066823408877893	aid
amar1272	-1.1975382534157957	0	0	0	-0.346890771420204	aie
agii1245	NA	NA	0	0	0.5579993779054964	aif
aich1238	NA	NA	0	0	-0.5731133087516291	aih
assy1241	NA	NA	0	0	0.33177684057407125	aii
akee1238	NA	NA	0	0	-0.5731133087516291	aik
aime1238	-1.1187247390467787	0	0	0	-0.12066823408877893	ail
aimo1244	NA	NA	0	0	-0.12066823408877893	aim
ainu1240	-2.4909277559318777	0	0	0	-0.5731133087516291	ain
aito1238	-0.640299086267308	0	0	0	-0.7993358460830542	aio
buru1307	NA	NA	0	0	-0.12066823408877893	aip
aima1241	NA	NA	0	0	0.10555430324264616	aiq
airo1242	NA	NA	0	0	0.33177684057407125	air
arik1264	NA	NA	0	0	-0.5731133087516291	ait
aari1239	NA	NA	0	0	0.5579993779054964	aiw
aigh1235	NA	NA	0	0	-0.5731133087516291	aix
alii1240	NA	NA	0	0	0.5579993779054964	aiy
ajas1235	-1.238959776918128	0	0	0	-0.346890771420204	aja
ajab1235	1.3322460159898295	0	0	0	1.2366669898997715	ajg
ajie1238	-0.2612514045143357	0	0	0	0.33177684057407125	aji
jude1265	NA	NA	0	0	-0.7993358460830542	aju
ajaw1236	NA	NA	0	0	-1.0255583834144792	ajw
amri1238	0.6764298662176406	0	0	0	0.10555430324264616	ajz
akan1250	1.91845435116126	1	0	0	3.7251149005454476	aka
bata1290	NA	NA	0	0	-0.12066823408877893	akb
mpur1239	-0.1817798764749292	0	0	0	-0.12066823408877893	akc
ukpe1249	NA	NA	0	0	0.7842219152369214	akd
akaw1239	NA	NA	0	0	0.10555430324264616	ake
akpa1238	NA	NA	0	0	-0.12066823408877893	akf
anak1240	NA	NA	0	0	-0.12066823408877893	akg
anga1292	NA	NA	0	0	-0.346890771420204	akh
aiom1240	NA	NA	0	0	0.7842219152369214	aki
akaj1239	-2.4052689990503553	0	0	0	-0.5731133087516291	akj
akla1240	1.1090713198619548	0	0	0	-0.12066823408877893	akl
akab1248	NA	NA	0	0	-0.5731133087516291	akm
akur1238	NA	NA	0	0	-0.5731133087516291	ako
siwu1238	0.5117619885082454	0	0	0	0.33177684057407125	akp
akkk1240	NA	NA	0	0	-1.0255583834144792	akq
arak1252	-2.163810524955144	0	0	0	-0.7993358460830542	akr
akas1242	NA	NA	0	0	0.5579993779054964	aks
akol1237	NA	NA	0	0	-0.346890771420204	akt
akum1238	NA	NA	0	0	-0.5731133087516291	aku
akhv1239	NA	NA	0	0	-0.12066823408877893	akv
akwa1248	NA	NA	0	0	-0.5731133087516291	akw
akak1252	NA	NA	0	0	-0.12066823408877893	akx
akak1253	NA	NA	0	0	-0.5731133087516291	aky
alab1237	-1.0564666242951588	0	0	0	-0.5731133087516291	akz
alag1242	NA	NA	0	0	-0.346890771420204	ala
qawa1238	-2.054318656825803	0	0	0	-1.0255583834144792	alc
alla1248	NA	NA	0	0	0.10555430324264616	ald
aleu1260	-1.3144254379908122	0	0	0	-0.5731133087516291	ale
aleg1238	NA	NA	0	0	0.10555430324264616	alf
alaw1244	NA	NA	0	0	0.10555430324264616	alh
amai1246	NA	NA	0	0	0.5579993779054964	ali
alan1249	NA	NA	0	0	0.10555430324264616	alj
alak1253	NA	NA	0	0	-0.12066823408877893	alk
alla1247	NA	NA	0	0	-0.7993358460830542	all
ambl1237	NA	NA	0	0	0.33177684057407125	alm
gheg1238	1.6595122186632538	1	0	0	0.5579993779054964	aln
lari1255	NA	NA	0	0	-0.7993358460830542	alo
alun1238	NA	NA	0	0	0.10555430324264616	alp
algo1255	NA	NA	0	0	-0.5731133087516291	alq
alut1245	NA	NA	0	0	-0.5731133087516291	alr
tosk1239	1.4452228270893936	1	0	0	-0.12066823408877893	als
sout2694	NA	NA	0	0	-0.5731133087516291	alt
area1240	0.0977535231466462	0	0	0	0.10555430324264616	alu
alab1254	0.9144262714204318	0	0	0	0.7842219152369214	alw
amol1235	NA	NA	0	0	-0.12066823408877893	alx
alya1239	-0.6305421538274806	0	0	0	0.5579993779054964	aly
alur1250	NA	NA	0	0	0.33177684057407125	alz
aman1266	NA	NA	0	0	-0.7993358460830542	ama
ambo1249	NA	NA	0	0	-0.346890771420204	amb
amah1246	-0.9553645377195392	0	0	0	1.0104444525683465	amc
yane1238	-0.16044689307386528	0	0	0	0.33177684057407125	ame
hame1242	0.5219390169041398	0	0	0	1.0104444525683465	amf
amar1271	NA	NA	0	0	-0.346890771420204	amg
amha1245	2.326392216700849	1	1	1	1.6891120645626216	amh
amis1246	0.6329036772990667	0	0	0	-0.346890771420204	ami
amda1238	NA	NA	0	0	-0.12066823408877893	amj
amba1265	NA	NA	0	0	-0.346890771420204	amk
warj1242	0.4934002167027188	0	0	0	0.5579993779054964	aml
amap1240	-0.9730231662956692	0	0	0	-0.346890771420204	amm
aman1265	NA	NA	0	0	0.33177684057407125	amn
amoo1242	NA	NA	0	0	0.10555430324264616	amo
alam1246	-0.7609291543097203	0	0	0	0.10555430324264616	amp
amah1245	NA	NA	0	0	-0.7993358460830542	amq
amar1274	-0.568392724628002	0	0	0	-0.7993358460830542	amr
sout2954	-0.5860450065890898	0	0	0	-0.7993358460830542	ams
amto1250	NA	NA	0	0	-0.5731133087516291	amt
guer1243	0.3781286000132953	0	0	0	-0.5731133087516291	amu
ambe1248	NA	NA	0	0	-0.7993358460830542	amv
west2763	0.15780346431521294	0	0	0	-0.7993358460830542	amw
anma1239	NA	NA	0	0	-0.12066823408877893	amx
amii1238	-1.7955583488767757	0	0	0	-0.346890771420204	amy
atam1239	NA	NA	0	0	-0.346890771420204	amz
anda1286	NA	NA	0	0	-0.346890771420204	ana
ando1255	NA	NA	0	0	-0.7993358460830542	anb
ngas1240	1.171418657690659	0	0	0	1.6891120645626216	anc
ansu1237	NA	NA	0	0	0.7842219152369214	and
xara1244	-0.24137938581399	0	0	0	-0.346890771420204	ane
anim1239	NA	NA	0	0	-0.7993358460830542	anf
nend1239	-0.554689926276937	0	0	0	0.5579993779054964	anh
andi1255	NA	NA	0	0	0.33177684057407125	ani
anor1241	NA	NA	0	0	0.10555430324264616	anj
goem1240	0.992216540049946	0	0	0	-0.12066823408877893	ank
anuu1241	-0.3483763431779698	0	0	0	-1.0255583834144792	anl
anal1239	NA	NA	0	0	1.0104444525683465	anm
obol1243	NA	NA	0	0	0.7842219152369214	ann
ando1256	-1.0564666242951588	0	0	0	-0.12066823408877893	ano
angi1238	NA	NA	0	0	0.5579993779054964	anp
jara1245	NA	NA	0	0	-0.7993358460830542	anq
andh1242	NA	NA	0	0	-0.7993358460830542	anr
anse1238	NA	NA	0	0	-0.5731133087516291	ans
anta1253	NA	NA	0	0	-1.0255583834144792	ant
anua1242	0.8469114584054972	0	0	0	0.5579993779054964	anu
deny1238	NA	NA	0	0	1.2366669898997715	anv
anaa1238	NA	NA	0	0	-0.346890771420204	anw
andr1248	NA	NA	0	0	-1.0255583834144792	anx
anyi1245	NA	NA	0	0	2.3677796765568973	any
anem1249	-0.8163487870228056	0	0	0	-0.346890771420204	anz
abom1238	NA	NA	0	0	-0.5731133087516291	aob
pemo1248	0.18605768320265245	0	0	0	0.5579993779054964	aoc
anda1284	NA	NA	0	0	-0.346890771420204	aod
anga1294	NA	NA	0	0	-0.346890771420204	aoe
brag1240	NA	NA	0	0	0.10555430324264616	aof
ango1255	NA	NA	0	0	0.10555430324264616	aog
anin1240	-0.6442931761406783	0	0	0	-0.7993358460830542	aoi
mufi1238	NA	NA	0	0	0.33177684057407125	aoj
arho1237	NA	NA	0	0	-0.12066823408877893	aok
alor1247	0.19722131259541675	0	0	0	0.5579993779054964	aol
omie1241	-0.7091811955937432	0	0	0	-0.12066823408877893	aom
bumb1241	NA	NA	0	0	-0.12066823408877893	aon
taik1255	NA	NA	0	0	0.33177684057407125	aos
aton1241	-0.07559091098129814	0	0	0	0.33177684057407125	aot
ator1244	NA	NA	0	0	-0.7993358460830542	aox
uabm1237	NA	NA	0	0	0.10555430324264616	aoz
saaa1240	-0.03397998626332275	0	0	0	-0.5731133087516291	apb
buki1249	0.06804246125570194	0	0	0	-0.12066823408877893	ape
ampa1239	NA	NA	0	0	0.10555430324264616	apg
athp1241	-0.25195605933108356	0	0	0	0.33177684057407125	aph
apia1248	NA	NA	0	0	-0.5731133087516291	api
jica1244	NA	NA	0	0	-0.5731133087516291	apj
kiow1264	NA	NA	0	0	-0.7993358460830542	apk
mesc1238	-1.3241251535122138	0	0	0	-0.7993358460830542	apm
apin1244	-0.640299086267308	0	0	0	-0.7993358460830542	apn
apal1255	NA	NA	0	0	-1.0255583834144792	apo
apma1240	-0.07559091098129814	0	0	0	-0.346890771420204	app
arop1243	-0.3133141320299065	0	0	0	-1.0255583834144792	apr
arop1242	-0.640299086267308	0	0	0	-0.5731133087516291	aps
apat1240	0.3709061244792637	0	0	0	-1.0255583834144792	apt
apur1254	-0.554689926276937	0	0	0	-0.7993358460830542	apu
west2615	0.0245868515230157	0	0	0	-0.7993358460830542	apw
aput1237	NA	NA	0	0	-0.5731133087516291	apx
apal1257	NA	NA	0	0	-0.5731133087516291	apy
safe1240	NA	NA	0	0	0.10555430324264616	apz
arch1244	-0.7699893340911634	0	0	0	-0.5731133087516291	aqc
arig1246	0.3914486493896807	0	0	0	0.10555430324264616	aqg
atoh1238	NA	NA	0	0	-0.346890771420204	aqm
nort2875	NA	NA	0	0	-0.7993358460830542	aqn
arha1237	NA	NA	0	0	-0.346890771420204	aqr
arab1267	-1.9924930111920984	0	0	0	-0.346890771420204	ard
west2441	-1.0050018237340772	0	0	0	-0.7993358460830542	are
arag1245	NA	NA	1	0	0.10555430324264616	arg
arhu1242	-0.14202556163848457	0	0	0	-0.346890771420204	arh
arik1262	NA	NA	0	0	-0.5731133087516291	ari
arap1275	NA	NA	0	0	-0.7993358460830542	arj
arik1265	NA	NA	0	0	-0.346890771420204	ark
arab1268	NA	NA	0	0	-0.5731133087516291	arl
mapu1245	0.8926683148178957	0	0	0	-0.5731133087516291	arn
arao1248	-1.415759126332373	0	1	1	-1.0255583834144792	aro
arap1274	-0.7408029182790977	0	0	0	-0.5731133087516291	arp
karo1305	NA	NA	0	0	-0.7993358460830542	arr
arbo1245	-0.1729798359752009	0	0	0	-0.346890771420204	arv
araw1276	-0.4870894249698392	0	0	0	0.33177684057407125	arw
arua1261	NA	NA	0	0	-0.7993358460830542	arx
asut1235	1.1065538888179978	0	0	0	0.7842219152369214	asa
assi1247	-1.3241251535122138	0	0	0	0.10555430324264616	asb
casu1237	NA	NA	0	0	0.33177684057407125	asc
cish1238	NA	NA	0	0	2.5940022138883223	asg
abis1238	NA	NA	0	0	-0.7993358460830542	ash
buru1308	NA	NA	0	0	-0.346890771420204	asi
nsar1238	NA	NA	0	0	0.10555430324264616	asj
ashk1246	NA	NA	0	0	-0.12066823408877893	ask
asil1242	NA	NA	0	0	-0.7993358460830542	asl
assa1263	NA	NA	1	0	3.2726698258825975	asm
xing1248	NA	NA	0	0	-0.346890771420204	asn
dano1240	NA	NA	0	0	-0.12066823408877893	aso
asur1254	-0.1817798764749292	0	0	0	-0.346890771420204	asr
ipul1238	NA	NA	0	0	0.7842219152369214	ass
astu1245	NA	NA	1	0	-0.12066823408877893	ast
toca1235	NA	NA	0	0	-0.7993358460830542	asu
asoa1238	0.2031174090815308	0	0	0	-0.7993358460830542	asv
mura1271	NA	NA	0	0	1.0104444525683465	asx
yaos1235	NA	NA	0	0	-0.7993358460830542	asy
asss1237	NA	NA	0	0	-0.5731133087516291	asz
pele1245	-0.554689926276937	0	0	0	-0.5731133087516291	ata
zaiw1241	0.638367173770137	0	0	0	1.0104444525683465	atb
atam1240	-0.03140222853634705	0	0	0	0.10555430324264616	atd
atem1241	NA	NA	0	0	-0.346890771420204	ate
ivbi1241	NA	NA	0	0	0.10555430324264616	atg
atti1239	NA	NA	0	0	0.33177684057407125	ati
atik1240	NA	NA	0	0	-0.7993358460830542	atj
atii1237	-0.640299086267308	0	0	0	-0.346890771420204	atk
mtir1236	NA	NA	0	0	-0.12066823408877893	atl
ataa1240	NA	NA	0	0	-0.5731133087516291	atm
asht1244	NA	NA	0	0	-0.346890771420204	atn
aton1242	NA	NA	0	0	0.33177684057407125	ato
pudt1235	NA	NA	0	0	-0.7993358460830542	atp
aral1243	NA	NA	0	0	-0.12066823408877893	atq
waim1253	-0.5532056014914913	0	0	0	-0.7993358460830542	atr
gros1243	NA	NA	0	0	-0.346890771420204	ats
pamp1244	NA	NA	0	0	-0.5731133087516291	att
reel1238	NA	NA	0	0	-0.346890771420204	atu
nort2686	NA	NA	0	0	-0.7993358460830542	atv
arut1244	NA	NA	0	0	-0.12066823408877893	atx
anei1239	-0.7922677188401798	0	0	0	-1.0255583834144792	aty
arta1239	-2.0781517680736212	0	0	0	-0.7993358460830542	atz
asum1237	NA	NA	0	0	-0.7993358460830542	aua
alug1235	NA	NA	0	0	-0.12066823408877893	aub
waor1240	-0.6119380441196768	0	0	0	-0.346890771420204	auc
anut1237	-1.1499864596273586	0	0	0	-1.0255583834144792	aud
agun1238	NA	NA	0	0	0.10555430324264616	aug
aush1241	NA	NA	0	0	-0.12066823408877893	auh
anuk1239	NA	NA	0	0	-0.12066823408877893	aui
awji1241	-0.48827759468432175	0	0	0	-0.7993358460830542	auj
heyo1240	NA	NA	0	0	-0.12066823408877893	auk
aulu1238	-0.8464887752038645	0	0	0	-0.12066823408877893	aul
asun1235	NA	NA	0	0	-0.12066823408877893	aum
molm1235	NA	NA	0	0	0.10555430324264616	aun
maka1315	NA	NA	0	0	-0.12066823408877893	aup
anus1237	NA	NA	0	0	-0.346890771420204	auq
arue1240	NA	NA	0	0	-0.12066823408877893	aur
aust1304	NA	NA	0	0	-1.0255583834144792	aut
auye1238	-1.0729669638956008	0	0	0	-0.12066823408877893	auu
awyi1241	NA	NA	0	0	-0.5731133087516291	auw
aura1243	NA	NA	0	0	-0.7993358460830542	aux
awiy1238	NA	NA	0	0	0.5579993779054964	auy
avar1256	NA	NA	0	0	3.4988923632140225	ava
avau1237	NA	NA	0	0	-0.346890771420204	avb
alvi1241	NA	NA	0	0	-0.7993358460830542	avd
aves1237	NA	NA	0	0	-0.12066823408877893	ave
avik1243	NA	NA	0	0	-0.5731133087516291	avi
avat1244	0.22233334250604	0	0	0	-0.12066823408877893	avn
aush1242	NA	NA	0	0	-0.5731133087516291	avs
auuu1241	-0.14202556163848457	0	0	0	0.10555430324264616	avt
avok1242	0.606995861002666	0	0	0	0.5579993779054964	avu
avac1239	NA	NA	0	0	-0.7993358460830542	avv
awad1243	1.7334805154497153	0	0	0	0.33177684057407125	awa
awap1236	-0.5473412083768967	0	0	0	0.10555430324264616	awb
cici1237	0.1307821963175574	0	0	0	-0.12066823408877893	awc
awet1244	-1.287089287099172	0	0	0	-0.7993358460830542	awe
awbo1238	NA	NA	0	0	0.33177684057407125	awh
aeky1238	0.14672344781163432	0	0	0	0.33177684057407125	awi
awab1243	NA	NA	0	0	-0.12066823408877893	awk
araw1272	NA	NA	0	0	-0.5731133087516291	awm
awng1244	NA	NA	0	0	-0.12066823408877893	awn
awak1250	NA	NA	0	0	-0.346890771420204	awo
awer1241	NA	NA	0	0	-0.12066823408877893	awr
sout2941	NA	NA	0	0	0.33177684057407125	aws
araw1273	-1.0815731969712266	0	0	0	-0.346890771420204	awt
cent2118	NA	NA	0	0	1.0104444525683465	awu
jair1235	NA	NA	0	0	-0.12066823408877893	awv
awun1245	NA	NA	0	0	-1.0255583834144792	aww
awar1248	-0.5860450065890898	0	0	0	-0.12066823408877893	awx
eder1237	NA	NA	0	0	0.33177684057407125	awy
mato1253	NA	NA	0	0	-0.7993358460830542	axg
yaka1272	0.25150647098967305	0	0	0	4.630005049871148	axk
xara1243	NA	NA	0	0	-0.5731133087516291	axx
awar1249	-0.7922677188401798	0	0	0	-0.5731133087516291	aya
ayiz1245	NA	NA	0	0	0.7842219152369214	ayb
sout2996	0.8351258395831833	0	0	0	-0.5731133087516291	ayc
ayab1239	NA	NA	0	0	0.10555430324264616	ayd
ayer1245	NA	NA	0	0	0.10555430324264616	aye
giny1241	NA	NA	0	0	0.33177684057407125	ayg
leyi1238	NA	NA	0	0	-0.12066823408877893	ayi
akuk1235	NA	NA	0	0	0.10555430324264616	ayk
ayor1240	NA	NA	1	1	1.4628895272311966	ayo
ayip1235	NA	NA	0	0	-0.5731133087516291	ayq
cent2142	1.4082729863651369	0	0	0	0.7842219152369214	ayr
bata1297	NA	NA	0	0	-0.7993358460830542	ayt
ayuu1242	NA	NA	0	0	-1.0255583834144792	ayu
maib1239	0.19722131259541675	0	0	0	1.4628895272311966	ayz
azha1235	0.4209528695007976	0	0	0	-0.12066823408877893	aza
sout2697	NA	NA	0	0	1.6891120645626216	azb
sanp1260	NA	NA	0	0	-0.346890771420204	azg
nort2697	1.9490640578597664	1	0	0	2.3677796765568973	azj
ipal1235	NA	NA	0	0	-0.346890771420204	azm
awin1248	NA	NA	0	0	0.5579993779054964	azo
fair1238	NA	NA	0	0	-0.346890771420204	azt
high1278	0.6764298662176406	0	0	0	-0.5731133087516291	azz
baba1268	-0.17881753744793497	0	0	0	-0.5731133087516291	baa
bain1259	NA	NA	0	0	-1.0255583834144792	bab
badu1237	NA	NA	0	0	-0.7993358460830542	bac
bare1276	-2.4909277559318777	0	0	0	-0.7993358460830542	bae
nuba1241	NA	NA	0	0	-0.5731133087516291	baf
tuki1240	0.2088990154378374	0	0	0	1.0104444525683465	bag
bara1367	NA	NA	0	0	-1.0255583834144792	baj
bash1264	1.337206533007282	1	0	0	-0.346890771420204	bak
bamb1269	1.7150073150427076	1	1	1	2.8202247512197474	bam
bali1278	1.651087863605495	0	0	0	-0.5731133087516291	ban
waim1255	NA	NA	0	0	0.5579993779054964	bao
bant1281	0.7255103089412419	0	0	0	2.8202247512197474	bap
bava1246	NA	NA	0	0	-0.346890771420204	bar
basa1284	NA	NA	0	0	2.8202247512197474	bas
bada1258	NA	NA	0	0	0.10555430324264616	bau
veng1238	NA	NA	0	0	0.33177684057407125	bav
bamb1266	-0.00915477185086577	0	0	0	-0.12066823408877893	baw
bamu1253	1.037289599469717	1	0	0	1.4628895272311966	bax
batu1258	NA	NA	0	0	-1.0255583834144792	bay
baat1238	NA	NA	0	0	2.8202247512197474	bba
nucl1630	-0.3881253430976451	0	0	0	0.10555430324264616	bbb
bata1289	1.5019796087816295	0	0	0	0.10555430324264616	bbc
bauu1244	NA	NA	0	0	0.10555430324264616	bbd
bang1345	NA	NA	0	0	0.10555430324264616	bbe
baib1251	NA	NA	0	0	-0.12066823408877893	bbf
bara1362	NA	NA	0	0	-0.12066823408877893	bbg
buga1247	-0.4653708838286086	0	0	0	-0.7993358460830542	bbh
baro1252	NA	NA	0	0	-0.346890771420204	bbi
ghom1247	NA	NA	0	0	0.7842219152369214	bbj
baba1266	0.32962443523682516	0	0	0	0.7842219152369214	bbk
bats1242	-0.9128317659055508	0	0	0	-0.7993358460830542	bbl
baba1263	NA	NA	0	0	0.10555430324264616	bbm
unea1237	-0.0213087297543154	0	0	0	-1.0255583834144792	bbn
nort2819	NA	NA	0	0	-0.12066823408877893	bbo
west2458	NA	NA	0	0	0.7842219152369214	bbp
bama1251	NA	NA	0	0	-0.12066823408877893	bbq
gira1247	-0.37726936178347314	0	0	0	1.0104444525683465	bbr
bakp1238	NA	NA	0	0	0.10555430324264616	bbs
mbur1239	NA	NA	0	0	-0.346890771420204	bbt
kulu1255	NA	NA	0	0	0.7842219152369214	bbu
karn1252	-0.9553645377195392	0	0	0	-0.7993358460830542	bbv
baba1264	0.19120609983981576	0	0	0	0.10555430324264616	bbw
befa1241	NA	NA	0	0	0.5579993779054964	bby
cent2004	1.229149744475279	0	0	0	0.7842219152369214	bca
