Glottocode	L2_prop	L1_scaled	L1_log10_scaled	All_users_scaled	All_Users_log10_scaled	number_of_lgs_in_ethnologue	ISO_639
yabe1254	0	-0.08856574985896827	-0.30991320645010567	-0.07959660547191373	-0.4323517335135253	1	jae
yaey1239	NA	NA	NA	NA	NA	1	rys
yaga1260	0	-0.08704010518707626	0.41603027735396186	-0.07872795390411925	0.3502936038394183	1	ygr
yagu1244	0	-0.0884282197401695	-0.0758058533548334	-0.07951830037537683	-0.1799587684579893	1	yad
yaka1269	0	-0.07571736155553734	0.15173132974077333	-0.07228115853395362	0.06535084502738178	3	lnz, ppp, yaf
yaka1272	0	-0.08737325267981864	0.3581686438377443	-0.07891763705722107	0.28791252501797804	1	axk
yaka1277	0	-0.08310213097799332	0.7252884905438178	-0.07648580176104391	0.6837072978680707	1	yka
yaki1237	0	-0.08865352140994077	-1.4071599255646248	-0.07964657968725018	-1.6153019876307888	1	yak
yakk1236	0.06803652968036529	-0.08778285325102368	0.26173709334766465	-0.07911461571621142	0.2029674131576717	1	ybh
yako1252	0	-0.08395635531835838	0.683463571689774	-0.07697216882027935	0.6386155263230594	1	yky
yaku1245	0	-0.06943454153215228	1.036174375917831	-0.06870392881327703	1.0188757979857517	1	sah
yala1262	0	-0.08865458919036623	-2.222888343492784	-0.07964718764607422	-2.4947451634167415	1	ylr
yala1266	0	-0.0885819801214352	-0.3603957938513385	-0.07960584644603921	-0.48677740510995365	1	jal
yale1246	0	-0.08862896246015528	-0.6208745105689896	-0.07963259663429716	-0.7676015431688475	1	nce
yama1264	0	-0.08865454647914922	-2.04934534180724	-0.07964716332772126	-2.3076470984438435	1	yag
yami1254	0	-0.08849228656569687	-0.15908662616463973	-0.07955477790481949	-0.2697444197998734	1	tao
yami1256	0	-0.08857125960596363	-0.32593537529586497	-0.07959974253944581	-0.44962535883171817	1	yaa
yamp1242	0.03459119496855346	-0.08826121888162812	0.06252410215375782	-0.07941519055881892	-0.02132282007522271	1	ybi
yand1253	0	-0.08865458919036623	-2.222888343492784	-0.07964718764607422	-2.4947451634167415	2	hrp, ynd
yane1238	0	-0.08833340083838898	0.01177435028889637	-0.0794643136318017	-0.08553786716825956	1	ame
yank1247	0	-0.08865159940517496	-1.1556427687669113	-0.0796454853613669	-1.3441393772847618	1	kdd
yano1261	0	-0.08796266747467053	0.20390145830837453	-0.07925323032809352	0.12159586792995936	1	guu
yano1262	0	-0.08839832188825672	-0.04475234816782969	-0.07950127752830359	-0.14647974208018175	1	wca
yany1243	0	-0.08865292345290253	-1.2993049671514003	-0.07964623923030871	-1.4990227149384143	1	jao
yaoo1241	0	0.0705728278536818	1.5655503186766773	0.01101163219541003	1.589600134728821	1	yao
yaou1238	0	-0.0869461405096361	0.430193410921943	-0.07867445352760336	0.3655629887110914	1	yre
yape1248	0	-0.0884354806470626	-0.08396662885485943	-0.07952243449538034	-0.18875696423600025	1	yap
yapu1240	0	-0.08864818250781349	-0.9667138576154396	-0.07964353989312996	-1.140453643198365	1	yev
yaqu1251	0	-0.08776021630600402	0.2681553159005144	-0.07913796133505473	0.19086845343194733	1	yaq
yare1248	0	-0.08860205439343379	-0.441362694177582	-0.07961727607193124	-0.5740684524628329	1	yrb
yasa1242	0	-0.08851791329590783	-0.20210036083828287	-0.07956936891659655	-0.31611786296111755	1	yko
yatz1235	0	-0.08854781114782061	-0.26388472715575906	-0.07958639176366979	-0.382728070640494	1	zav
yaul1241	0	-0.08862469133845345	-0.5823393819207712	-0.07963016479900098	-0.726056520128233	1	yla
yaum1237	0	-0.0885529364938628	-0.2761954228891098	-0.0795893099660252	-0.39600032782061106	1	yuw
yavi1244	0	-0.08865458919036623	-2.222888343492784	-0.07964718764607422	-2.4947451634167415	1	yvt
yawa1260	0	-0.08863237935751675	-0.6566385332240114	-0.0796345421025341	-0.8061590152040845	1	ywn
yawa1261	0	-0.08865437563428115	-1.7742861918730637	-0.0796470660543094	-2.0111036815043093	1	yaw
yawu1244	NA	-0.08865458919036623	-2.222888343492784	NA	NA	1	ywr
yayg1236	0	-0.08865458919036623	-2.222888343492784	-0.07964718764607422	-2.4947451634167415	1	xya
yecu1235	0	-0.08863323358185711	-0.6664389870842219	-0.07963502846959333	-0.8167249610232312	1	tlc
yele1255	0	-0.08844103310527497	-0.09039178437829153	-0.07952559588126536	-0.19568397456720513	1	yle
yems1235	0	-0.08471661498128329	0.6392687054900253	-0.07740503550299889	0.5909686960423898	1	jnj
yess1239	0	-0.08856959386849991	-0.3209824288451821	-0.07959879412368029	-0.444285548595427	1	yss
yeyi1239	0	-0.08817707778410216	0.1110501142967682	-0.07937530845996162	0.02149210905766205	1	yey
yidi1250	0	-0.08865377767724289	-1.472847968836945	-0.07964672559736795	-1.6861207799113125	1	yii
yima1243	0	-0.08865245362951532	-1.2384786228099005	-0.07964597172842613	-1.4334453582306454	1	yee
yinc1238	0	-0.0881420545861472	0.12876979198973415	-0.07935536741053296	0.04059583191653383	1	yin
yind1247	0	-0.0886383589278993	-0.7349918751823674	-0.07963794667194875	-0.8906323648764114	1	yij
yind1248	0	-0.08865458919036623	-2.222888343492784	-0.07964718764607422	-2.4947451634167415	1	yil
yine1238	0	-0.08851535062288673	-0.19745083765806304	-0.07956790981541885	-0.3111051757215477	1	pib
ying1247	NA	-0.08865458919036623	-2.222888343492784	NA	NA	1	yia
yoga1237	0	-0.0878900584057395	0.228884243235244	-0.07921188912805852	0.1485300034010108	1	yog
yoku1256	0	-0.08865245362951532	-1.2384786228099005	-0.07964597172842613	-1.4334453582306454	1	yok
yona1241	0	-0.08862042021675164	-0.5489518258990939	-0.0796277329637048	-0.690061135323555	1	yoi
yong1270	0	-0.08664716199050833	0.47056912482398944	-0.07850422505687096	0.4090923610833652	1	nru
yong1276	0	-0.00408637949422484	1.4071227236157655	-0.0314968487817666	1.4187981076443978	1	zyb
yong1280	0	-0.08839832188825672	-0.04475234816782969	-0.07950127752830359	-0.14647974208018175	1	yon
yora1241	0	-0.08863536914270802	-0.6927625397007583	-0.07963624438724143	-0.8451045886079285	1	mts
