"","mean","sd","0.025quant","0.5quant","0.975quant","mode","model"
"fitted.Predictor.0246...5410",0.01,0.03,-0.05,0.01,0.07,0.01,"Neighbours"
"fitted.Predictor.0247...5411",0.02,0.04,-0.06,0.02,0.09,0.02,"Neighbours"
"fitted.Predictor.0248...5412",-0.03,0.07,-0.16,-0.03,0.1,-0.03,"Neighbours"
"fitted.Predictor.0249...5413",0,0.03,-0.05,0,0.06,0,"Neighbours"
"fitted.Predictor.0250...5414",0.01,0.03,-0.05,0.01,0.07,0.01,"Neighbours"
"fitted.Predictor.0251...5415",0,0.03,-0.05,0,0.06,0,"Neighbours"
"fitted.Predictor.0252...5416",0,0.03,-0.05,0,0.06,0,"Neighbours"
"fitted.Predictor.0253...5417",0.01,0.04,-0.06,0.01,0.08,0.01,"Neighbours"
"fitted.Predictor.0254...5418",0.01,0.03,-0.05,0.01,0.07,0.01,"Neighbours"
"fitted.Predictor.0255...5419",0,0.03,-0.06,0,0.05,0,"Neighbours"
"fitted.Predictor.0256...5420",0.01,0.03,-0.05,0.01,0.07,0.01,"Neighbours"
"fitted.Predictor.0257...5421",0.01,0.03,-0.05,0.01,0.07,0.01,"Neighbours"
"fitted.Predictor.0258...5422",0,0.03,-0.05,0,0.06,0,"Neighbours"
"fitted.Predictor.0259...5423",0,0.03,-0.05,0,0.06,0,"Neighbours"
"fitted.Predictor.0260...5424",0,0.03,-0.05,0,0.06,0,"Neighbours"
"fitted.Predictor.0261...5425",0.01,0.04,-0.06,0.01,0.08,0.01,"Neighbours"
"fitted.Predictor.0262...5426",0.01,0.03,-0.05,0.01,0.07,0.01,"Neighbours"
"fitted.Predictor.0263...5427",0,0.03,-0.05,0,0.06,0,"Neighbours"
"fitted.Predictor.0264...5428",0,0.03,-0.06,0,0.05,0,"Neighbours"
"fitted.Predictor.0265...5429",0.01,0.04,-0.06,0.01,0.08,0.01,"Neighbours"
"fitted.Predictor.0266...5430",-0.01,0.03,-0.08,-0.01,0.06,-0.01,"Neighbours"
"fitted.Predictor.0267...5431",0,0.03,-0.05,0,0.06,0,"Neighbours"
"fitted.Predictor.0268...5432",-0.01,0.03,-0.07,-0.01,0.06,-0.01,"Neighbours"
"fitted.Predictor.0269...5433",0,0.03,-0.05,0,0.06,0,"Neighbours"
"fitted.Predictor.0270...5434",0.02,0.04,-0.06,0.02,0.09,0.02,"Neighbours"
"fitted.Predictor.0271...5435",0.02,0.04,-0.06,0.02,0.09,0.02,"Neighbours"
"fitted.Predictor.0272...5436",0.02,0.04,-0.06,0.02,0.09,0.02,"Neighbours"
"fitted.Predictor.0273...5437",0.01,0.03,-0.05,0.01,0.07,0.01,"Neighbours"
"fitted.Predictor.0274...5438",0.01,0.03,-0.05,0.01,0.07,0.01,"Neighbours"
"fitted.Predictor.0275...5439",0,0.03,-0.05,0,0.06,0,"Neighbours"
"fitted.Predictor.0276...5440",0,0.03,-0.06,0,0.05,0,"Neighbours"
"fitted.Predictor.0277...5441",0.01,0.03,-0.05,0.01,0.07,0.01,"Neighbours"
"fitted.Predictor.0278...5442",0.01,0.03,-0.05,0.01,0.07,0.01,"Neighbours"
"fitted.Predictor.0279...5443",0.01,0.03,-0.05,0.01,0.07,0.01,"Neighbours"
"fitted.Predictor.0280...5444",0.01,0.03,-0.05,0.01,0.07,0.01,"Neighbours"
"fitted.Predictor.0281...5445",0,0.03,-0.05,0,0.06,0,"Neighbours"
"fitted.Predictor.0282...5446",0.01,0.03,-0.05,0.01,0.07,0.01,"Neighbours"
"fitted.Predictor.0283...5447",-0.02,0.06,-0.13,-0.02,0.08,-0.02,"Neighbours"
"fitted.Predictor.0284...5448",0,0.03,-0.06,0,0.05,0,"Neighbours"
"fitted.Predictor.0285...5449",0.01,0.03,-0.05,0.01,0.07,0.01,"Neighbours"
"fitted.Predictor.0286...5450",-0.02,0.06,-0.13,-0.02,0.08,-0.02,"Neighbours"
"fitted.Predictor.0287...5451",0.01,0.03,-0.05,0.01,0.07,0.01,"Neighbours"
"fitted.Predictor.0288...5452",0,0.03,-0.05,0,0.06,0,"Neighbours"
"fitted.Predictor.0289...5453",0.02,0.04,-0.06,0.02,0.09,0.02,"Neighbours"
"fitted.Predictor.0290...5454",0.01,0.03,-0.05,0.01,0.07,0.01,"Neighbours"
"fitted.Predictor.0291...5455",0.01,0.04,-0.06,0.01,0.08,0.01,"Neighbours"
"fitted.Predictor.0292...5456",0.01,0.03,-0.05,0.01,0.07,0.01,"Neighbours"
"fitted.Predictor.0293...5457",0.02,0.04,-0.06,0.02,0.09,0.02,"Neighbours"
"fitted.Predictor.0294...5458",0.02,0.04,-0.06,0.02,0.09,0.02,"Neighbours"
"fitted.Predictor.0295...5459",0,0.03,-0.05,0,0.06,0,"Neighbours"
"fitted.Predictor.0296...5460",0.01,0.04,-0.06,0.01,0.08,0.01,"Neighbours"
"fitted.Predictor.0297...5461",0.01,0.04,-0.06,0.01,0.08,0.01,"Neighbours"
"fitted.Predictor.0298...5462",0.02,0.04,-0.06,0.02,0.09,0.02,"Neighbours"
"fitted.Predictor.0299...5463",0.02,0.04,-0.06,0.02,0.09,0.02,"Neighbours"
"fitted.Predictor.0300...5464",0.01,0.04,-0.06,0.01,0.08,0.01,"Neighbours"
"fitted.Predictor.0301...5465",0,0.03,-0.05,0,0.06,0,"Neighbours"
"fitted.Predictor.0302...5466",-0.01,0.03,-0.08,-0.01,0.06,-0.01,"Neighbours"
"fitted.Predictor.0303...5467",0,0.03,-0.06,0,0.05,0,"Neighbours"
"fitted.Predictor.0304...5468",-0.02,0.04,-0.1,-0.02,0.07,-0.02,"Neighbours"
"fitted.Predictor.0305...5469",0.01,0.03,-0.05,0.01,0.07,0.01,"Neighbours"
"fitted.Predictor.0306...5470",-0.09,0.17,-0.42,-0.09,0.24,-0.09,"Neighbours"
"fitted.Predictor.0307...5471",-0.01,0.03,-0.07,-0.01,0.06,-0.01,"Neighbours"
"fitted.Predictor.0308...5472",-0.06,0.12,-0.29,-0.06,0.17,-0.06,"Neighbours"
"fitted.Predictor.0309...5473",0.01,0.03,-0.05,0.01,0.07,0.01,"Neighbours"
"fitted.Predictor.0310...5474",0,0.03,-0.05,0,0.06,0,"Neighbours"
"fitted.Predictor.0311...5475",0,0.03,-0.05,0,0.06,0,"Neighbours"
"fitted.Predictor.0312...5476",0.01,0.03,-0.05,0.01,0.07,0.01,"Neighbours"
"fitted.Predictor.0313...5477",0,0.03,-0.06,0,0.05,0,"Neighbours"
"fitted.Predictor.0314...5478",-0.01,0.03,-0.08,-0.01,0.06,-0.01,"Neighbours"
"fitted.Predictor.0315...5479",0,0.03,-0.05,0,0.06,0,"Neighbours"
"fitted.Predictor.0316...5480",0,0.03,-0.05,0,0.06,0,"Neighbours"
"fitted.Predictor.0317...5481",0,0.03,-0.05,0,0.06,0,"Neighbours"
"fitted.Predictor.0318...5482",-0.06,0.12,-0.3,-0.06,0.18,-0.06,"Neighbours"
"fitted.Predictor.0319...5483",-0.03,0.06,-0.15,-0.03,0.09,-0.03,"Neighbours"
"fitted.Predictor.0320...5484",0.01,0.04,-0.06,0.01,0.08,0.01,"Neighbours"
"fitted.Predictor.0321...5485",0.02,0.04,-0.06,0.02,0.09,0.02,"Neighbours"
"fitted.Predictor.0322...5486",0,0.03,-0.06,0,0.05,0,"Neighbours"
"fitted.Predictor.0323...5487",0.01,0.03,-0.05,0.01,0.07,0.01,"Neighbours"
"fitted.Predictor.0324...5488",0.01,0.04,-0.06,0.01,0.08,0.01,"Neighbours"
"fitted.Predictor.0325...5489",-0.06,0.12,-0.3,-0.06,0.18,-0.06,"Neighbours"
"fitted.Predictor.0326...5490",0,0.03,-0.06,0,0.05,0,"Neighbours"
"fitted.Predictor.0327...5491",-0.01,0.03,-0.07,-0.01,0.06,-0.01,"Neighbours"
"fitted.Predictor.0328...5492",0,0.03,-0.05,0,0.06,0,"Neighbours"
"fitted.Predictor.0329...5493",0.01,0.03,-0.05,0.01,0.07,0.01,"Neighbours"
"fitted.Predictor.0330...5494",0.01,0.04,-0.06,0.01,0.08,0.01,"Neighbours"
"fitted.Predictor.0331...5495",0,0.03,-0.05,0,0.06,0,"Neighbours"
"fitted.Predictor.0332...5496",0.01,0.03,-0.05,0.01,0.07,0.01,"Neighbours"
"fitted.Predictor.0333...5497",0,0.03,-0.06,0,0.05,0,"Neighbours"
"fitted.Predictor.0334...5498",0.01,0.03,-0.05,0.01,0.07,0.01,"Neighbours"
"fitted.Predictor.0335...5499",0.01,0.03,-0.05,0.01,0.07,0.01,"Neighbours"
"fitted.Predictor.0336...5500",0.01,0.03,-0.05,0.01,0.07,0.01,"Neighbours"
"fitted.Predictor.0337...5501",0.01,0.04,-0.06,0.01,0.08,0.01,"Neighbours"
"fitted.Predictor.0338...5502",0,0.03,-0.06,0,0.05,0,"Neighbours"
"fitted.Predictor.0339...5503",0.01,0.03,-0.05,0.01,0.07,0.01,"Neighbours"
"fitted.Predictor.0340...5504",0,0.03,-0.05,0,0.06,0,"Neighbours"
"fitted.Predictor.0341...5505",0,0.03,-0.06,0,0.05,0,"Neighbours"
"fitted.Predictor.0342...5506",0.02,0.04,-0.06,0.02,0.09,0.02,"Neighbours"
"fitted.Predictor.0343...5507",0.01,0.03,-0.05,0.01,0.07,0.01,"Neighbours"
"fitted.Predictor.0344...5508",0.01,0.03,-0.05,0.01,0.07,0.01,"Neighbours"
"fitted.Predictor.0345...5509",-0.02,0.05,-0.11,-0.02,0.07,-0.02,"Neighbours"
"fitted.Predictor.0346...5510",-0.01,0.03,-0.07,-0.01,0.06,-0.01,"Neighbours"
"fitted.Predictor.0347...5511",-0.04,0.08,-0.2,-0.04,0.12,-0.04,"Neighbours"
"fitted.Predictor.0348...5512",-0.01,0.03,-0.08,-0.01,0.06,-0.01,"Neighbours"
"fitted.Predictor.0349...5513",0,0.03,-0.06,0,0.05,0,"Neighbours"
"fitted.Predictor.0350...5514",0,0.03,-0.06,0,0.05,0,"Neighbours"
"fitted.Predictor.0351...5515",0.01,0.03,-0.05,0.01,0.07,0.01,"Neighbours"
"fitted.Predictor.0352...5516",0,0.03,-0.05,0,0.06,0,"Neighbours"
"fitted.Predictor.0353...5517",0,0.03,-0.05,0,0.06,0,"Neighbours"
"fitted.Predictor.0354...5518",-0.02,0.05,-0.12,-0.02,0.08,-0.02,"Neighbours"
"fitted.Predictor.0355...5519",-0.04,0.09,-0.22,-0.04,0.13,-0.04,"Neighbours"
"fitted.Predictor.0356...5520",0,0.03,-0.05,0,0.06,0,"Neighbours"
"fitted.Predictor.0357...5521",0,0.03,-0.06,0,0.05,0,"Neighbours"
"fitted.Predictor.0358...5522",0.01,0.03,-0.05,0.01,0.07,0.01,"Neighbours"
"fitted.Predictor.0359...5523",0,0.03,-0.05,0,0.06,0,"Neighbours"
"fitted.Predictor.0360...5524",0,0.03,-0.05,0,0.06,0,"Neighbours"
"fitted.Predictor.0361...5525",0,0.03,-0.05,0,0.06,0,"Neighbours"
"fitted.Predictor.0362...5526",0,0.03,-0.05,0,0.06,0,"Neighbours"
"fitted.Predictor.0363...5527",-0.01,0.03,-0.08,-0.01,0.06,-0.01,"Neighbours"
"fitted.Predictor.0364...5528",0.01,0.03,-0.05,0.01,0.07,0.01,"Neighbours"
"fitted.Predictor.0365...5529",0.01,0.03,-0.05,0.01,0.07,0.01,"Neighbours"
"fitted.Predictor.0366...5530",0,0.03,-0.06,0,0.05,0,"Neighbours"
"fitted.Predictor.0367...5531",0.01,0.03,-0.05,0.01,0.07,0.01,"Neighbours"
"fitted.Predictor.0368...5532",-0.01,0.03,-0.08,-0.01,0.06,-0.01,"Neighbours"
"fitted.Predictor.0369...5533",0,0.03,-0.06,0,0.05,0,"Neighbours"
"fitted.Predictor.0370...5534",0,0.03,-0.05,0,0.06,0,"Neighbours"
"fitted.Predictor.0371...5535",0.01,0.03,-0.05,0.01,0.07,0.01,"Neighbours"
"fitted.Predictor.0372...5536",-0.01,0.04,-0.09,-0.01,0.06,-0.01,"Neighbours"
"fitted.Predictor.0373...5537",0,0.03,-0.05,0,0.06,0,"Neighbours"
"fitted.Predictor.0374...5538",0.02,0.04,-0.06,0.02,0.09,0.02,"Neighbours"
"fitted.Predictor.0375...5539",0,0.03,-0.06,0,0.05,0,"Neighbours"
"fitted.Predictor.0376...5540",-0.02,0.04,-0.1,-0.02,0.07,-0.02,"Neighbours"
"fitted.Predictor.0377...5541",0,0.03,-0.06,0,0.05,0,"Neighbours"
"fitted.Predictor.0378...5542",0,0.03,-0.05,0,0.06,0,"Neighbours"
"fitted.Predictor.0379...5543",0,0.03,-0.06,0,0.05,0,"Neighbours"
"fitted.Predictor.0380...5544",-0.03,0.07,-0.17,-0.03,0.1,-0.03,"Neighbours"
"fitted.Predictor.0381...5545",-0.02,0.05,-0.11,-0.02,0.07,-0.02,"Neighbours"
"fitted.Predictor.0382...5546",0,0.03,-0.05,0,0.06,0,"Neighbours"
"fitted.Predictor.0383...5547",-0.02,0.04,-0.1,-0.02,0.07,-0.02,"Neighbours"
"fitted.Predictor.0384...5548",0.01,0.03,-0.05,0.01,0.07,0.01,"Neighbours"
"fitted.Predictor.0385...5549",-0.01,0.04,-0.09,-0.01,0.06,-0.01,"Neighbours"
"fitted.Predictor.0386...5550",0.01,0.03,-0.05,0.01,0.07,0.01,"Neighbours"
"fitted.Predictor.0387...5551",0,0.03,-0.05,0,0.06,0,"Neighbours"
"fitted.Predictor.0388...5552",0,0.03,-0.05,0,0.06,0,"Neighbours"
"fitted.Predictor.0389...5553",0,0.03,-0.05,0,0.06,0,"Neighbours"
"fitted.Predictor.0390...5554",-0.01,0.03,-0.08,-0.01,0.06,-0.01,"Neighbours"
"fitted.Predictor.0391...5555",-0.03,0.06,-0.15,-0.03,0.09,-0.03,"Neighbours"
"fitted.Predictor.0392...5556",0.01,0.03,-0.05,0.01,0.07,0.01,"Neighbours"
"fitted.Predictor.0393...5557",-0.03,0.06,-0.15,-0.03,0.09,-0.03,"Neighbours"
"fitted.Predictor.0394...5558",-0.04,0.08,-0.2,-0.04,0.12,-0.04,"Neighbours"
"fitted.Predictor.0395...5559",0.01,0.03,-0.05,0.01,0.07,0.01,"Neighbours"
"fitted.Predictor.0396...5560",0.01,0.03,-0.05,0.01,0.07,0.01,"Neighbours"
"fitted.Predictor.0397...5561",-0.08,0.15,-0.38,-0.08,0.22,-0.08,"Neighbours"
"fitted.Predictor.0398...5562",0,0.03,-0.06,0,0.05,0,"Neighbours"
"fitted.Predictor.0399...5563",-0.01,0.03,-0.08,-0.01,0.06,-0.01,"Neighbours"
"fitted.Predictor.0400...5564",-0.02,0.06,-0.13,-0.02,0.08,-0.02,"Neighbours"
"fitted.Predictor.0401...5565",0.01,0.03,-0.05,0.01,0.07,0.01,"Neighbours"
"fitted.Predictor.0402...5566",-0.01,0.03,-0.07,-0.01,0.06,-0.01,"Neighbours"
"fitted.Predictor.0403...5567",0.01,0.04,-0.06,0.01,0.08,0.01,"Neighbours"
"fitted.Predictor.0404...5568",-0.01,0.04,-0.09,-0.01,0.06,-0.01,"Neighbours"
"fitted.Predictor.0405...5569",0.01,0.04,-0.06,0.01,0.08,0.01,"Neighbours"
"fitted.Predictor.0406...5570",0,0.03,-0.06,0,0.05,0,"Neighbours"
"fitted.Predictor.0407...5571",0.01,0.04,-0.06,0.01,0.08,0.01,"Neighbours"
"fitted.Predictor.0408...5572",0,0.03,-0.05,0,0.06,0,"Neighbours"
"fitted.Predictor.0409...5573",0,0.03,-0.05,0,0.06,0,"Neighbours"
"fitted.Predictor.0410...5574",-0.02,0.05,-0.11,-0.02,0.07,-0.02,"Neighbours"
"fitted.Predictor.0411...5575",0,0.03,-0.06,0,0.05,0,"Neighbours"
"fitted.Predictor.0412...5576",0.02,0.04,-0.06,0.02,0.09,0.02,"Neighbours"
"fitted.Predictor.0413...5577",-0.01,0.03,-0.07,-0.01,0.06,-0.01,"Neighbours"
"fitted.Predictor.0414...5578",0.01,0.03,-0.05,0.01,0.07,0.01,"Neighbours"
"fitted.Predictor.0415...5579",0.01,0.03,-0.05,0.01,0.07,0.01,"Neighbours"
"fitted.Predictor.0416...5580",0.01,0.03,-0.05,0.01,0.07,0.01,"Neighbours"
"fitted.Predictor.0417...5581",0.01,0.03,-0.05,0.01,0.07,0.01,"Neighbours"
"fitted.Predictor.0418...5582",0.02,0.04,-0.06,0.02,0.09,0.02,"Neighbours"
"fitted.Predictor.0419...5583",0.01,0.03,-0.05,0.01,0.07,0.01,"Neighbours"
"fitted.Predictor.0420...5584",-0.02,0.05,-0.11,-0.02,0.07,-0.02,"Neighbours"
"fitted.Predictor.0421...5585",0,0.03,-0.06,0,0.05,0,"Neighbours"
"fitted.Predictor.0422...5586",0,0.03,-0.06,0,0.05,0,"Neighbours"
"fitted.Predictor.0423...5587",-0.01,0.04,-0.09,-0.01,0.06,-0.01,"Neighbours"
"fitted.Predictor.0424...5588",0.02,0.04,-0.06,0.02,0.09,0.02,"Neighbours"
"fitted.Predictor.0425...5589",-0.04,0.08,-0.2,-0.04,0.12,-0.04,"Neighbours"
"fitted.Predictor.0426...5590",0,0.03,-0.05,0,0.06,0,"Neighbours"
"fitted.Predictor.0427...5591",0,0.03,-0.06,0,0.05,0,"Neighbours"
"fitted.Predictor.0428...5592",0,0.03,-0.06,0,0.05,0,"Neighbours"
"fitted.Predictor.0429...5593",0.01,0.03,-0.05,0.01,0.07,0.01,"Neighbours"
"fitted.Predictor.0430...5594",0,0.03,-0.06,0,0.05,0,"Neighbours"
"fitted.Predictor.0431...5595",0,0.03,-0.05,0,0.06,0,"Neighbours"
"fitted.Predictor.0432...5596",-0.02,0.05,-0.12,-0.02,0.08,-0.02,"Neighbours"
"fitted.Predictor.0433...5597",0,0.03,-0.05,0,0.06,0,"Neighbours"
"fitted.Predictor.0434...5598",-0.04,0.08,-0.18,-0.04,0.11,-0.04,"Neighbours"
"fitted.Predictor.0435...5599",0.01,0.03,-0.05,0.01,0.07,0.01,"Neighbours"
"fitted.Predictor.0436...5600",0,0.03,-0.05,0,0.06,0,"Neighbours"
"fitted.Predictor.0437...5601",0.01,0.03,-0.05,0.01,0.07,0.01,"Neighbours"
"fitted.Predictor.0438...5602",0,0.03,-0.06,0,0.05,0,"Neighbours"
"fitted.Predictor.0439...5603",0,0.03,-0.05,0,0.06,0,"Neighbours"
"fitted.Predictor.0440...5604",0.01,0.04,-0.06,0.01,0.08,0.01,"Neighbours"
"fitted.Predictor.0441...5605",-0.01,0.03,-0.07,-0.01,0.06,-0.01,"Neighbours"
"fitted.Predictor.0442...5606",0.01,0.03,-0.05,0.01,0.07,0.01,"Neighbours"
"fitted.Predictor.0443...5607",0,0.03,-0.06,0,0.05,0,"Neighbours"
"fitted.Predictor.0444...5608",0,0.03,-0.05,0,0.06,0,"Neighbours"
"fitted.Predictor.0445...5609",0.01,0.03,-0.05,0.01,0.07,0.01,"Neighbours"
"fitted.Predictor.0446...5610",0,0.03,-0.05,0,0.06,0,"Neighbours"
"fitted.Predictor.0447...5611",0.01,0.04,-0.06,0.01,0.08,0.01,"Neighbours"
"fitted.Predictor.0448...5612",0.01,0.04,-0.06,0.01,0.08,0.01,"Neighbours"
"fitted.Predictor.0449...5613",0,0.03,-0.05,0,0.06,0,"Neighbours"
"fitted.Predictor.0450...5614",0.01,0.03,-0.05,0.01,0.07,0.01,"Neighbours"
"fitted.Predictor.0451...5615",0,0.03,-0.06,0,0.05,0,"Neighbours"
"fitted.Predictor.0452...5616",0,0.03,-0.05,0,0.06,0,"Neighbours"
"fitted.Predictor.0453...5617",0.01,0.03,-0.05,0.01,0.07,0.01,"Neighbours"
"fitted.Predictor.0454...5618",0,0.03,-0.05,0,0.06,0,"Neighbours"
"fitted.Predictor.0455...5619",0,0.03,-0.05,0,0.06,0,"Neighbours"
"fitted.Predictor.0456...5620",0,0.03,-0.06,0,0.05,0,"Neighbours"
"fitted.Predictor.0457...5621",-0.04,0.08,-0.18,-0.04,0.11,-0.04,"Neighbours"
"fitted.Predictor.0458...5622",0,0.03,-0.06,0,0.05,0,"Neighbours"
"fitted.Predictor.0459...5623",0.02,0.04,-0.06,0.02,0.09,0.02,"Neighbours"
"fitted.Predictor.0460...5624",0.02,0.04,-0.06,0.02,0.09,0.02,"Neighbours"
"fitted.Predictor.0461...5625",0.01,0.04,-0.06,0.01,0.08,0.01,"Neighbours"
"fitted.Predictor.0462...5626",-0.02,0.04,-0.1,-0.02,0.07,-0.02,"Neighbours"
"fitted.Predictor.0463...5627",0,0.03,-0.05,0,0.06,0,"Neighbours"
"fitted.Predictor.0464...5628",-0.01,0.04,-0.09,-0.01,0.06,-0.01,"Neighbours"
"fitted.Predictor.0465...5629",-0.01,0.03,-0.07,-0.01,0.06,-0.01,"Neighbours"
"fitted.Predictor.0466...5630",-0.02,0.04,-0.1,-0.02,0.07,-0.02,"Neighbours"
"fitted.Predictor.0467...5631",0.01,0.03,-0.05,0.01,0.07,0.01,"Neighbours"
"fitted.Predictor.0468...5632",0.01,0.03,-0.05,0.01,0.07,0.01,"Neighbours"
"fitted.Predictor.0469...5633",0,0.03,-0.05,0,0.06,0,"Neighbours"
"fitted.Predictor.0470...5634",0,0.03,-0.06,0,0.05,0,"Neighbours"
"fitted.Predictor.0471...5635",0,0.03,-0.05,0,0.06,0,"Neighbours"
"fitted.Predictor.0472...5636",0.02,0.04,-0.06,0.02,0.09,0.02,"Neighbours"
"fitted.Predictor.0473...5637",-0.04,0.08,-0.18,-0.04,0.11,-0.04,"Neighbours"
"fitted.Predictor.0474...5638",-0.01,0.04,-0.09,-0.01,0.06,-0.01,"Neighbours"
"fitted.Predictor.0475...5639",0,0.03,-0.06,0,0.05,0,"Neighbours"
"fitted.Predictor.0476...5640",-0.03,0.07,-0.16,-0.03,0.1,-0.03,"Neighbours"
"fitted.Predictor.0477...5641",0,0.03,-0.05,0,0.06,0,"Neighbours"
"fitted.Predictor.0478...5642",-0.02,0.05,-0.11,-0.02,0.07,-0.02,"Neighbours"
"fitted.Predictor.0479...5643",0,0.03,-0.05,0,0.06,0,"Neighbours"
"fitted.Predictor.0480...5644",-0.06,0.12,-0.3,-0.06,0.18,-0.06,"Neighbours"
"fitted.Predictor.0481...5645",-0.01,0.04,-0.09,-0.01,0.06,-0.01,"Neighbours"
"fitted.Predictor.0482...5646",0,0.03,-0.05,0,0.06,0,"Neighbours"
"fitted.Predictor.0483...5647",0,0.03,-0.06,0,0.05,0,"Neighbours"
"fitted.Predictor.0484...5648",-0.01,0.04,-0.09,-0.01,0.06,-0.01,"Neighbours"
"fitted.Predictor.0485...5649",0,0.03,-0.05,0,0.06,0,"Neighbours"
"fitted.Predictor.0486...5650",0,0.03,-0.06,0,0.05,0,"Neighbours"
"fitted.Predictor.0487...5651",-0.01,0.04,-0.09,-0.01,0.06,-0.01,"Neighbours"
"fitted.Predictor.0488...5652",-0.01,0.03,-0.07,-0.01,0.06,-0.01,"Neighbours"
"fitted.Predictor.0489...5653",-0.01,0.03,-0.07,-0.01,0.06,-0.01,"Neighbours"
"fitted.Predictor.0490...5654",0,0.03,-0.06,0,0.05,0,"Neighbours"
"fitted.Predictor.0491...5655",0.01,0.03,-0.05,0.01,0.07,0.01,"Neighbours"
"fitted.Predictor.0492...5656",-0.01,0.03,-0.07,-0.01,0.06,-0.01,"Neighbours"
"fitted.Predictor.0493...5657",-0.02,0.05,-0.11,-0.02,0.07,-0.02,"Neighbours"
"fitted.Predictor.0494...5658",-0.02,0.06,-0.13,-0.02,0.08,-0.02,"Neighbours"
"fitted.Predictor.0495...5659",0.01,0.03,-0.05,0.01,0.07,0.01,"Neighbours"
"fitted.Predictor.0496...5660",0.01,0.04,-0.06,0.01,0.08,0.01,"Neighbours"
"fitted.Predictor.0497...5661",0,0.03,-0.05,0,0.06,0,"Neighbours"
"fitted.Predictor.0498...5662",-0.03,0.07,-0.16,-0.03,0.1,-0.03,"Neighbours"
"fitted.Predictor.0499...5663",0.01,0.03,-0.05,0.01,0.07,0.01,"Neighbours"
"fitted.Predictor.0500...5664",0.01,0.03,-0.05,0.01,0.07,0.01,"Neighbours"
"fitted.Predictor.0501...5665",0.01,0.04,-0.06,0.01,0.08,0.01,"Neighbours"
"fitted.Predictor.0502...5666",-0.01,0.03,-0.07,-0.01,0.06,-0.01,"Neighbours"
"fitted.Predictor.0503...5667",0.01,0.03,-0.05,0.01,0.07,0.01,"Neighbours"
"fitted.Predictor.0504...5668",0.01,0.04,-0.06,0.01,0.08,0.01,"Neighbours"
"fitted.Predictor.0505...5669",0.02,0.04,-0.06,0.02,0.09,0.02,"Neighbours"
"fitted.Predictor.0506...5670",0.01,0.04,-0.06,0.01,0.08,0.01,"Neighbours"
"fitted.Predictor.0507...5671",0.01,0.03,-0.05,0.01,0.07,0.01,"Neighbours"
"fitted.Predictor.0508...5672",0.01,0.03,-0.05,0.01,0.07,0.01,"Neighbours"
"fitted.Predictor.0509...5673",-0.01,0.04,-0.09,-0.01,0.06,-0.01,"Neighbours"
"fitted.Predictor.0510...5674",0.01,0.04,-0.06,0.01,0.08,0.01,"Neighbours"
"fitted.Predictor.0511...5675",0,0.03,-0.06,0,0.05,0,"Neighbours"
"fitted.Predictor.0512...5676",0.01,0.03,-0.05,0.01,0.07,0.01,"Neighbours"
"fitted.Predictor.0513...5677",0,0.03,-0.06,0,0.05,0,"Neighbours"
"fitted.Predictor.0514...5678",0,0.03,-0.05,0,0.06,0,"Neighbours"
"fitted.Predictor.0515...5679",0.01,0.04,-0.06,0.01,0.08,0.01,"Neighbours"
"fitted.Predictor.0516...5680",0,0.03,-0.06,0,0.05,0,"Neighbours"
"fitted.Predictor.0517...5681",0.01,0.03,-0.05,0.01,0.07,0.01,"Neighbours"
"fitted.Predictor.0518...5682",0.02,0.04,-0.06,0.02,0.09,0.02,"Neighbours"
"fitted.Predictor.0519...5683",0,0.03,-0.06,0,0.05,0,"Neighbours"
"fitted.Predictor.0520...5684",0.01,0.03,-0.05,0.01,0.07,0.01,"Neighbours"
"fitted.Predictor.0521...5685",0,0.03,-0.05,0,0.06,0,"Neighbours"
"fitted.Predictor.0522...5686",0.01,0.03,-0.05,0.01,0.07,0.01,"Neighbours"
"fitted.Predictor.0523...5687",0.01,0.03,-0.05,0.01,0.07,0.01,"Neighbours"
"fitted.Predictor.0524...5688",-0.01,0.04,-0.09,-0.01,0.06,-0.01,"Neighbours"
"fitted.Predictor.0525...5689",-0.01,0.03,-0.08,-0.01,0.06,-0.01,"Neighbours"
"fitted.Predictor.0526...5690",-0.01,0.03,-0.08,-0.01,0.06,-0.01,"Neighbours"
"fitted.Predictor.0527...5691",-0.01,0.03,-0.08,-0.01,0.06,-0.01,"Neighbours"
"fitted.Predictor.0528...5692",0.01,0.04,-0.06,0.01,0.08,0.01,"Neighbours"
"fitted.Predictor.0529...5693",0.01,0.03,-0.05,0.01,0.07,0.01,"Neighbours"
"fitted.Predictor.0530...5694",0.01,0.03,-0.05,0.01,0.07,0.01,"Neighbours"
"fitted.Predictor.0531...5695",0.01,0.03,-0.05,0.01,0.07,0.01,"Neighbours"
"fitted.Predictor.0532...5696",0,0.03,-0.05,0,0.06,0,"Neighbours"
"fitted.Predictor.0533...5697",0.01,0.04,-0.06,0.01,0.08,0.01,"Neighbours"
"fitted.Predictor.0534...5698",0.01,0.04,-0.06,0.01,0.08,0.01,"Neighbours"
"fitted.Predictor.0535...5699",0,0.03,-0.05,0,0.06,0,"Neighbours"
"fitted.Predictor.0536...5700",-0.02,0.05,-0.11,-0.02,0.07,-0.02,"Neighbours"
"fitted.Predictor.0537...5701",0.01,0.04,-0.06,0.01,0.08,0.01,"Neighbours"
"fitted.Predictor.0538...5702",0.01,0.03,-0.05,0.01,0.07,0.01,"Neighbours"
