"","model","sp_id","mean","sd","0.025quant","0.5quant","0.975quant","mode","kld"
"3317","Phylogenetic+Spatial: local",687,0.31,0.38,-0.43,0.31,1.08,0.3,0
"3318","Phylogenetic+Spatial: local",688,-0.04,0.39,-0.8,-0.03,0.72,-0.03,0
"3319","Phylogenetic+Spatial: local",689,-0.41,0.32,-1.06,-0.41,0.22,-0.41,0
"3320","Phylogenetic+Spatial: local",690,-0.45,0.3,-1.03,-0.44,0.13,-0.44,0
"3321","Phylogenetic+Spatial: local",691,-0.36,0.33,-1,-0.35,0.28,-0.35,0
"3322","Phylogenetic+Spatial: local",692,0.35,0.29,-0.21,0.35,0.92,0.35,0
"3323","Phylogenetic+Spatial: local",693,-0.14,0.34,-0.81,-0.14,0.52,-0.13,0
"3324","Phylogenetic+Spatial: local",694,-0.22,0.35,-0.92,-0.22,0.46,-0.22,0
"3325","Phylogenetic+Spatial: local",695,0.08,0.38,-0.68,0.08,0.84,0.07,0
"3326","Phylogenetic+Spatial: local",696,0.21,0.39,-0.55,0.21,0.98,0.2,0
"3327","Phylogenetic+Spatial: local",697,-0.23,0.3,-0.83,-0.23,0.36,-0.23,0
"3328","Phylogenetic+Spatial: local",698,-0.15,0.29,-0.73,-0.15,0.43,-0.15,0
"3329","Phylogenetic+Spatial: local",699,-0.18,0.36,-0.9,-0.17,0.53,-0.17,0
"3330","Phylogenetic+Spatial: local",700,-0.21,0.28,-0.76,-0.21,0.34,-0.2,0
"3331","Phylogenetic+Spatial: local",701,-0.18,0.28,-0.74,-0.17,0.38,-0.17,0
"3332","Phylogenetic+Spatial: local",702,-0.22,0.31,-0.84,-0.21,0.39,-0.21,0
"3333","Phylogenetic+Spatial: local",703,-0.25,0.34,-0.92,-0.25,0.41,-0.24,0
"3334","Phylogenetic+Spatial: local",704,0.13,0.28,-0.42,0.13,0.68,0.13,0
"3335","Phylogenetic+Spatial: local",705,0.34,0.36,-0.35,0.34,1.05,0.33,0
"3336","Phylogenetic+Spatial: local",706,-0.33,0.37,-1.08,-0.33,0.39,-0.32,0
"3337","Phylogenetic+Spatial: local",707,0.28,0.35,-0.4,0.28,0.98,0.28,0
"3338","Phylogenetic+Spatial: local",708,-0.12,0.37,-0.84,-0.12,0.6,-0.11,0
"3339","Phylogenetic+Spatial: local",709,0.43,0.35,-0.25,0.42,1.12,0.42,0
"3340","Phylogenetic+Spatial: local",710,-0.28,0.32,-0.92,-0.28,0.34,-0.28,0
"3341","Phylogenetic+Spatial: local",711,-0.5,0.32,-1.14,-0.5,0.13,-0.49,0
"3342","Phylogenetic+Spatial: local",712,-0.11,0.37,-0.85,-0.11,0.61,-0.1,0
"3343","Phylogenetic+Spatial: local",713,-0.21,0.37,-0.94,-0.21,0.5,-0.2,0
"3344","Phylogenetic+Spatial: local",714,-0.29,0.26,-0.8,-0.29,0.23,-0.29,0
"3345","Phylogenetic+Spatial: local",715,-0.14,0.36,-0.86,-0.14,0.57,-0.13,0
"3346","Phylogenetic+Spatial: local",716,-0.07,0.35,-0.75,-0.07,0.61,-0.06,0
"3347","Phylogenetic+Spatial: local",717,-0.1,0.34,-0.78,-0.1,0.56,-0.1,0
"3348","Phylogenetic+Spatial: local",718,-0.29,0.35,-1,-0.29,0.4,-0.28,0
"3349","Phylogenetic+Spatial: local",719,0.04,0.32,-0.59,0.04,0.67,0.04,0
"3350","Phylogenetic+Spatial: local",720,0.37,0.32,-0.25,0.36,0.99,0.36,0
"3351","Phylogenetic+Spatial: local",721,0.03,0.29,-0.54,0.03,0.6,0.03,0
"3352","Phylogenetic+Spatial: local",722,0.52,0.26,0,0.52,1.04,0.51,0
"3353","Phylogenetic+Spatial: local",723,0.15,0.28,-0.4,0.15,0.71,0.15,0
"3354","Phylogenetic+Spatial: local",724,0.14,0.3,-0.44,0.14,0.72,0.14,0
"3355","Phylogenetic+Spatial: local",725,-0.39,0.28,-0.94,-0.38,0.16,-0.38,0
"3356","Phylogenetic+Spatial: local",726,-0.06,0.41,-0.86,-0.06,0.74,-0.06,0
"3357","Phylogenetic+Spatial: local",727,0.26,0.41,-0.53,0.26,1.08,0.25,0
"3358","Phylogenetic+Spatial: local",728,-0.49,0.28,-1.04,-0.49,0.05,-0.49,0
"3359","Phylogenetic+Spatial: local",729,-0.42,0.27,-0.97,-0.42,0.11,-0.42,0
"3360","Phylogenetic+Spatial: local",730,-0.55,0.27,-1.09,-0.55,-0.03,-0.55,0
"3361","Phylogenetic+Spatial: local",731,-0.45,0.28,-1,-0.45,0.09,-0.45,0
"3362","Phylogenetic+Spatial: local",732,-0.22,0.37,-0.96,-0.22,0.5,-0.21,0
"3363","Phylogenetic+Spatial: local",733,-0.38,0.32,-1.01,-0.37,0.25,-0.37,0
"3364","Phylogenetic+Spatial: local",734,0.39,0.38,-0.34,0.39,1.15,0.38,0
"3365","Phylogenetic+Spatial: local",735,-0.18,0.37,-0.91,-0.18,0.53,-0.17,0
"3366","Phylogenetic+Spatial: local",736,0.22,0.33,-0.43,0.22,0.88,0.22,0
"3367","Phylogenetic+Spatial: local",737,0.34,0.31,-0.27,0.34,0.96,0.34,0
"3368","Phylogenetic+Spatial: local",738,0.51,0.35,-0.17,0.5,1.21,0.5,0
"3369","Phylogenetic+Spatial: local",739,0.45,0.36,-0.25,0.44,1.16,0.44,0
"3370","Phylogenetic+Spatial: local",740,0.1,0.32,-0.53,0.1,0.73,0.09,0
"3371","Phylogenetic+Spatial: local",741,0.03,0.31,-0.59,0.03,0.65,0.03,0
"3372","Phylogenetic+Spatial: local",742,0.23,0.33,-0.41,0.23,0.89,0.23,0
"3373","Phylogenetic+Spatial: local",743,0.1,0.33,-0.54,0.1,0.74,0.1,0
"3374","Phylogenetic+Spatial: local",744,-0.01,0.32,-0.65,-0.01,0.62,-0.01,0
"3375","Phylogenetic+Spatial: local",745,-0.11,0.33,-0.76,-0.11,0.53,-0.11,0
"3376","Phylogenetic+Spatial: local",746,0.29,0.33,-0.36,0.29,0.94,0.28,0
"3377","Phylogenetic+Spatial: local",747,0.15,0.32,-0.48,0.15,0.79,0.15,0
"3378","Phylogenetic+Spatial: local",748,0.01,0.33,-0.64,0.01,0.65,0,0
"3379","Phylogenetic+Spatial: local",749,-0.12,0.31,-0.74,-0.12,0.49,-0.12,0
"3380","Phylogenetic+Spatial: local",750,-0.01,0.31,-0.62,-0.01,0.61,-0.01,0
"3381","Phylogenetic+Spatial: local",751,-0.13,0.31,-0.75,-0.13,0.48,-0.13,0
"3382","Phylogenetic+Spatial: local",752,-0.76,0.33,-1.42,-0.75,-0.12,-0.75,0
"3383","Phylogenetic+Spatial: local",753,-0.22,0.32,-0.85,-0.22,0.4,-0.22,0
"3384","Phylogenetic+Spatial: local",754,-0.8,0.33,-1.47,-0.8,-0.16,-0.79,0
"3385","Phylogenetic+Spatial: local",755,-0.8,0.34,-1.48,-0.8,-0.16,-0.79,0
"3386","Phylogenetic+Spatial: local",756,-0.85,0.34,-1.52,-0.84,-0.19,-0.83,0
"3387","Phylogenetic+Spatial: local",757,-0.35,0.33,-1,-0.35,0.29,-0.34,0
"3388","Phylogenetic+Spatial: local",758,-0.79,0.35,-1.48,-0.78,-0.12,-0.77,0
"3389","Phylogenetic+Spatial: local",759,-0.82,0.34,-1.5,-0.81,-0.16,-0.8,0
"3390","Phylogenetic+Spatial: local",760,-0.69,0.34,-1.36,-0.68,-0.03,-0.67,0
"3391","Phylogenetic+Spatial: local",761,0.3,0.34,-0.37,0.3,0.97,0.29,0
"3392","Phylogenetic+Spatial: local",762,0.33,0.3,-0.27,0.32,0.92,0.32,0
"3393","Phylogenetic+Spatial: local",763,0.12,0.35,-0.57,0.12,0.82,0.12,0
"3394","Phylogenetic+Spatial: local",764,0.08,0.39,-0.67,0.08,0.85,0.08,0
"3395","Phylogenetic+Spatial: local",765,-0.77,0.34,-1.45,-0.76,-0.11,-0.75,0
"3396","Phylogenetic+Spatial: local",766,0.08,0.39,-0.68,0.08,0.85,0.08,0
"3397","Phylogenetic+Spatial: local",767,-0.18,0.33,-0.83,-0.18,0.46,-0.18,0
"3398","Phylogenetic+Spatial: local",768,-0.3,0.37,-1.03,-0.29,0.42,-0.29,0
"3399","Phylogenetic+Spatial: local",769,-0.24,0.32,-0.88,-0.24,0.39,-0.24,0
"3400","Phylogenetic+Spatial: local",770,0.32,0.4,-0.44,0.32,1.11,0.31,0
"3401","Phylogenetic+Spatial: local",771,-0.24,0.38,-0.99,-0.24,0.49,-0.23,0
"3402","Phylogenetic+Spatial: local",772,0.17,0.39,-0.59,0.16,0.93,0.16,0
"3403","Phylogenetic+Spatial: local",773,-0.17,0.35,-0.85,-0.17,0.51,-0.16,0
"3404","Phylogenetic+Spatial: local",774,-0.19,0.35,-0.88,-0.18,0.5,-0.18,0
"3405","Phylogenetic+Spatial: local",775,-0.18,0.39,-0.95,-0.18,0.57,-0.18,0
"3406","Phylogenetic+Spatial: local",776,-0.23,0.39,-0.99,-0.22,0.52,-0.22,0
"3407","Phylogenetic+Spatial: local",777,-0.14,0.38,-0.9,-0.14,0.61,-0.13,0
"3408","Phylogenetic+Spatial: local",778,0.4,0.39,-0.35,0.4,1.18,0.39,0
"3409","Phylogenetic+Spatial: local",779,0.11,0.38,-0.64,0.11,0.87,0.11,0
"3410","Phylogenetic+Spatial: local",780,0.09,0.38,-0.65,0.09,0.84,0.09,0
"3411","Phylogenetic+Spatial: local",781,-0.1,0.37,-0.84,-0.1,0.63,-0.1,0
"3412","Phylogenetic+Spatial: local",782,-0.04,0.38,-0.8,-0.04,0.71,-0.04,0
"3413","Phylogenetic+Spatial: local",783,-0.02,0.38,-0.77,-0.02,0.74,-0.02,0
"3414","Phylogenetic+Spatial: local",784,-0.08,0.38,-0.84,-0.08,0.67,-0.08,0
"3415","Phylogenetic+Spatial: local",785,0.2,0.39,-0.56,0.2,0.98,0.19,0
"3416","Phylogenetic+Spatial: local",786,0.52,0.4,-0.24,0.52,1.33,0.5,0
"3417","Phylogenetic+Spatial: local",787,0.4,0.4,-0.37,0.39,1.2,0.38,0
"3418","Phylogenetic+Spatial: local",788,0.04,0.39,-0.72,0.04,0.81,0.04,0
"3419","Phylogenetic+Spatial: local",789,0.01,0.36,-0.7,0.01,0.72,0.01,0
"3420","Phylogenetic+Spatial: local",790,0.02,0.35,-0.66,0.02,0.7,0.02,0
"3421","Phylogenetic+Spatial: local",791,0.01,0.35,-0.67,0.01,0.69,0.01,0
"3422","Phylogenetic+Spatial: local",792,0.07,0.35,-0.61,0.07,0.75,0.07,0
"3423","Phylogenetic+Spatial: local",793,0.06,0.33,-0.59,0.06,0.71,0.06,0
"3424","Phylogenetic+Spatial: local",794,0.04,0.33,-0.6,0.04,0.69,0.04,0
"3425","Phylogenetic+Spatial: local",795,-0.08,0.35,-0.77,-0.08,0.6,-0.08,0
"3426","Phylogenetic+Spatial: local",796,0.05,0.33,-0.6,0.05,0.7,0.04,0
"3427","Phylogenetic+Spatial: local",797,0.09,0.33,-0.55,0.09,0.74,0.09,0
"3428","Phylogenetic+Spatial: local",798,0.1,0.33,-0.54,0.09,0.74,0.09,0
"3429","Phylogenetic+Spatial: local",799,0.06,0.34,-0.61,0.06,0.74,0.06,0
"3430","Phylogenetic+Spatial: local",800,-0.04,0.38,-0.79,-0.04,0.7,-0.04,0
"3431","Phylogenetic+Spatial: local",801,-0.09,0.38,-0.84,-0.09,0.65,-0.09,0
"3432","Phylogenetic+Spatial: local",802,-0.01,0.39,-0.77,-0.01,0.75,-0.01,0
"3433","Phylogenetic+Spatial: local",803,0.25,0.36,-0.45,0.25,0.96,0.25,0
"3434","Phylogenetic+Spatial: local",804,0.21,0.38,-0.53,0.21,0.96,0.21,0
"3435","Phylogenetic+Spatial: local",805,-0.09,0.39,-0.85,-0.09,0.67,-0.08,0
"3436","Phylogenetic+Spatial: local",806,0.24,0.39,-0.52,0.24,1.01,0.23,0
"3437","Phylogenetic+Spatial: local",807,-0.07,0.39,-0.83,-0.07,0.69,-0.07,0
"3438","Phylogenetic+Spatial: local",808,0.02,0.39,-0.74,0.02,0.78,0.02,0
"3439","Phylogenetic+Spatial: local",809,0.26,0.39,-0.49,0.26,1.03,0.25,0
"3440","Phylogenetic+Spatial: local",810,0.02,0.36,-0.69,0.02,0.73,0.02,0
"3441","Phylogenetic+Spatial: local",811,-0.06,0.38,-0.81,-0.06,0.69,-0.06,0
"3442","Phylogenetic+Spatial: local",812,-0.06,0.38,-0.8,-0.06,0.68,-0.06,0
"3443","Phylogenetic+Spatial: local",813,-0.03,0.38,-0.77,-0.03,0.72,-0.03,0
"3444","Phylogenetic+Spatial: local",814,-0.21,0.39,-0.98,-0.21,0.54,-0.21,0
"3445","Phylogenetic+Spatial: local",815,0.36,0.39,-0.39,0.35,1.14,0.34,0
"3446","Phylogenetic+Spatial: local",816,0.36,0.39,-0.39,0.35,1.14,0.34,0
"3447","Phylogenetic+Spatial: local",817,-0.12,0.37,-0.85,-0.12,0.6,-0.12,0
"3448","Phylogenetic+Spatial: local",818,0.16,0.36,-0.55,0.16,0.88,0.15,0
"3449","Phylogenetic+Spatial: local",819,-0.09,0.39,-0.86,-0.09,0.68,-0.08,0
"3450","Phylogenetic+Spatial: local",820,0.25,0.39,-0.5,0.25,1.03,0.24,0
"3451","Phylogenetic+Spatial: local",821,0.22,0.39,-0.55,0.21,1,0.21,0
"3452","Phylogenetic+Spatial: local",822,-0.18,0.39,-0.96,-0.18,0.58,-0.18,0
"3453","Phylogenetic+Spatial: local",823,0.14,0.39,-0.61,0.14,0.91,0.13,0
"3454","Phylogenetic+Spatial: local",824,0.32,0.39,-0.43,0.32,1.1,0.31,0
"3455","Phylogenetic+Spatial: local",825,-0.01,0.37,-0.73,-0.01,0.72,-0.01,0
"3456","Phylogenetic+Spatial: local",826,-0.19,0.38,-0.95,-0.19,0.55,-0.19,0
"3457","Phylogenetic+Spatial: local",827,-0.06,0.38,-0.81,-0.06,0.68,-0.06,0
"3458","Phylogenetic+Spatial: local",828,-0.29,0.38,-1.04,-0.28,0.45,-0.28,0
"3459","Phylogenetic+Spatial: local",829,-0.02,0.38,-0.76,-0.02,0.72,-0.02,0
"3460","Phylogenetic+Spatial: local",830,0.27,0.39,-0.49,0.26,1.04,0.26,0
"3461","Phylogenetic+Spatial: local",831,-0.1,0.37,-0.84,-0.1,0.63,-0.1,0
"3462","Phylogenetic+Spatial: local",832,-0.01,0.37,-0.74,-0.01,0.72,-0.01,0
"3463","Phylogenetic+Spatial: local",833,0,0.38,-0.75,0,0.74,0,0
"3464","Phylogenetic+Spatial: local",834,-0.06,0.38,-0.81,-0.06,0.69,-0.06,0
"3465","Phylogenetic+Spatial: local",835,0.21,0.39,-0.55,0.21,0.99,0.2,0
"3466","Phylogenetic+Spatial: local",836,0.27,0.39,-0.49,0.27,1.05,0.26,0
"3467","Phylogenetic+Spatial: local",837,0.05,0.39,-0.71,0.05,0.82,0.05,0
"3468","Phylogenetic+Spatial: local",838,-0.06,0.37,-0.79,-0.06,0.67,-0.05,0
"3469","Phylogenetic+Spatial: local",839,-0.1,0.38,-0.86,-0.1,0.65,-0.1,0
"3470","Phylogenetic+Spatial: local",840,-0.14,0.35,-0.83,-0.14,0.56,-0.13,0
"3471","Phylogenetic+Spatial: local",841,0,0.38,-0.74,0,0.75,0,0
"3472","Phylogenetic+Spatial: local",842,-0.26,0.38,-1.01,-0.26,0.48,-0.25,0
"3473","Phylogenetic+Spatial: local",843,0.12,0.36,-0.59,0.12,0.84,0.12,0
"3474","Phylogenetic+Spatial: local",844,0.31,0.38,-0.43,0.31,1.08,0.3,0
"3475","Phylogenetic+Spatial: local",845,0.33,0.39,-0.42,0.33,1.11,0.32,0
"3476","Phylogenetic+Spatial: local",846,0.1,0.38,-0.64,0.1,0.86,0.1,0
"3477","Phylogenetic+Spatial: local",847,-0.04,0.35,-0.73,-0.04,0.65,-0.04,0
"3478","Phylogenetic+Spatial: local",848,-0.07,0.37,-0.8,-0.07,0.65,-0.07,0
"3479","Phylogenetic+Spatial: local",849,-0.22,0.35,-0.92,-0.22,0.47,-0.21,0
"3480","Phylogenetic+Spatial: local",850,-0.11,0.34,-0.77,-0.11,0.55,-0.11,0
"3481","Phylogenetic+Spatial: local",851,0,0.34,-0.67,0,0.67,0,0
"3482","Phylogenetic+Spatial: local",852,0.35,0.3,-0.24,0.35,0.95,0.35,0
"3483","Phylogenetic+Spatial: local",853,0.42,0.35,-0.26,0.42,1.12,0.42,0
"3484","Phylogenetic+Spatial: local",854,-0.33,0.38,-1.1,-0.33,0.41,-0.32,0
"3485","Phylogenetic+Spatial: local",855,0.34,0.3,-0.25,0.34,0.94,0.34,0
"3486","Phylogenetic+Spatial: local",856,-0.26,0.33,-0.91,-0.26,0.37,-0.26,0
"3487","Phylogenetic+Spatial: local",857,0.06,0.37,-0.67,0.05,0.78,0.05,0
"3488","Phylogenetic+Spatial: local",858,0.49,0.35,-0.2,0.48,1.19,0.47,0
"3489","Phylogenetic+Spatial: local",859,0.46,0.36,-0.24,0.46,1.17,0.45,0
"3490","Phylogenetic+Spatial: local",860,-0.15,0.36,-0.86,-0.15,0.55,-0.15,0
"3491","Phylogenetic+Spatial: local",861,0.43,0.36,-0.27,0.43,1.15,0.42,0
"3492","Phylogenetic+Spatial: local",862,0.01,0.36,-0.69,0.01,0.71,0.01,0
"3493","Phylogenetic+Spatial: local",863,-0.3,0.38,-1.05,-0.3,0.43,-0.29,0
"3494","Phylogenetic+Spatial: local",864,-0.1,0.37,-0.82,-0.09,0.62,-0.09,0
"3495","Phylogenetic+Spatial: local",865,0.18,0.38,-0.55,0.18,0.93,0.17,0
"3496","Phylogenetic+Spatial: local",866,-0.19,0.37,-0.92,-0.19,0.53,-0.19,0
"3497","Phylogenetic+Spatial: local",867,-0.18,0.38,-0.94,-0.18,0.56,-0.17,0
"3498","Phylogenetic+Spatial: local",868,-0.17,0.39,-0.95,-0.17,0.6,-0.16,0
"3499","Phylogenetic+Spatial: local",869,1.08,0.36,0.39,1.07,1.8,1.06,0
"3500","Phylogenetic+Spatial: local",870,-0.17,0.35,-0.87,-0.17,0.52,-0.17,0
"3501","Phylogenetic+Spatial: local",871,-0.05,0.35,-0.73,-0.05,0.63,-0.05,0
"3502","Phylogenetic+Spatial: local",872,-0.29,0.36,-1.01,-0.29,0.42,-0.28,0
"3503","Phylogenetic+Spatial: local",873,0.34,0.37,-0.37,0.34,1.07,0.33,0
"3504","Phylogenetic+Spatial: local",874,-0.43,0.38,-1.18,-0.42,0.3,-0.42,0
"3505","Phylogenetic+Spatial: local",875,-0.24,0.36,-0.96,-0.23,0.47,-0.23,0
"3506","Phylogenetic+Spatial: local",876,-0.34,0.37,-1.08,-0.34,0.38,-0.33,0
"3507","Phylogenetic+Spatial: local",877,-0.11,0.37,-0.84,-0.11,0.61,-0.11,0
"3508","Phylogenetic+Spatial: local",878,-0.11,0.37,-0.84,-0.1,0.63,-0.1,0
"3509","Phylogenetic+Spatial: local",879,0.01,0.38,-0.74,0.01,0.76,0.01,0
"3510","Phylogenetic+Spatial: local",880,-0.19,0.39,-0.96,-0.19,0.56,-0.19,0
"3511","Phylogenetic+Spatial: local",881,0.24,0.37,-0.47,0.24,0.96,0.23,0
"3512","Phylogenetic+Spatial: local",882,0.21,0.36,-0.5,0.21,0.93,0.21,0
"3513","Phylogenetic+Spatial: local",883,-0.03,0.38,-0.79,-0.03,0.73,-0.03,0
"3514","Phylogenetic+Spatial: local",884,-0.16,0.35,-0.85,-0.16,0.52,-0.16,0
"3515","Phylogenetic+Spatial: local",885,0.08,0.37,-0.64,0.08,0.8,0.07,0
"3516","Phylogenetic+Spatial: local",886,0.18,0.38,-0.56,0.18,0.93,0.18,0
"3517","Phylogenetic+Spatial: local",887,0.35,0.36,-0.35,0.35,1.07,0.34,0
"3518","Phylogenetic+Spatial: local",888,0.29,0.36,-0.41,0.28,1,0.28,0
"3519","Phylogenetic+Spatial: local",889,0.31,0.35,-0.38,0.31,1.01,0.3,0
"3520","Phylogenetic+Spatial: local",890,-0.29,0.37,-1.03,-0.29,0.43,-0.28,0
"3521","Phylogenetic+Spatial: local",891,-0.2,0.36,-0.91,-0.2,0.51,-0.19,0
"3522","Phylogenetic+Spatial: local",892,-0.2,0.39,-0.98,-0.2,0.55,-0.2,0
"3523","Phylogenetic+Spatial: local",893,-0.1,0.39,-0.86,-0.1,0.66,-0.09,0
"3524","Phylogenetic+Spatial: local",894,-0.04,0.36,-0.74,-0.04,0.66,-0.04,0
"3525","Phylogenetic+Spatial: local",895,-0.51,0.35,-1.21,-0.5,0.18,-0.5,0
"3526","Phylogenetic+Spatial: local",896,-0.23,0.37,-0.96,-0.23,0.48,-0.22,0
"3527","Phylogenetic+Spatial: local",897,-0.41,0.37,-1.14,-0.41,0.3,-0.4,0
"3528","Phylogenetic+Spatial: local",898,-0.21,0.37,-0.95,-0.21,0.52,-0.21,0
"3529","Phylogenetic+Spatial: local",899,-0.47,0.36,-1.19,-0.47,0.23,-0.46,0
"3530","Phylogenetic+Spatial: local",900,-0.37,0.36,-1.09,-0.36,0.34,-0.36,0
"3531","Phylogenetic+Spatial: local",901,0.28,0.35,-0.41,0.28,0.98,0.28,0
"3532","Phylogenetic+Spatial: local",902,-0.05,0.35,-0.74,-0.05,0.65,-0.05,0
"3533","Phylogenetic+Spatial: local",903,-0.04,0.36,-0.74,-0.04,0.66,-0.04,0
"3534","Phylogenetic+Spatial: local",904,0.02,0.35,-0.67,0.01,0.7,0.01,0
"3535","Phylogenetic+Spatial: local",905,-0.04,0.35,-0.73,-0.04,0.66,-0.04,0
"3536","Phylogenetic+Spatial: local",906,-0.08,0.37,-0.81,-0.08,0.66,-0.07,0
"3537","Phylogenetic+Spatial: local",907,0.39,0.36,-0.32,0.38,1.11,0.37,0
"3538","Phylogenetic+Spatial: local",908,0.21,0.36,-0.49,0.21,0.92,0.21,0
"3539","Phylogenetic+Spatial: local",909,0.51,0.36,-0.18,0.51,1.24,0.5,0
"3540","Phylogenetic+Spatial: local",910,-0.08,0.35,-0.78,-0.08,0.61,-0.08,0
"3541","Phylogenetic+Spatial: local",911,-0.07,0.35,-0.76,-0.07,0.62,-0.07,0
"3542","Phylogenetic+Spatial: local",912,0.31,0.38,-0.43,0.31,1.07,0.3,0
"3543","Phylogenetic+Spatial: local",913,0.17,0.38,-0.57,0.17,0.92,0.17,0
"3544","Phylogenetic+Spatial: local",914,-0.42,0.36,-1.13,-0.42,0.27,-0.41,0
"3545","Phylogenetic+Spatial: local",915,-0.3,0.37,-1.04,-0.3,0.42,-0.3,0
"3546","Phylogenetic+Spatial: local",916,-0.43,0.35,-1.14,-0.43,0.25,-0.42,0
"3547","Phylogenetic+Spatial: local",917,-0.07,0.37,-0.8,-0.07,0.65,-0.07,0
"3548","Phylogenetic+Spatial: local",918,1.08,0.33,0.44,1.08,1.74,1.07,0
"3549","Phylogenetic+Spatial: local",919,0.08,0.39,-0.68,0.08,0.84,0.08,0
"3550","Phylogenetic+Spatial: local",920,0.19,0.39,-0.56,0.19,0.97,0.19,0
"3551","Phylogenetic+Spatial: local",921,0.22,0.34,-0.44,0.22,0.89,0.22,0
"3552","Phylogenetic+Spatial: local",922,0.15,0.39,-0.62,0.14,0.92,0.14,0
"3553","Phylogenetic+Spatial: local",923,-0.35,0.37,-1.1,-0.35,0.37,-0.34,0
"3554","Phylogenetic+Spatial: local",924,0.19,0.37,-0.54,0.19,0.92,0.19,0
"3555","Phylogenetic+Spatial: local",925,-0.21,0.39,-0.98,-0.21,0.54,-0.2,0
"3556","Phylogenetic+Spatial: local",926,-0.5,0.38,-1.25,-0.49,0.23,-0.48,0
"3557","Phylogenetic+Spatial: local",927,-0.24,0.39,-1.01,-0.24,0.52,-0.23,0
"3558","Phylogenetic+Spatial: local",928,0.02,0.39,-0.75,0.02,0.79,0.02,0
"3559","Phylogenetic+Spatial: local",929,-0.35,0.4,-1.15,-0.35,0.42,-0.34,0
"3560","Phylogenetic+Spatial: local",930,0.41,0.39,-0.35,0.4,1.2,0.39,0
"3561","Phylogenetic+Spatial: local",931,0.27,0.39,-0.49,0.26,1.05,0.26,0
"3562","Phylogenetic+Spatial: local",932,-0.31,0.38,-1.05,-0.3,0.42,-0.3,0
"3563","Phylogenetic+Spatial: local",933,0.28,0.4,-0.49,0.27,1.07,0.27,0
"3564","Phylogenetic+Spatial: local",934,-0.06,0.38,-0.81,-0.06,0.69,-0.06,0
"3565","Phylogenetic+Spatial: local",935,0.13,0.38,-0.62,0.13,0.88,0.13,0
"3566","Phylogenetic+Spatial: local",936,-0.06,0.36,-0.77,-0.06,0.64,-0.06,0
"3567","Phylogenetic+Spatial: local",937,0.28,0.37,-0.45,0.28,1.02,0.28,0
"3568","Phylogenetic+Spatial: local",938,0.04,0.36,-0.68,0.04,0.75,0.04,0
"3569","Phylogenetic+Spatial: local",939,0.2,0.35,-0.48,0.19,0.88,0.19,0
"3570","Phylogenetic+Spatial: local",940,-0.35,0.39,-1.12,-0.34,0.4,-0.33,0
"3571","Phylogenetic+Spatial: local",941,0.03,0.38,-0.72,0.03,0.79,0.03,0
"3572","Phylogenetic+Spatial: local",942,0.28,0.33,-0.36,0.28,0.93,0.28,0
"3573","Phylogenetic+Spatial: local",943,-0.4,0.38,-1.16,-0.4,0.33,-0.39,0
"3574","Phylogenetic+Spatial: local",944,0.67,0.4,-0.1,0.66,1.48,0.65,0
"3575","Phylogenetic+Spatial: local",945,1.1,0.34,0.44,1.09,1.78,1.08,0
"3576","Phylogenetic+Spatial: local",946,-0.08,0.39,-0.85,-0.08,0.68,-0.08,0
"3577","Phylogenetic+Spatial: local",947,-0.15,0.38,-0.91,-0.15,0.59,-0.14,0
"3578","Phylogenetic+Spatial: local",948,0.12,0.39,-0.64,0.11,0.88,0.11,0
"3579","Phylogenetic+Spatial: local",949,-0.2,0.39,-0.97,-0.2,0.55,-0.19,0
"3580","Phylogenetic+Spatial: local",950,-0.01,0.37,-0.74,-0.01,0.71,-0.01,0
"3581","Phylogenetic+Spatial: local",951,-0.03,0.38,-0.78,-0.03,0.73,-0.03,0
"3582","Phylogenetic+Spatial: local",952,0.32,0.38,-0.42,0.31,1.08,0.31,0
"3583","Phylogenetic+Spatial: local",953,-0.03,0.38,-0.79,-0.03,0.72,-0.03,0
"3584","Phylogenetic+Spatial: local",954,0.38,0.39,-0.37,0.37,1.15,0.36,0
"3585","Phylogenetic+Spatial: local",955,-0.56,0.4,-1.37,-0.56,0.2,-0.54,0
"3586","Phylogenetic+Spatial: local",956,0.23,0.39,-0.53,0.22,1,0.22,0
"3587","Phylogenetic+Spatial: local",957,-0.31,0.4,-1.11,-0.31,0.45,-0.3,0
"3588","Phylogenetic+Spatial: local",958,-0.04,0.39,-0.8,-0.04,0.72,-0.04,0
"3589","Phylogenetic+Spatial: local",959,0.28,0.33,-0.36,0.28,0.93,0.27,0
"3590","Phylogenetic+Spatial: local",960,0.43,0.39,-0.32,0.43,1.22,0.41,0
"3591","Phylogenetic+Spatial: local",961,-0.01,0.39,-0.77,-0.01,0.75,-0.01,0
"3592","Phylogenetic+Spatial: local",962,-0.11,0.38,-0.87,-0.11,0.64,-0.11,0
"3593","Phylogenetic+Spatial: local",963,-0.08,0.39,-0.84,-0.08,0.68,-0.08,0
"3594","Phylogenetic+Spatial: local",964,-0.19,0.38,-0.95,-0.19,0.55,-0.19,0
"3595","Phylogenetic+Spatial: local",965,0.18,0.35,-0.5,0.18,0.87,0.18,0
"3596","Phylogenetic+Spatial: local",966,0.08,0.37,-0.64,0.08,0.81,0.08,0
"3597","Phylogenetic+Spatial: local",967,-0.08,0.39,-0.84,-0.08,0.68,-0.07,0
