"","mean","sd","0.025quant","0.5quant","0.975quant","mode","model"
"fitted.Predictor.0302...2840",0,0.03,-0.06,0,0.05,0,"L2 proportion (linear)"
"fitted.Predictor.0303...2841",0,0.03,-0.06,0,0.05,0,"L2 proportion (linear)"
"fitted.Predictor.0304...2842",0,0.03,-0.06,0,0.05,0,"L2 proportion (linear)"
"fitted.Predictor.0305...2843",0,0.03,-0.06,0,0.05,0,"L2 proportion (linear)"
"fitted.Predictor.0306...2844",0,0.03,-0.06,0,0.05,0,"L2 proportion (linear)"
"fitted.Predictor.0307...2845",0,0.03,-0.06,0,0.05,0,"L2 proportion (linear)"
"fitted.Predictor.0308...2846",0,0.03,-0.06,0,0.05,0,"L2 proportion (linear)"
"fitted.Predictor.0309...2847",0,0.03,-0.06,0,0.05,0,"L2 proportion (linear)"
"fitted.Predictor.0310...2848",0,0.03,-0.06,0,0.05,0,"L2 proportion (linear)"
"fitted.Predictor.0311...2849",0,0.03,-0.06,0,0.05,0,"L2 proportion (linear)"
"fitted.Predictor.0312...2850",0,0.03,-0.06,0,0.05,0,"L2 proportion (linear)"
"fitted.Predictor.0313...2851",0,0.03,-0.06,0,0.05,0,"L2 proportion (linear)"
"fitted.Predictor.0314...2852",0,0.03,-0.06,0,0.05,0,"L2 proportion (linear)"
"fitted.Predictor.0315...2853",0,0.03,-0.06,0,0.05,0,"L2 proportion (linear)"
"fitted.Predictor.0316...2854",0,0.03,-0.06,0,0.05,0,"L2 proportion (linear)"
"fitted.Predictor.0317...2855",0,0.03,-0.06,0,0.05,0,"L2 proportion (linear)"
"fitted.Predictor.0318...2856",0,0.03,-0.06,0,0.05,0,"L2 proportion (linear)"
"fitted.Predictor.0319...2857",0,0.03,-0.06,0,0.05,0,"L2 proportion (linear)"
"fitted.Predictor.0320...2858",0,0.03,-0.06,0,0.05,0,"L2 proportion (linear)"
"fitted.Predictor.0321...2859",0,0.03,-0.06,0,0.05,0,"L2 proportion (linear)"
"fitted.Predictor.0322...2860",0,0.03,-0.06,0,0.05,0,"L2 proportion (linear)"
"fitted.Predictor.0323...2861",0,0.03,-0.06,0,0.05,0,"L2 proportion (linear)"
"fitted.Predictor.0324...2862",0,0.03,-0.06,0,0.05,0,"L2 proportion (linear)"
"fitted.Predictor.0325...2863",0,0.03,-0.06,0,0.05,0,"L2 proportion (linear)"
"fitted.Predictor.0326...2864",0,0.03,-0.06,0,0.05,0,"L2 proportion (linear)"
"fitted.Predictor.0327...2865",0,0.03,-0.06,0,0.05,0,"L2 proportion (linear)"
"fitted.Predictor.0328...2866",0,0.03,-0.06,0,0.05,0,"L2 proportion (linear)"
"fitted.Predictor.0329...2867",0,0.03,-0.06,0,0.05,0,"L2 proportion (linear)"
"fitted.Predictor.0330...2868",0,0.03,-0.06,0,0.05,0,"L2 proportion (linear)"
"fitted.Predictor.0331...2869",0,0.03,-0.06,0,0.05,0,"L2 proportion (linear)"
"fitted.Predictor.0332...2870",0,0.03,-0.06,0,0.05,0,"L2 proportion (linear)"
"fitted.Predictor.0333...2871",0,0.03,-0.06,0,0.05,0,"L2 proportion (linear)"
"fitted.Predictor.0334...2872",0.13,0.06,0,0.13,0.25,0.13,"L2 proportion (linear)"
"fitted.Predictor.0335...2873",0,0.03,-0.06,0,0.05,0,"L2 proportion (linear)"
"fitted.Predictor.0336...2874",0,0.03,-0.06,0,0.05,0,"L2 proportion (linear)"
"fitted.Predictor.0337...2875",0,0.03,-0.06,0,0.05,0,"L2 proportion (linear)"
"fitted.Predictor.0338...2876",0,0.03,-0.06,0,0.05,0,"L2 proportion (linear)"
"fitted.Predictor.0339...2877",0,0.03,-0.06,0,0.05,0,"L2 proportion (linear)"
"fitted.Predictor.0340...2878",0,0.03,-0.06,0,0.05,0,"L2 proportion (linear)"
"fitted.Predictor.0341...2879",0,0.03,-0.06,0,0.05,0,"L2 proportion (linear)"
"fitted.Predictor.0342...2880",0,0.03,-0.06,0,0.05,0,"L2 proportion (linear)"
"fitted.Predictor.0343...2881",0,0.03,-0.06,0,0.05,0,"L2 proportion (linear)"
"fitted.Predictor.0344...2882",0,0.03,-0.06,0,0.05,0,"L2 proportion (linear)"
"fitted.Predictor.0345...2883",0,0.03,-0.06,0,0.05,0,"L2 proportion (linear)"
"fitted.Predictor.0346...2884",0,0.03,-0.06,0,0.05,0,"L2 proportion (linear)"
"fitted.Predictor.0347...2885",0,0.03,-0.06,0,0.05,0,"L2 proportion (linear)"
"fitted.Predictor.0348...2886",0,0.03,-0.06,0,0.05,0,"L2 proportion (linear)"
"fitted.Predictor.0349...2887",0,0.03,-0.06,0,0.05,0,"L2 proportion (linear)"
"fitted.Predictor.0350...2888",0,0.03,-0.06,0,0.05,0,"L2 proportion (linear)"
"fitted.Predictor.0351...2889",0,0.03,-0.06,0,0.05,0,"L2 proportion (linear)"
"fitted.Predictor.0352...2890",0,0.03,-0.06,0,0.05,0,"L2 proportion (linear)"
"fitted.Predictor.0353...2891",0,0.03,-0.06,0,0.05,0,"L2 proportion (linear)"
"fitted.Predictor.0354...2892",0,0.03,-0.06,0,0.05,0,"L2 proportion (linear)"
"fitted.Predictor.0355...2893",0,0.03,-0.06,0,0.05,0,"L2 proportion (linear)"
"fitted.Predictor.0356...2894",0,0.03,-0.06,0,0.05,0,"L2 proportion (linear)"
"fitted.Predictor.0357...2895",0,0.03,-0.06,0,0.05,0,"L2 proportion (linear)"
"fitted.Predictor.0358...2896",0.01,0.03,-0.04,0.01,0.07,0.01,"L2 proportion (linear)"
"fitted.Predictor.0359...2897",0.14,0.07,0.01,0.14,0.28,0.14,"L2 proportion (linear)"
"fitted.Predictor.0360...2898",0.04,0.03,-0.02,0.04,0.11,0.04,"L2 proportion (linear)"
"fitted.Predictor.0361...2899",0.15,0.07,0.01,0.15,0.3,0.15,"L2 proportion (linear)"
"fitted.Predictor.0362...2900",0.02,0.03,-0.04,0.02,0.07,0.02,"L2 proportion (linear)"
"fitted.Predictor.0363...2901",0.02,0.03,-0.03,0.02,0.08,0.02,"L2 proportion (linear)"
"fitted.Predictor.0364...2902",0.05,0.03,-0.02,0.05,0.11,0.05,"L2 proportion (linear)"
"fitted.Predictor.0365...2903",0.04,0.03,-0.02,0.04,0.1,0.04,"L2 proportion (linear)"
"fitted.Predictor.0366...2904",0.19,0.09,0.01,0.19,0.37,0.19,"L2 proportion (linear)"
"fitted.Predictor.0367...2905",0.05,0.03,-0.02,0.05,0.11,0.05,"L2 proportion (linear)"
"fitted.Predictor.0368...2906",0.1,0.05,0,0.1,0.19,0.1,"L2 proportion (linear)"
"fitted.Predictor.0369...2907",0.05,0.03,-0.02,0.05,0.12,0.05,"L2 proportion (linear)"
"fitted.Predictor.0370...2908",0.03,0.03,-0.03,0.03,0.09,0.03,"L2 proportion (linear)"
"fitted.Predictor.0371...2909",0.03,0.03,-0.03,0.03,0.08,0.03,"L2 proportion (linear)"
"fitted.Predictor.0372...2910",0.17,0.08,0.01,0.17,0.33,0.17,"L2 proportion (linear)"
"fitted.Predictor.0373...2911",0.01,0.03,-0.05,0.01,0.06,0.01,"L2 proportion (linear)"
"fitted.Predictor.0374...2912",0.02,0.03,-0.03,0.02,0.08,0.02,"L2 proportion (linear)"
"fitted.Predictor.0375...2913",0.2,0.1,0.01,0.2,0.39,0.2,"L2 proportion (linear)"
"fitted.Predictor.0376...2914",0.01,0.03,-0.04,0.01,0.07,0.01,"L2 proportion (linear)"
"fitted.Predictor.0377...2915",0,0.03,-0.06,0,0.05,0,"L2 proportion (linear)"
"fitted.Predictor.0378...2916",0,0.03,-0.05,0,0.06,0,"L2 proportion (linear)"
"fitted.Predictor.0379...2917",0,0.03,-0.06,0,0.05,0,"L2 proportion (linear)"
"fitted.Predictor.0380...2918",0,0.03,-0.06,0,0.05,0,"L2 proportion (linear)"
"fitted.Predictor.0381...2919",0,0.03,-0.06,0,0.05,0,"L2 proportion (linear)"
"fitted.Predictor.0382...2920",0,0.03,-0.06,0,0.05,0,"L2 proportion (linear)"
"fitted.Predictor.0383...2921",0.03,0.03,-0.03,0.03,0.09,0.03,"L2 proportion (linear)"
"fitted.Predictor.0384...2922",0,0.03,-0.06,0,0.05,0,"L2 proportion (linear)"
"fitted.Predictor.0385...2923",0,0.03,-0.06,0,0.05,0,"L2 proportion (linear)"
"fitted.Predictor.0386...2924",0,0.03,-0.06,0,0.05,0,"L2 proportion (linear)"
"fitted.Predictor.0387...2925",0,0.03,-0.06,0,0.05,0,"L2 proportion (linear)"
"fitted.Predictor.0388...2926",0,0.03,-0.06,0,0.05,0,"L2 proportion (linear)"
"fitted.Predictor.0389...2927",0.08,0.04,0,0.08,0.17,0.08,"L2 proportion (linear)"
"fitted.Predictor.0390...2928",0.04,0.03,-0.02,0.04,0.1,0.04,"L2 proportion (linear)"
"fitted.Predictor.0391...2929",0,0.03,-0.06,0,0.05,0,"L2 proportion (linear)"
"fitted.Predictor.0392...2930",0.06,0.04,-0.01,0.06,0.13,0.06,"L2 proportion (linear)"
"fitted.Predictor.0393...2931",0,0.03,-0.06,0,0.05,0,"L2 proportion (linear)"
"fitted.Predictor.0394...2932",0.01,0.03,-0.04,0.01,0.07,0.01,"L2 proportion (linear)"
"fitted.Predictor.0395...2933",0,0.03,-0.06,0,0.05,0,"L2 proportion (linear)"
"fitted.Predictor.0396...2934",0,0.03,-0.06,0,0.05,0,"L2 proportion (linear)"
"fitted.Predictor.0397...2935",0,0.03,-0.06,0,0.05,0,"L2 proportion (linear)"
"fitted.Predictor.0398...2936",0.1,0.05,0,0.1,0.2,0.1,"L2 proportion (linear)"
"fitted.Predictor.0399...2937",0.15,0.07,0.01,0.15,0.3,0.15,"L2 proportion (linear)"
"fitted.Predictor.0400...2938",0,0.03,-0.06,0,0.05,0,"L2 proportion (linear)"
"fitted.Predictor.0401...2939",0.03,0.03,-0.02,0.03,0.09,0.03,"L2 proportion (linear)"
"fitted.Predictor.0402...2940",0,0.03,-0.06,0,0.05,0,"L2 proportion (linear)"
"fitted.Predictor.0403...2941",0,0.03,-0.06,0,0.05,0,"L2 proportion (linear)"
"fitted.Predictor.0404...2942",0.01,0.03,-0.05,0.01,0.06,0.01,"L2 proportion (linear)"
"fitted.Predictor.0405...2943",0,0.03,-0.06,0,0.05,0,"L2 proportion (linear)"
"fitted.Predictor.0406...2944",0,0.03,-0.06,0,0.05,0,"L2 proportion (linear)"
"fitted.Predictor.0407...2945",0,0.03,-0.06,0,0.05,0,"L2 proportion (linear)"
"fitted.Predictor.0408...2946",0,0.03,-0.06,0,0.05,0,"L2 proportion (linear)"
"fitted.Predictor.0409...2947",0,0.03,-0.06,0,0.05,0,"L2 proportion (linear)"
"fitted.Predictor.0410...2948",0,0.03,-0.06,0,0.05,0,"L2 proportion (linear)"
"fitted.Predictor.0411...2949",0,0.03,-0.06,0,0.05,0,"L2 proportion (linear)"
"fitted.Predictor.0412...2950",0.02,0.03,-0.03,0.02,0.08,0.02,"L2 proportion (linear)"
"fitted.Predictor.0413...2951",0,0.03,-0.06,0,0.05,0,"L2 proportion (linear)"
"fitted.Predictor.0414...2952",0,0.03,-0.06,0,0.05,0,"L2 proportion (linear)"
"fitted.Predictor.0415...2953",0,0.03,-0.06,0,0.05,0,"L2 proportion (linear)"
"fitted.Predictor.0416...2954",0,0.03,-0.06,0,0.05,0,"L2 proportion (linear)"
"fitted.Predictor.0417...2955",0,0.03,-0.06,0,0.05,0,"L2 proportion (linear)"
"fitted.Predictor.0418...2956",0,0.03,-0.06,0,0.05,0,"L2 proportion (linear)"
"fitted.Predictor.0419...2957",0,0.03,-0.06,0,0.05,0,"L2 proportion (linear)"
"fitted.Predictor.0420...2958",0,0.03,-0.06,0,0.05,0,"L2 proportion (linear)"
"fitted.Predictor.0421...2959",0,0.03,-0.06,0,0.05,0,"L2 proportion (linear)"
"fitted.Predictor.0422...2960",0,0.03,-0.06,0,0.05,0,"L2 proportion (linear)"
"fitted.Predictor.0423...2961",0,0.03,-0.06,0,0.05,0,"L2 proportion (linear)"
"fitted.Predictor.0424...2962",0,0.03,-0.06,0,0.05,0,"L2 proportion (linear)"
"fitted.Predictor.0425...2963",0,0.03,-0.06,0,0.05,0,"L2 proportion (linear)"
"fitted.Predictor.0426...2964",0,0.03,-0.06,0,0.05,0,"L2 proportion (linear)"
"fitted.Predictor.0427...2965",0,0.03,-0.06,0,0.05,0,"L2 proportion (linear)"
"fitted.Predictor.0428...2966",0,0.03,-0.06,0,0.05,0,"L2 proportion (linear)"
"fitted.Predictor.0429...2967",0,0.03,-0.06,0,0.05,0,"L2 proportion (linear)"
"fitted.Predictor.0430...2968",0,0.03,-0.06,0,0.05,0,"L2 proportion (linear)"
"fitted.Predictor.0431...2969",0,0.03,-0.06,0,0.05,0,"L2 proportion (linear)"
"fitted.Predictor.0432...2970",0,0.03,-0.06,0,0.05,0,"L2 proportion (linear)"
"fitted.Predictor.0433...2971",0,0.03,-0.06,0,0.05,0,"L2 proportion (linear)"
"fitted.Predictor.0434...2972",0,0.03,-0.06,0,0.05,0,"L2 proportion (linear)"
"fitted.Predictor.0435...2973",0,0.03,-0.06,0,0.05,0,"L2 proportion (linear)"
"fitted.Predictor.0436...2974",0,0.03,-0.06,0,0.05,0,"L2 proportion (linear)"
"fitted.Predictor.0437...2975",0,0.03,-0.06,0,0.05,0,"L2 proportion (linear)"
"fitted.Predictor.0438...2976",0,0.03,-0.06,0,0.05,0,"L2 proportion (linear)"
"fitted.Predictor.0439...2977",0,0.03,-0.06,0,0.05,0,"L2 proportion (linear)"
"fitted.Predictor.0440...2978",0,0.03,-0.06,0,0.05,0,"L2 proportion (linear)"
"fitted.Predictor.0441...2979",0,0.03,-0.06,0,0.05,0,"L2 proportion (linear)"
"fitted.Predictor.0442...2980",0,0.03,-0.06,0,0.05,0,"L2 proportion (linear)"
"fitted.Predictor.0443...2981",0.04,0.03,-0.02,0.04,0.1,0.04,"L2 proportion (linear)"
"fitted.Predictor.0444...2982",0,0.03,-0.06,0,0.05,0,"L2 proportion (linear)"
"fitted.Predictor.0445...2983",0,0.03,-0.06,0,0.05,0,"L2 proportion (linear)"
"fitted.Predictor.0446...2984",0,0.03,-0.06,0,0.05,0,"L2 proportion (linear)"
"fitted.Predictor.0447...2985",0,0.03,-0.06,0,0.05,0,"L2 proportion (linear)"
"fitted.Predictor.0448...2986",0,0.03,-0.06,0,0.05,0,"L2 proportion (linear)"
"fitted.Predictor.0449...2987",0,0.03,-0.06,0,0.05,0,"L2 proportion (linear)"
"fitted.Predictor.0450...2988",0,0.03,-0.06,0,0.05,0,"L2 proportion (linear)"
"fitted.Predictor.0451...2989",0,0.03,-0.06,0,0.05,0,"L2 proportion (linear)"
"fitted.Predictor.0452...2990",0,0.03,-0.06,0,0.05,0,"L2 proportion (linear)"
"fitted.Predictor.0453...2991",0,0.03,-0.06,0,0.05,0,"L2 proportion (linear)"
"fitted.Predictor.0454...2992",0,0.03,-0.06,0,0.05,0,"L2 proportion (linear)"
"fitted.Predictor.0455...2993",0,0.03,-0.06,0,0.05,0,"L2 proportion (linear)"
"fitted.Predictor.0456...2994",0,0.03,-0.06,0,0.05,0,"L2 proportion (linear)"
"fitted.Predictor.0457...2995",0,0.03,-0.06,0,0.05,0,"L2 proportion (linear)"
"fitted.Predictor.0458...2996",0,0.03,-0.06,0,0.05,0,"L2 proportion (linear)"
"fitted.Predictor.0459...2997",0,0.03,-0.06,0,0.05,0,"L2 proportion (linear)"
"fitted.Predictor.0460...2998",0,0.03,-0.06,0,0.05,0,"L2 proportion (linear)"
"fitted.Predictor.0461...2999",0,0.03,-0.06,0,0.05,0,"L2 proportion (linear)"
"fitted.Predictor.0462...3000",0,0.03,-0.06,0,0.05,0,"L2 proportion (linear)"
"fitted.Predictor.0463...3001",0,0.03,-0.06,0,0.05,0,"L2 proportion (linear)"
"fitted.Predictor.0464...3002",0,0.03,-0.06,0,0.05,0,"L2 proportion (linear)"
"fitted.Predictor.0465...3003",0,0.03,-0.06,0,0.05,0,"L2 proportion (linear)"
"fitted.Predictor.0466...3004",0,0.03,-0.06,0,0.05,0,"L2 proportion (linear)"
"fitted.Predictor.0467...3005",0,0.03,-0.06,0,0.05,0,"L2 proportion (linear)"
"fitted.Predictor.0468...3006",0,0.03,-0.06,0,0.05,0,"L2 proportion (linear)"
"fitted.Predictor.0469...3007",0,0.03,-0.06,0,0.05,0,"L2 proportion (linear)"
"fitted.Predictor.0470...3008",0,0.03,-0.06,0,0.05,0,"L2 proportion (linear)"
"fitted.Predictor.0471...3009",0,0.03,-0.06,0,0.05,0,"L2 proportion (linear)"
"fitted.Predictor.0472...3010",0,0.03,-0.06,0,0.05,0,"L2 proportion (linear)"
"fitted.Predictor.0473...3011",0,0.03,-0.06,0,0.05,0,"L2 proportion (linear)"
"fitted.Predictor.0474...3012",0,0.03,-0.06,0,0.05,0,"L2 proportion (linear)"
"fitted.Predictor.0475...3013",0,0.03,-0.06,0,0.05,0,"L2 proportion (linear)"
"fitted.Predictor.0476...3014",0,0.03,-0.06,0,0.05,0,"L2 proportion (linear)"
"fitted.Predictor.0477...3015",0,0.03,-0.06,0,0.05,0,"L2 proportion (linear)"
"fitted.Predictor.0478...3016",0,0.03,-0.06,0,0.05,0,"L2 proportion (linear)"
"fitted.Predictor.0479...3017",0,0.03,-0.06,0,0.05,0,"L2 proportion (linear)"
"fitted.Predictor.0480...3018",0,0.03,-0.06,0,0.05,0,"L2 proportion (linear)"
"fitted.Predictor.0481...3019",0,0.03,-0.06,0,0.05,0,"L2 proportion (linear)"
"fitted.Predictor.0482...3020",0,0.03,-0.06,0,0.05,0,"L2 proportion (linear)"
"fitted.Predictor.0483...3021",0.01,0.03,-0.04,0.01,0.07,0.01,"L2 proportion (linear)"
"fitted.Predictor.0484...3022",0,0.03,-0.06,0,0.05,0,"L2 proportion (linear)"
"fitted.Predictor.0485...3023",0,0.03,-0.06,0,0.05,0,"L2 proportion (linear)"
"fitted.Predictor.0486...3024",0.06,0.04,-0.01,0.06,0.13,0.06,"L2 proportion (linear)"
"fitted.Predictor.0487...3025",0,0.03,-0.06,0,0.05,0,"L2 proportion (linear)"
"fitted.Predictor.0488...3026",0,0.03,-0.06,0,0.05,0,"L2 proportion (linear)"
"fitted.Predictor.0489...3027",0,0.03,-0.06,0,0.05,0,"L2 proportion (linear)"
"fitted.Predictor.0490...3028",0,0.03,-0.06,0,0.05,0,"L2 proportion (linear)"
"fitted.Predictor.0491...3029",0,0.03,-0.06,0,0.05,0,"L2 proportion (linear)"
"fitted.Predictor.0492...3030",0,0.03,-0.06,0,0.05,0,"L2 proportion (linear)"
"fitted.Predictor.0493...3031",0.17,0.08,0.01,0.17,0.33,0.17,"L2 proportion (linear)"
"fitted.Predictor.0494...3032",0,0.03,-0.06,0,0.05,0,"L2 proportion (linear)"
"fitted.Predictor.0495...3033",0,0.03,-0.06,0,0.05,0,"L2 proportion (linear)"
"fitted.Predictor.0496...3034",0,0.03,-0.06,0,0.05,0,"L2 proportion (linear)"
"fitted.Predictor.0497...3035",0,0.03,-0.06,0,0.05,0,"L2 proportion (linear)"
"fitted.Predictor.0498...3036",0,0.03,-0.06,0,0.05,0,"L2 proportion (linear)"
"fitted.Predictor.0499...3037",0,0.03,-0.06,0,0.05,0,"L2 proportion (linear)"
"fitted.Predictor.0500...3038",0,0.03,-0.06,0,0.05,0,"L2 proportion (linear)"
"fitted.Predictor.0501...3039",0,0.03,-0.06,0,0.05,0,"L2 proportion (linear)"
"fitted.Predictor.0502...3040",0,0.03,-0.06,0,0.05,0,"L2 proportion (linear)"
"fitted.Predictor.0503...3041",0,0.03,-0.06,0,0.05,0,"L2 proportion (linear)"
"fitted.Predictor.0504...3042",0,0.03,-0.06,0,0.05,0,"L2 proportion (linear)"
"fitted.Predictor.0505...3043",0,0.03,-0.06,0,0.05,0,"L2 proportion (linear)"
"fitted.Predictor.0506...3044",0,0.03,-0.06,0,0.05,0,"L2 proportion (linear)"
"fitted.Predictor.0507...3045",0,0.03,-0.06,0,0.05,0,"L2 proportion (linear)"
"fitted.Predictor.0508...3046",0,0.03,-0.06,0,0.05,0,"L2 proportion (linear)"
"fitted.Predictor.0509...3047",0,0.03,-0.06,0,0.05,0,"L2 proportion (linear)"
"fitted.Predictor.0510...3048",0,0.03,-0.06,0,0.05,0,"L2 proportion (linear)"
"fitted.Predictor.0511...3049",0,0.03,-0.06,0,0.05,0,"L2 proportion (linear)"
"fitted.Predictor.0512...3050",0,0.03,-0.06,0,0.05,0,"L2 proportion (linear)"
"fitted.Predictor.0513...3051",0,0.03,-0.06,0,0.05,0,"L2 proportion (linear)"
"fitted.Predictor.0514...3052",0,0.03,-0.06,0,0.05,0,"L2 proportion (linear)"
"fitted.Predictor.0515...3053",0,0.03,-0.06,0,0.05,0,"L2 proportion (linear)"
"fitted.Predictor.0516...3054",0,0.03,-0.06,0,0.05,0,"L2 proportion (linear)"
"fitted.Predictor.0517...3055",0,0.03,-0.06,0,0.05,0,"L2 proportion (linear)"
"fitted.Predictor.0518...3056",0,0.03,-0.06,0,0.05,0,"L2 proportion (linear)"
"fitted.Predictor.0519...3057",0,0.03,-0.06,0,0.05,0,"L2 proportion (linear)"
"fitted.Predictor.0520...3058",0,0.03,-0.06,0,0.05,0,"L2 proportion (linear)"
"fitted.Predictor.0521...3059",0,0.03,-0.06,0,0.05,0,"L2 proportion (linear)"
"fitted.Predictor.0522...3060",0,0.03,-0.06,0,0.05,0,"L2 proportion (linear)"
"fitted.Predictor.0523...3061",0,0.03,-0.06,0,0.05,0,"L2 proportion (linear)"
"fitted.Predictor.0524...3062",0,0.03,-0.06,0,0.05,0,"L2 proportion (linear)"
"fitted.Predictor.0525...3063",0,0.03,-0.06,0,0.05,0,"L2 proportion (linear)"
"fitted.Predictor.0526...3064",0,0.03,-0.06,0,0.05,0,"L2 proportion (linear)"
"fitted.Predictor.0527...3065",0,0.03,-0.06,0,0.05,0,"L2 proportion (linear)"
"fitted.Predictor.0528...3066",0,0.03,-0.06,0,0.05,0,"L2 proportion (linear)"
"fitted.Predictor.0529...3067",0,0.03,-0.06,0,0.05,0,"L2 proportion (linear)"
"fitted.Predictor.0530...3068",0,0.03,-0.06,0,0.05,0,"L2 proportion (linear)"
"fitted.Predictor.0531...3069",0,0.03,-0.06,0,0.05,0,"L2 proportion (linear)"
"fitted.Predictor.0532...3070",0,0.03,-0.06,0,0.05,0,"L2 proportion (linear)"
"fitted.Predictor.0533...3071",0,0.03,-0.06,0,0.05,0,"L2 proportion (linear)"
"fitted.Predictor.0534...3072",0,0.03,-0.06,0,0.05,0,"L2 proportion (linear)"
"fitted.Predictor.0535...3073",0,0.03,-0.06,0,0.05,0,"L2 proportion (linear)"
"fitted.Predictor.0536...3074",0,0.03,-0.06,0,0.05,0,"L2 proportion (linear)"
"fitted.Predictor.0537...3075",0,0.03,-0.06,0,0.05,0,"L2 proportion (linear)"
"fitted.Predictor.0538...3076",0,0.03,-0.06,0,0.05,0,"L2 proportion (linear)"
"fitted.Predictor.0539...3077",0,0.03,-0.06,0,0.05,0,"L2 proportion (linear)"
"fitted.Predictor.0540...3078",0,0.03,-0.06,0,0.05,0,"L2 proportion (linear)"
"fitted.Predictor.0541...3079",0,0.03,-0.06,0,0.05,0,"L2 proportion (linear)"
"fitted.Predictor.0542...3080",0.04,0.03,-0.02,0.04,0.11,0.04,"L2 proportion (linear)"
"fitted.Predictor.0543...3081",0,0.03,-0.06,0,0.05,0,"L2 proportion (linear)"
"fitted.Predictor.0544...3082",0,0.03,-0.06,0,0.05,0,"L2 proportion (linear)"
"fitted.Predictor.0545...3083",0,0.03,-0.06,0,0.05,0,"L2 proportion (linear)"
"fitted.Predictor.0546...3084",0,0.03,-0.06,0,0.05,0,"L2 proportion (linear)"
"fitted.Predictor.0547...3085",0,0.03,-0.06,0,0.05,0,"L2 proportion (linear)"
"fitted.Predictor.0548...3086",0,0.03,-0.06,0,0.05,0,"L2 proportion (linear)"
"fitted.Predictor.0549...3087",0,0.03,-0.06,0,0.05,0,"L2 proportion (linear)"
"fitted.Predictor.0550...3088",0.1,0.05,0,0.1,0.21,0.1,"L2 proportion (linear)"
"fitted.Predictor.0551...3089",0,0.03,-0.06,0,0.05,0,"L2 proportion (linear)"
"fitted.Predictor.0552...3090",0,0.03,-0.06,0,0.05,0,"L2 proportion (linear)"
"fitted.Predictor.0553...3091",0,0.03,-0.06,0,0.05,0,"L2 proportion (linear)"
"fitted.Predictor.0554...3092",0,0.03,-0.06,0,0.05,0,"L2 proportion (linear)"
"fitted.Predictor.0555...3093",0,0.03,-0.06,0,0.05,0,"L2 proportion (linear)"
"fitted.Predictor.0556...3094",0,0.03,-0.06,0,0.05,0,"L2 proportion (linear)"
"fitted.Predictor.0557...3095",0,0.03,-0.06,0,0.05,0,"L2 proportion (linear)"
"fitted.Predictor.0558...3096",0,0.03,-0.06,0,0.05,0,"L2 proportion (linear)"
"fitted.Predictor.0559...3097",0,0.03,-0.06,0,0.05,0,"L2 proportion (linear)"
"fitted.Predictor.0560...3098",0.07,0.04,-0.01,0.07,0.16,0.07,"L2 proportion (linear)"
"fitted.Predictor.0561...3099",0,0.03,-0.06,0,0.05,0,"L2 proportion (linear)"
"fitted.Predictor.0562...3100",0,0.03,-0.06,0,0.05,0,"L2 proportion (linear)"
"fitted.Predictor.0563...3101",0,0.03,-0.06,0,0.05,0,"L2 proportion (linear)"
"fitted.Predictor.0564...3102",0,0.03,-0.06,0,0.05,0,"L2 proportion (linear)"
"fitted.Predictor.0565...3103",0,0.03,-0.06,0,0.05,0,"L2 proportion (linear)"
"fitted.Predictor.0566...3104",0,0.03,-0.06,0,0.05,0,"L2 proportion (linear)"
"fitted.Predictor.0567...3105",0,0.03,-0.06,0,0.05,0,"L2 proportion (linear)"
"fitted.Predictor.0568...3106",0,0.03,-0.06,0,0.05,0,"L2 proportion (linear)"
"fitted.Predictor.0569...3107",0,0.03,-0.06,0,0.05,0,"L2 proportion (linear)"
"fitted.Predictor.0570...3108",0,0.03,-0.06,0,0.05,0,"L2 proportion (linear)"
"fitted.Predictor.0571...3109",0,0.03,-0.06,0,0.05,0,"L2 proportion (linear)"
"fitted.Predictor.0572...3110",0,0.03,-0.06,0,0.05,0,"L2 proportion (linear)"
"fitted.Predictor.0573...3111",0,0.03,-0.06,0,0.05,0,"L2 proportion (linear)"
"fitted.Predictor.0574...3112",0,0.03,-0.06,0,0.05,0,"L2 proportion (linear)"
"fitted.Predictor.0575...3113",0,0.03,-0.06,0,0.05,0,"L2 proportion (linear)"
"fitted.Predictor.0576...3114",0,0.03,-0.06,0,0.05,0,"L2 proportion (linear)"
"fitted.Predictor.0577...3115",0,0.03,-0.06,0,0.05,0,"L2 proportion (linear)"
"fitted.Predictor.0578...3116",0,0.03,-0.06,0,0.05,0,"L2 proportion (linear)"
"fitted.Predictor.0579...3117",0,0.03,-0.06,0,0.05,0,"L2 proportion (linear)"
"fitted.Predictor.0580...3118",0,0.03,-0.06,0,0.05,0,"L2 proportion (linear)"
"fitted.Predictor.0581...3119",0,0.03,-0.06,0,0.05,0,"L2 proportion (linear)"
"fitted.Predictor.0582...3120",0,0.03,-0.06,0,0.05,0,"L2 proportion (linear)"
"fitted.Predictor.0583...3121",0,0.03,-0.06,0,0.05,0,"L2 proportion (linear)"
"fitted.Predictor.0584...3122",0,0.03,-0.06,0,0.05,0,"L2 proportion (linear)"
