"","mean","sd","0.025quant","0.5quant","0.975quant","mode","model"
"fitted.Predictor.0460...10796",0.01,0.03,-0.04,0.01,0.07,0.01,"Official"
"fitted.Predictor.0461...10797",0.01,0.03,-0.04,0.01,0.07,0.01,"Official"
"fitted.Predictor.0462...10798",0.01,0.03,-0.04,0.01,0.07,0.01,"Official"
"fitted.Predictor.0463...10799",0.01,0.03,-0.04,0.01,0.07,0.01,"Official"
"fitted.Predictor.0464...10800",0.01,0.03,-0.04,0.01,0.07,0.01,"Official"
"fitted.Predictor.0465...10801",0.01,0.03,-0.04,0.01,0.07,0.01,"Official"
"fitted.Predictor.0466...10802",0.01,0.03,-0.04,0.01,0.07,0.01,"Official"
"fitted.Predictor.0467...10803",0.01,0.03,-0.04,0.01,0.07,0.01,"Official"
"fitted.Predictor.0468...10804",0.01,0.03,-0.04,0.01,0.07,0.01,"Official"
"fitted.Predictor.0469...10805",0.01,0.03,-0.04,0.01,0.07,0.01,"Official"
"fitted.Predictor.0470...10806",0.01,0.03,-0.04,0.01,0.07,0.01,"Official"
"fitted.Predictor.0471...10807",0.01,0.03,-0.04,0.01,0.07,0.01,"Official"
"fitted.Predictor.0472...10808",0.01,0.03,-0.04,0.01,0.07,0.01,"Official"
"fitted.Predictor.0473...10809",0.01,0.03,-0.04,0.01,0.07,0.01,"Official"
"fitted.Predictor.0474...10810",0.01,0.03,-0.04,0.01,0.07,0.01,"Official"
"fitted.Predictor.0475...10811",0.01,0.03,-0.04,0.01,0.07,0.01,"Official"
"fitted.Predictor.0476...10812",0.01,0.03,-0.04,0.01,0.07,0.01,"Official"
"fitted.Predictor.0477...10813",0.01,0.03,-0.04,0.01,0.07,0.01,"Official"
"fitted.Predictor.0478...10814",0.01,0.03,-0.04,0.01,0.07,0.01,"Official"
"fitted.Predictor.0479...10815",0.01,0.03,-0.04,0.01,0.07,0.01,"Official"
"fitted.Predictor.0480...10816",0.01,0.03,-0.04,0.01,0.07,0.01,"Official"
"fitted.Predictor.0481...10817",0.01,0.03,-0.04,0.01,0.07,0.01,"Official"
"fitted.Predictor.0482...10818",0.01,0.03,-0.04,0.01,0.07,0.01,"Official"
"fitted.Predictor.0483...10819",0.01,0.03,-0.04,0.01,0.07,0.01,"Official"
"fitted.Predictor.0484...10820",0.01,0.03,-0.04,0.01,0.07,0.01,"Official"
"fitted.Predictor.0485...10821",0.01,0.03,-0.04,0.01,0.07,0.01,"Official"
"fitted.Predictor.0486...10822",0.01,0.03,-0.04,0.01,0.07,0.01,"Official"
"fitted.Predictor.0487...10823",0.01,0.03,-0.04,0.01,0.07,0.01,"Official"
"fitted.Predictor.0488...10824",0.01,0.03,-0.04,0.01,0.07,0.01,"Official"
"fitted.Predictor.0489...10825",0.01,0.03,-0.04,0.01,0.07,0.01,"Official"
"fitted.Predictor.0490...10826",0.01,0.03,-0.04,0.01,0.07,0.01,"Official"
"fitted.Predictor.0491...10827",0.01,0.03,-0.04,0.01,0.07,0.01,"Official"
"fitted.Predictor.0492...10828",0.01,0.03,-0.04,0.01,0.07,0.01,"Official"
"fitted.Predictor.0493...10829",0.39,0.12,0.16,0.39,0.62,0.39,"Official"
"fitted.Predictor.0494...10830",0.01,0.03,-0.04,0.01,0.07,0.01,"Official"
"fitted.Predictor.0495...10831",0.01,0.03,-0.04,0.01,0.07,0.01,"Official"
"fitted.Predictor.0496...10832",0.01,0.03,-0.04,0.01,0.07,0.01,"Official"
"fitted.Predictor.0497...10833",0.01,0.03,-0.04,0.01,0.07,0.01,"Official"
"fitted.Predictor.0498...10834",0.01,0.03,-0.04,0.01,0.07,0.01,"Official"
"fitted.Predictor.0499...10835",0.01,0.03,-0.04,0.01,0.07,0.01,"Official"
"fitted.Predictor.0500...10836",0.01,0.03,-0.04,0.01,0.07,0.01,"Official"
"fitted.Predictor.0501...10837",0.01,0.03,-0.04,0.01,0.07,0.01,"Official"
"fitted.Predictor.0502...10838",0.01,0.03,-0.04,0.01,0.07,0.01,"Official"
"fitted.Predictor.0503...10839",0.01,0.03,-0.04,0.01,0.07,0.01,"Official"
"fitted.Predictor.0504...10840",0.01,0.03,-0.04,0.01,0.07,0.01,"Official"
"fitted.Predictor.0505...10841",0.01,0.03,-0.04,0.01,0.07,0.01,"Official"
"fitted.Predictor.0506...10842",0.01,0.03,-0.04,0.01,0.07,0.01,"Official"
"fitted.Predictor.0507...10843",0.01,0.03,-0.04,0.01,0.07,0.01,"Official"
"fitted.Predictor.0508...10844",0.01,0.03,-0.04,0.01,0.07,0.01,"Official"
"fitted.Predictor.0509...10845",0.01,0.03,-0.04,0.01,0.07,0.01,"Official"
"fitted.Predictor.0510...10846",0.01,0.03,-0.04,0.01,0.07,0.01,"Official"
"fitted.Predictor.0511...10847",0.01,0.03,-0.04,0.01,0.07,0.01,"Official"
"fitted.Predictor.0512...10848",0.01,0.03,-0.04,0.01,0.07,0.01,"Official"
"fitted.Predictor.0513...10849",0.01,0.03,-0.04,0.01,0.07,0.01,"Official"
"fitted.Predictor.0514...10850",0.01,0.03,-0.04,0.01,0.07,0.01,"Official"
"fitted.Predictor.0515...10851",0.01,0.03,-0.04,0.01,0.07,0.01,"Official"
"fitted.Predictor.0516...10852",0.01,0.03,-0.04,0.01,0.07,0.01,"Official"
"fitted.Predictor.0517...10853",0.01,0.03,-0.04,0.01,0.07,0.01,"Official"
"fitted.Predictor.0518...10854",0.01,0.03,-0.04,0.01,0.07,0.01,"Official"
"fitted.Predictor.0519...10855",0.01,0.03,-0.04,0.01,0.07,0.01,"Official"
"fitted.Predictor.0520...10856",0.01,0.03,-0.04,0.01,0.07,0.01,"Official"
"fitted.Predictor.0521...10857",0.01,0.03,-0.04,0.01,0.07,0.01,"Official"
"fitted.Predictor.0522...10858",0.01,0.03,-0.04,0.01,0.07,0.01,"Official"
"fitted.Predictor.0523...10859",0.01,0.03,-0.04,0.01,0.07,0.01,"Official"
"fitted.Predictor.0524...10860",0.01,0.03,-0.04,0.01,0.07,0.01,"Official"
"fitted.Predictor.0525...10861",0.39,0.12,0.16,0.39,0.62,0.39,"Official"
"fitted.Predictor.0526...10862",0.01,0.03,-0.04,0.01,0.07,0.01,"Official"
"fitted.Predictor.0527...10863",0.01,0.03,-0.04,0.01,0.07,0.01,"Official"
"fitted.Predictor.0528...10864",0.01,0.03,-0.04,0.01,0.07,0.01,"Official"
"fitted.Predictor.0529...10865",0.01,0.03,-0.04,0.01,0.07,0.01,"Official"
"fitted.Predictor.0530...10866",0.01,0.03,-0.04,0.01,0.07,0.01,"Official"
"fitted.Predictor.0531...10867",0.01,0.03,-0.04,0.01,0.07,0.01,"Official"
"fitted.Predictor.0532...10868",0.01,0.03,-0.04,0.01,0.07,0.01,"Official"
"fitted.Predictor.0533...10869",0.01,0.03,-0.04,0.01,0.07,0.01,"Official"
"fitted.Predictor.0534...10870",0.01,0.03,-0.04,0.01,0.07,0.01,"Official"
"fitted.Predictor.0535...10871",0.01,0.03,-0.04,0.01,0.07,0.01,"Official"
"fitted.Predictor.0536...10872",0.01,0.03,-0.04,0.01,0.07,0.01,"Official"
"fitted.Predictor.0537...10873",0.01,0.03,-0.04,0.01,0.07,0.01,"Official"
"fitted.Predictor.0538...10874",0.01,0.03,-0.04,0.01,0.07,0.01,"Official"
"fitted.Predictor.0539...10875",0.01,0.03,-0.04,0.01,0.07,0.01,"Official"
"fitted.Predictor.0540...10876",0.01,0.03,-0.04,0.01,0.07,0.01,"Official"
"fitted.Predictor.0541...10877",0.01,0.03,-0.04,0.01,0.07,0.01,"Official"
"fitted.Predictor.0542...10878",0.39,0.12,0.16,0.39,0.62,0.39,"Official"
"fitted.Predictor.0543...10879",0.01,0.03,-0.04,0.01,0.07,0.01,"Official"
"fitted.Predictor.0544...10880",0.01,0.03,-0.04,0.01,0.07,0.01,"Official"
"fitted.Predictor.0545...10881",0.01,0.03,-0.04,0.01,0.07,0.01,"Official"
"fitted.Predictor.0546...10882",0.01,0.03,-0.04,0.01,0.07,0.01,"Official"
"fitted.Predictor.0547...10883",0.01,0.03,-0.04,0.01,0.07,0.01,"Official"
"fitted.Predictor.0548...10884",0.01,0.03,-0.04,0.01,0.07,0.01,"Official"
"fitted.Predictor.0549...10885",0.39,0.12,0.16,0.39,0.62,0.39,"Official"
"fitted.Predictor.0550...10886",0.39,0.12,0.16,0.39,0.62,0.39,"Official"
"fitted.Predictor.0551...10887",0.01,0.03,-0.04,0.01,0.07,0.01,"Official"
"fitted.Predictor.0552...10888",0.01,0.03,-0.04,0.01,0.07,0.01,"Official"
"fitted.Predictor.0553...10889",0.01,0.03,-0.04,0.01,0.07,0.01,"Official"
"fitted.Predictor.0554...10890",0.01,0.03,-0.04,0.01,0.07,0.01,"Official"
"fitted.Predictor.0555...10891",0.01,0.03,-0.04,0.01,0.07,0.01,"Official"
"fitted.Predictor.0556...10892",0.01,0.03,-0.04,0.01,0.07,0.01,"Official"
"fitted.Predictor.0557...10893",0.01,0.03,-0.04,0.01,0.07,0.01,"Official"
"fitted.Predictor.0558...10894",0.39,0.12,0.16,0.39,0.62,0.39,"Official"
"fitted.Predictor.0559...10895",0.01,0.03,-0.04,0.01,0.07,0.01,"Official"
"fitted.Predictor.0560...10896",0.01,0.03,-0.04,0.01,0.07,0.01,"Official"
"fitted.Predictor.0561...10897",0.01,0.03,-0.04,0.01,0.07,0.01,"Official"
"fitted.Predictor.0562...10898",0.01,0.03,-0.04,0.01,0.07,0.01,"Official"
"fitted.Predictor.0563...10899",0.01,0.03,-0.04,0.01,0.07,0.01,"Official"
"fitted.Predictor.0564...10900",0.01,0.03,-0.04,0.01,0.07,0.01,"Official"
"fitted.Predictor.0565...10901",0.01,0.03,-0.04,0.01,0.07,0.01,"Official"
"fitted.Predictor.0566...10902",0.01,0.03,-0.04,0.01,0.07,0.01,"Official"
"fitted.Predictor.0567...10903",0.39,0.12,0.16,0.39,0.62,0.39,"Official"
"fitted.Predictor.0568...10904",0.01,0.03,-0.04,0.01,0.07,0.01,"Official"
"fitted.Predictor.0569...10905",0.01,0.03,-0.04,0.01,0.07,0.01,"Official"
"fitted.Predictor.0570...10906",0.01,0.03,-0.04,0.01,0.07,0.01,"Official"
"fitted.Predictor.0571...10907",0.01,0.03,-0.04,0.01,0.07,0.01,"Official"
"fitted.Predictor.0572...10908",0.01,0.03,-0.04,0.01,0.07,0.01,"Official"
"fitted.Predictor.0573...10909",0.01,0.03,-0.04,0.01,0.07,0.01,"Official"
"fitted.Predictor.0574...10910",0.01,0.03,-0.04,0.01,0.07,0.01,"Official"
"fitted.Predictor.0575...10911",0.01,0.03,-0.04,0.01,0.07,0.01,"Official"
"fitted.Predictor.0576...10912",0.39,0.12,0.16,0.39,0.62,0.39,"Official"
"fitted.Predictor.0577...10913",0.01,0.03,-0.04,0.01,0.07,0.01,"Official"
"fitted.Predictor.0578...10914",0.01,0.03,-0.04,0.01,0.07,0.01,"Official"
"fitted.Predictor.0579...10915",0.01,0.03,-0.04,0.01,0.07,0.01,"Official"
"fitted.Predictor.0580...10916",0.01,0.03,-0.04,0.01,0.07,0.01,"Official"
"fitted.Predictor.0581...10917",0.01,0.03,-0.04,0.01,0.07,0.01,"Official"
"fitted.Predictor.0582...10918",0.01,0.03,-0.04,0.01,0.07,0.01,"Official"
"fitted.Predictor.0583...10919",0.01,0.03,-0.04,0.01,0.07,0.01,"Official"
"fitted.Predictor.0584...10920",0.01,0.03,-0.04,0.01,0.07,0.01,"Official"
"fitted.Predictor.0585...10921",0.01,0.03,-0.04,0.01,0.07,0.01,"Official"
"fitted.Predictor.0586...10922",0.01,0.03,-0.04,0.01,0.07,0.01,"Official"
"fitted.Predictor.0587...10923",0.01,0.03,-0.04,0.01,0.07,0.01,"Official"
"fitted.Predictor.0588...10924",0.01,0.03,-0.04,0.01,0.07,0.01,"Official"
"fitted.Predictor.0589...10925",0.01,0.03,-0.04,0.01,0.07,0.01,"Official"
"fitted.Predictor.0590...10926",0.01,0.03,-0.04,0.01,0.07,0.01,"Official"
"fitted.Predictor.0591...10927",0.01,0.03,-0.04,0.01,0.07,0.01,"Official"
"fitted.Predictor.0592...10928",0.01,0.03,-0.04,0.01,0.07,0.01,"Official"
"fitted.Predictor.0593...10929",0.01,0.03,-0.04,0.01,0.07,0.01,"Official"
"fitted.Predictor.0594...10930",0.01,0.03,-0.04,0.01,0.07,0.01,"Official"
"fitted.Predictor.0595...10931",0.01,0.03,-0.04,0.01,0.07,0.01,"Official"
"fitted.Predictor.0596...10932",0.01,0.03,-0.04,0.01,0.07,0.01,"Official"
"fitted.Predictor.0597...10933",0.01,0.03,-0.04,0.01,0.07,0.01,"Official"
"fitted.Predictor.0598...10934",0.01,0.03,-0.04,0.01,0.07,0.01,"Official"
"fitted.Predictor.0599...10935",0.01,0.03,-0.04,0.01,0.07,0.01,"Official"
"fitted.Predictor.0600...10936",0.01,0.03,-0.04,0.01,0.07,0.01,"Official"
"fitted.Predictor.0601...10937",0.01,0.03,-0.04,0.01,0.07,0.01,"Official"
"fitted.Predictor.0602...10938",0.01,0.03,-0.04,0.01,0.07,0.01,"Official"
"fitted.Predictor.0603...10939",0.01,0.03,-0.04,0.01,0.07,0.01,"Official"
"fitted.Predictor.0604...10940",0.01,0.03,-0.04,0.01,0.07,0.01,"Official"
"fitted.Predictor.0605...10941",0.01,0.03,-0.04,0.01,0.07,0.01,"Official"
"fitted.Predictor.0606...10942",0.01,0.03,-0.04,0.01,0.07,0.01,"Official"
"fitted.Predictor.0607...10943",0.01,0.03,-0.04,0.01,0.07,0.01,"Official"
"fitted.Predictor.0608...10944",0.01,0.03,-0.04,0.01,0.07,0.01,"Official"
"fitted.Predictor.0609...10945",0.01,0.03,-0.04,0.01,0.07,0.01,"Official"
"fitted.Predictor.0610...10946",0.01,0.03,-0.04,0.01,0.07,0.01,"Official"
"fitted.Predictor.0611...10947",0.01,0.03,-0.04,0.01,0.07,0.01,"Official"
"fitted.Predictor.0612...10948",0.01,0.03,-0.04,0.01,0.07,0.01,"Official"
"fitted.Predictor.0613...10949",0.01,0.03,-0.04,0.01,0.07,0.01,"Official"
"fitted.Predictor.0614...10950",0.01,0.03,-0.04,0.01,0.07,0.01,"Official"
"fitted.Predictor.0615...10951",0.01,0.03,-0.04,0.01,0.07,0.01,"Official"
"fitted.Predictor.0616...10952",0.01,0.03,-0.04,0.01,0.07,0.01,"Official"
"fitted.Predictor.0617...10953",0.01,0.03,-0.04,0.01,0.07,0.01,"Official"
"fitted.Predictor.0618...10954",0.01,0.03,-0.04,0.01,0.07,0.01,"Official"
"fitted.Predictor.0619...10955",0.01,0.03,-0.04,0.01,0.07,0.01,"Official"
"fitted.Predictor.0620...10956",0.01,0.03,-0.04,0.01,0.07,0.01,"Official"
"fitted.Predictor.0621...10957",0.01,0.03,-0.04,0.01,0.07,0.01,"Official"
"fitted.Predictor.0622...10958",0.01,0.03,-0.04,0.01,0.07,0.01,"Official"
"fitted.Predictor.0623...10959",0.01,0.03,-0.04,0.01,0.07,0.01,"Official"
"fitted.Predictor.0624...10960",0.01,0.03,-0.04,0.01,0.07,0.01,"Official"
"fitted.Predictor.0625...10961",0.01,0.03,-0.04,0.01,0.07,0.01,"Official"
"fitted.Predictor.0626...10962",0.01,0.03,-0.04,0.01,0.07,0.01,"Official"
"fitted.Predictor.0627...10963",0.01,0.03,-0.04,0.01,0.07,0.01,"Official"
"fitted.Predictor.0628...10964",0.01,0.03,-0.04,0.01,0.07,0.01,"Official"
"fitted.Predictor.0629...10965",0.01,0.03,-0.04,0.01,0.07,0.01,"Official"
"fitted.Predictor.0630...10966",0.01,0.03,-0.04,0.01,0.07,0.01,"Official"
"fitted.Predictor.0631...10967",0.01,0.03,-0.04,0.01,0.07,0.01,"Official"
"fitted.Predictor.0632...10968",0.01,0.03,-0.04,0.01,0.07,0.01,"Official"
"fitted.Predictor.0633...10969",0.01,0.03,-0.04,0.01,0.07,0.01,"Official"
"fitted.Predictor.0634...10970",0.01,0.03,-0.04,0.01,0.07,0.01,"Official"
"fitted.Predictor.0635...10971",0.01,0.03,-0.04,0.01,0.07,0.01,"Official"
"fitted.Predictor.0636...10972",0.01,0.03,-0.04,0.01,0.07,0.01,"Official"
"fitted.Predictor.0637...10973",0.01,0.03,-0.04,0.01,0.07,0.01,"Official"
"fitted.Predictor.0638...10974",0.01,0.03,-0.04,0.01,0.07,0.01,"Official"
"fitted.Predictor.0639...10975",0.01,0.03,-0.04,0.01,0.07,0.01,"Official"
"fitted.Predictor.0640...10976",0.01,0.03,-0.04,0.01,0.07,0.01,"Official"
"fitted.Predictor.0641...10977",0.01,0.03,-0.04,0.01,0.07,0.01,"Official"
"fitted.Predictor.0642...10978",0.01,0.03,-0.04,0.01,0.07,0.01,"Official"
"fitted.Predictor.0643...10979",0.01,0.03,-0.04,0.01,0.07,0.01,"Official"
"fitted.Predictor.0644...10980",0.01,0.03,-0.04,0.01,0.07,0.01,"Official"
"fitted.Predictor.0645...10981",0.01,0.03,-0.04,0.01,0.07,0.01,"Official"
"fitted.Predictor.0646...10982",0.01,0.03,-0.04,0.01,0.07,0.01,"Official"
"fitted.Predictor.0647...10983",0.01,0.03,-0.04,0.01,0.07,0.01,"Official"
"fitted.Predictor.0648...10984",0.01,0.03,-0.04,0.01,0.07,0.01,"Official"
"fitted.Predictor.0649...10985",0.01,0.03,-0.04,0.01,0.07,0.01,"Official"
"fitted.Predictor.0650...10986",0.01,0.03,-0.04,0.01,0.07,0.01,"Official"
"fitted.Predictor.0651...10987",0.01,0.03,-0.04,0.01,0.07,0.01,"Official"
"fitted.Predictor.0652...10988",0.01,0.03,-0.04,0.01,0.07,0.01,"Official"
"fitted.Predictor.0653...10989",0.01,0.03,-0.04,0.01,0.07,0.01,"Official"
"fitted.Predictor.0654...10990",0.01,0.03,-0.04,0.01,0.07,0.01,"Official"
"fitted.Predictor.0655...10991",0.01,0.03,-0.04,0.01,0.07,0.01,"Official"
"fitted.Predictor.0656...10992",0.01,0.03,-0.04,0.01,0.07,0.01,"Official"
"fitted.Predictor.0657...10993",0.01,0.03,-0.04,0.01,0.07,0.01,"Official"
"fitted.Predictor.0658...10994",0.01,0.03,-0.04,0.01,0.07,0.01,"Official"
"fitted.Predictor.0659...10995",0.01,0.03,-0.04,0.01,0.07,0.01,"Official"
"fitted.Predictor.0660...10996",0.01,0.03,-0.04,0.01,0.07,0.01,"Official"
"fitted.Predictor.0661...10997",0.01,0.03,-0.04,0.01,0.07,0.01,"Official"
"fitted.Predictor.0662...10998",0.01,0.03,-0.04,0.01,0.07,0.01,"Official"
"fitted.Predictor.0663...10999",0.01,0.03,-0.04,0.01,0.07,0.01,"Official"
"fitted.Predictor.0664...11000",0.01,0.03,-0.04,0.01,0.07,0.01,"Official"
"fitted.Predictor.0665...11001",0.01,0.03,-0.04,0.01,0.07,0.01,"Official"
"fitted.Predictor.0666...11002",0.01,0.03,-0.04,0.01,0.07,0.01,"Official"
"fitted.Predictor.0667...11003",0.01,0.03,-0.04,0.01,0.07,0.01,"Official"
"fitted.Predictor.0668...11004",0.01,0.03,-0.04,0.01,0.07,0.01,"Official"
"fitted.Predictor.0669...11005",0.01,0.03,-0.04,0.01,0.07,0.01,"Official"
"fitted.Predictor.0670...11006",0.01,0.03,-0.04,0.01,0.07,0.01,"Official"
"fitted.Predictor.0671...11007",0.01,0.03,-0.04,0.01,0.07,0.01,"Official"
"fitted.Predictor.0672...11008",0.01,0.03,-0.04,0.01,0.07,0.01,"Official"
"fitted.Predictor.0673...11009",0.01,0.03,-0.04,0.01,0.07,0.01,"Official"
"fitted.Predictor.0674...11010",0.01,0.03,-0.04,0.01,0.07,0.01,"Official"
"fitted.Predictor.0675...11011",0.01,0.03,-0.04,0.01,0.07,0.01,"Official"
"fitted.Predictor.0676...11012",0.01,0.03,-0.04,0.01,0.07,0.01,"Official"
"fitted.Predictor.0677...11013",0.01,0.03,-0.04,0.01,0.07,0.01,"Official"
"fitted.Predictor.0678...11014",0.01,0.03,-0.04,0.01,0.07,0.01,"Official"
"fitted.Predictor.0679...11015",0.01,0.03,-0.04,0.01,0.07,0.01,"Official"
"fitted.Predictor.0680...11016",0.01,0.03,-0.04,0.01,0.07,0.01,"Official"
"fitted.Predictor.0681...11017",0.01,0.03,-0.04,0.01,0.07,0.01,"Official"
"fitted.Predictor.0682...11018",0.01,0.03,-0.04,0.01,0.07,0.01,"Official"
"fitted.Predictor.0683...11019",0.01,0.03,-0.04,0.01,0.07,0.01,"Official"
"fitted.Predictor.0684...11020",0.01,0.03,-0.04,0.01,0.07,0.01,"Official"
"fitted.Predictor.0685...11021",0.01,0.03,-0.04,0.01,0.07,0.01,"Official"
"fitted.Predictor.0686...11022",0.01,0.03,-0.04,0.01,0.07,0.01,"Official"
"fitted.Predictor.0687...11023",0.01,0.03,-0.04,0.01,0.07,0.01,"Official"
"fitted.Predictor.0688...11024",0.01,0.03,-0.04,0.01,0.07,0.01,"Official"
"fitted.Predictor.0689...11025",0.01,0.03,-0.04,0.01,0.07,0.01,"Official"
"fitted.Predictor.0690...11026",0.01,0.03,-0.04,0.01,0.07,0.01,"Official"
"fitted.Predictor.0691...11027",0.01,0.03,-0.04,0.01,0.07,0.01,"Official"
"fitted.Predictor.0692...11028",0.01,0.03,-0.04,0.01,0.07,0.01,"Official"
"fitted.Predictor.0693...11029",0.01,0.03,-0.04,0.01,0.07,0.01,"Official"
"fitted.Predictor.0694...11030",0.01,0.03,-0.04,0.01,0.07,0.01,"Official"
"fitted.Predictor.0695...11031",0.01,0.03,-0.04,0.01,0.07,0.01,"Official"
"fitted.Predictor.0696...11032",0.01,0.03,-0.04,0.01,0.07,0.01,"Official"
"fitted.Predictor.0697...11033",0.01,0.03,-0.04,0.01,0.07,0.01,"Official"
"fitted.Predictor.0698...11034",0.01,0.03,-0.04,0.01,0.07,0.01,"Official"
"fitted.Predictor.0699...11035",0.01,0.03,-0.04,0.01,0.07,0.01,"Official"
"fitted.Predictor.0700...11036",0.01,0.03,-0.04,0.01,0.07,0.01,"Official"
"fitted.Predictor.0701...11037",0.01,0.03,-0.04,0.01,0.07,0.01,"Official"
"fitted.Predictor.0702...11038",0.01,0.03,-0.04,0.01,0.07,0.01,"Official"
"fitted.Predictor.0703...11039",0.01,0.03,-0.04,0.01,0.07,0.01,"Official"
"fitted.Predictor.0704...11040",0.01,0.03,-0.04,0.01,0.07,0.01,"Official"
"fitted.Predictor.0705...11041",0.01,0.03,-0.04,0.01,0.07,0.01,"Official"
"fitted.Predictor.0706...11042",0.01,0.03,-0.04,0.01,0.07,0.01,"Official"
"fitted.Predictor.0707...11043",0.01,0.03,-0.04,0.01,0.07,0.01,"Official"
"fitted.Predictor.0708...11044",0.01,0.03,-0.04,0.01,0.07,0.01,"Official"
"fitted.Predictor.0709...11045",0.01,0.03,-0.04,0.01,0.07,0.01,"Official"
"fitted.Predictor.0710...11046",0.01,0.03,-0.04,0.01,0.07,0.01,"Official"
"fitted.Predictor.0711...11047",0.01,0.03,-0.04,0.01,0.07,0.01,"Official"
"fitted.Predictor.0712...11048",0.01,0.03,-0.04,0.01,0.07,0.01,"Official"
"fitted.Predictor.0713...11049",0.01,0.03,-0.04,0.01,0.07,0.01,"Official"
"fitted.Predictor.0714...11050",0.01,0.03,-0.04,0.01,0.07,0.01,"Official"
"fitted.Predictor.0715...11051",0.01,0.03,-0.04,0.01,0.07,0.01,"Official"
"fitted.Predictor.0716...11052",0.01,0.03,-0.04,0.01,0.07,0.01,"Official"
"fitted.Predictor.0717...11053",0.01,0.03,-0.04,0.01,0.07,0.01,"Official"
"fitted.Predictor.0718...11054",0.01,0.03,-0.04,0.01,0.07,0.01,"Official"
"fitted.Predictor.0719...11055",0.01,0.03,-0.04,0.01,0.07,0.01,"Official"
"fitted.Predictor.0720...11056",0.01,0.03,-0.04,0.01,0.07,0.01,"Official"
"fitted.Predictor.0721...11057",0.01,0.03,-0.04,0.01,0.07,0.01,"Official"
"fitted.Predictor.0722...11058",0.01,0.03,-0.04,0.01,0.07,0.01,"Official"
"fitted.Predictor.0723...11059",0.01,0.03,-0.04,0.01,0.07,0.01,"Official"
"fitted.Predictor.0724...11060",0.01,0.03,-0.04,0.01,0.07,0.01,"Official"
"fitted.Predictor.0725...11061",0.01,0.03,-0.04,0.01,0.07,0.01,"Official"
"fitted.Predictor.0726...11062",0.01,0.03,-0.04,0.01,0.07,0.01,"Official"
"fitted.Predictor.0727...11063",0.01,0.03,-0.04,0.01,0.07,0.01,"Official"
"fitted.Predictor.0728...11064",0.01,0.03,-0.04,0.01,0.07,0.01,"Official"
"fitted.Predictor.0729...11065",0.01,0.03,-0.04,0.01,0.07,0.01,"Official"
"fitted.Predictor.0730...11066",0.01,0.03,-0.04,0.01,0.07,0.01,"Official"
"fitted.Predictor.0731...11067",0.01,0.03,-0.04,0.01,0.07,0.01,"Official"
"fitted.Predictor.0732...11068",0.01,0.03,-0.04,0.01,0.07,0.01,"Official"
"fitted.Predictor.0733...11069",0.01,0.03,-0.04,0.01,0.07,0.01,"Official"
"fitted.Predictor.0734...11070",0.01,0.03,-0.04,0.01,0.07,0.01,"Official"
"fitted.Predictor.0735...11071",0.01,0.03,-0.04,0.01,0.07,0.01,"Official"
"fitted.Predictor.0736...11072",0.01,0.03,-0.04,0.01,0.07,0.01,"Official"
"fitted.Predictor.0737...11073",0.01,0.03,-0.04,0.01,0.07,0.01,"Official"
"fitted.Predictor.0738...11074",0.01,0.03,-0.04,0.01,0.07,0.01,"Official"
"fitted.Predictor.0739...11075",0.01,0.03,-0.04,0.01,0.07,0.01,"Official"
"fitted.Predictor.0740...11076",0.01,0.03,-0.04,0.01,0.07,0.01,"Official"
"fitted.Predictor.0741...11077",0.01,0.03,-0.04,0.01,0.07,0.01,"Official"
"fitted.Predictor.0742...11078",0.01,0.03,-0.04,0.01,0.07,0.01,"Official"
"fitted.Predictor.0743...11079",0.01,0.03,-0.04,0.01,0.07,0.01,"Official"
"fitted.Predictor.0744...11080",0.01,0.03,-0.04,0.01,0.07,0.01,"Official"
"fitted.Predictor.0745...11081",0.01,0.03,-0.04,0.01,0.07,0.01,"Official"
"fitted.Predictor.0746...11082",0.01,0.03,-0.04,0.01,0.07,0.01,"Official"
"fitted.Predictor.0747...11083",0.01,0.03,-0.04,0.01,0.07,0.01,"Official"
"fitted.Predictor.0748...11084",0.01,0.03,-0.04,0.01,0.07,0.01,"Official"
"fitted.Predictor.0749...11085",0.01,0.03,-0.04,0.01,0.07,0.01,"Official"
"fitted.Predictor.0750...11086",0.01,0.03,-0.04,0.01,0.07,0.01,"Official"
"fitted.Predictor.0751...11087",0.01,0.03,-0.04,0.01,0.07,0.01,"Official"
"fitted.Predictor.0752...11088",0.01,0.03,-0.04,0.01,0.07,0.01,"Official"
"fitted.Predictor.0753...11089",0.01,0.03,-0.04,0.01,0.07,0.01,"Official"
"fitted.Predictor.0754...11090",0.01,0.03,-0.04,0.01,0.07,0.01,"Official"
"fitted.Predictor.0755...11091",0.01,0.03,-0.04,0.01,0.07,0.01,"Official"
"fitted.Predictor.0756...11092",0.01,0.03,-0.04,0.01,0.07,0.01,"Official"
"fitted.Predictor.0757...11093",0.01,0.03,-0.04,0.01,0.07,0.01,"Official"
"fitted.Predictor.0758...11094",0.01,0.03,-0.04,0.01,0.07,0.01,"Official"
"fitted.Predictor.0759...11095",0.01,0.03,-0.04,0.01,0.07,0.01,"Official"
"fitted.Predictor.0760...11096",0.01,0.03,-0.04,0.01,0.07,0.01,"Official"
"fitted.Predictor.0761...11097",0.01,0.03,-0.04,0.01,0.07,0.01,"Official"
"fitted.Predictor.0762...11098",0.01,0.03,-0.04,0.01,0.07,0.01,"Official"
